timestamp,cpu_pct,cpu_time
2023-04-07 19:19:34.667845865,4,00:00:00
2023-04-07 19:19:34.677295773,4,00:00:00
2023-04-07 19:19:34.684525472,4,00:00:00
2023-04-07 19:19:34.691888019,4,00:00:00
2023-04-07 19:19:34.698331467,4,00:00:00
2023-04-07 19:19:34.705043078,4,00:00:00
2023-04-07 19:19:34.711730778,4,00:00:00
2023-04-07 19:19:34.718220773,4,00:00:00
2023-04-07 19:19:34.724677243,4,00:00:00
2023-04-07 19:19:34.731207993,4,00:00:00
2023-04-07 19:19:34.738075892,4,00:00:00
2023-04-07 19:19:34.745208894,4,00:00:00
2023-04-07 19:19:34.752097056,4,00:00:00
2023-04-07 19:19:34.759297583,4,00:00:00
2023-04-07 19:19:34.766577446,4,00:00:00
2023-04-07 19:19:34.774100987,4,00:00:00
2023-04-07 19:19:34.781649627,4,00:00:00
2023-04-07 19:19:34.789631278,4,00:00:00
2023-04-07 19:19:34.79713659,4,00:00:00
2023-04-07 19:19:34.805029928,4,00:00:00
2023-04-07 19:19:34.812393201,4,00:00:00
2023-04-07 19:19:34.819927161,4,00:00:00
2023-04-07 19:19:34.827662099,5,00:00:00
2023-04-07 19:19:34.840299538,5,00:00:00
2023-04-07 19:19:34.849404286,5,00:00:00
2023-04-07 19:19:34.859818731,5,00:00:00
2023-04-07 19:19:34.869928552,5,00:00:00
2023-04-07 19:19:34.880598409,5,00:00:00
2023-04-07 19:19:34.888613361,5,00:00:00
2023-04-07 19:19:34.895670626,5,00:00:00
2023-04-07 19:19:34.902865947,5,00:00:00
2023-04-07 19:19:34.910704825,5,00:00:00
2023-04-07 19:19:34.918529409,2.5,00:00:00
2023-04-07 19:19:34.926460365,2.5,00:00:00
2023-04-07 19:19:34.934414463,2.5,00:00:00
2023-04-07 19:19:34.942634743,2.5,00:00:00
2023-04-07 19:19:34.949306461,2.5,00:00:00
2023-04-07 19:19:34.955722078,2.5,00:00:00
2023-04-07 19:19:34.962063515,2.5,00:00:00
2023-04-07 19:19:34.96981989,2.5,00:00:00
2023-04-07 19:19:34.976360076,2.5,00:00:00
2023-04-07 19:19:34.983017178,2.5,00:00:00
