,exec_time,exec_time
,mean,std
fqdn,,
image_processing-0-0.0.1,1.946996168367347,0.636273357620287
model_training-0-0.0.1,7.418308051282051,3.1424664646125513
video_processing-0-0.0.1,9.098358675126903,1.5640979333998564
