minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1
1340,10.140161203611733,12.705965967469002,14.042575663118017
1341,7.751718919857889,9.838174742824984,11.362869351938048
1342,9.555440314190019,13.574014093089557,11.487747652911946
1343,8.854111767157653,11.901491086712927,10.70761954223488
1344,10.712392024034493,11.770124034936575,10.690413154451154
1345,8.316662605442156,13.468198202254968,13.197461573008521
1346,9.106076771223476,11.35442790448559,10.946437827672126
1347,9.987181701838203,13.654138259875129,14.944435518128227
1348,8.674714105905801,14.570617401117639,13.328895112645702
1349,10.011521333294066,12.055093491208359,13.937754110654714
1350,7.920540605411554,10.922198708625512,12.887749855317752
