minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1
1157,29.851800381211405,23.91631705662638,25.180023173521132
1158,28.20858399571834,25.394077172312432,24.524176144838894
1159,27.448662004099617,25.220142012818844,25.671216294661185
