timestamp,igpm,voltage,current,power_factor,discard
2023-07-24 16:00:57.377083,14.201,121.49,0.23082,0.5064,0
2023-07-24 16:00:57.627638,19.873941176470588,121.38,0.27881,0.7046,0
2023-07-24 16:00:57.878210,16.725109589041097,121.5,0.17243,0.6195,0
2023-07-24 16:00:58.128763,14.669795894196607,121.49,0.13015,0.7285,0
2023-07-24 16:00:58.379331,14.911836969456566,121.47,0.15666,0.8061,0
2023-07-24 16:00:58.629898,14.252970950336094,121.49,0.13894,0.7686,0
2023-07-24 16:00:58.880449,13.641306464684574,121.52,0.132,0.7719,0
2023-07-24 16:00:59.130990,12.945290595491818,121.51,0.13052,0.7223,0
2023-07-24 16:00:59.381550,11.684704209223241,121.53,0.16934,0.4331,0
2023-07-24 16:00:59.632094,12.264572798881364,121.57,0.22449,0.497,0
2023-07-24 16:00:59.882673,12.90679988718477,121.56,0.21307,0.5545,0
2023-07-24 16:01:00.133237,10.788124729688814,121.55,0.12293,0.3977,0
2023-07-24 16:01:00.383787,14.697464517117034,121.43,0.28971,0.6735,0
2023-07-24 16:01:00.634346,13.363779804542183,121.55,0.20828,0.4061,0
2023-07-24 16:01:00.884887,11.800051969095938,121.55,0.16531,0.4069,0
2023-07-24 16:01:01.135445,13.085608659992342,121.48,0.22985,0.5755,0
2023-07-24 16:01:01.385990,12.721879917952513,121.51,0.19397,0.5039,0
2023-07-24 16:01:01.636552,12.054228730294115,121.49,0.19482,0.4436,0
2023-07-24 16:01:01.887099,12.46713077391759,121.47,0.20373,0.5427,0
2023-07-24 16:01:02.137651,11.981303889460921,121.48,0.17777,0.5024,0
2023-07-24 16:01:02.388240,10.464555549110287,121.52,0.13418,0.4249,0
2023-07-24 16:01:02.638786,11.290911974951939,121.47,0.22231,0.4895,0
2023-07-24 16:01:02.889331,11.266031573012013,121.5,0.18581,0.4965,0
2023-07-24 16:01:03.139917,10.38541339119276,121.53,0.18208,0.3765,0
2023-07-24 16:01:03.390468,14.494040368905905,121.42,0.28696,0.6911,0
2023-07-24 16:01:03.641027,14.040085643323527,121.49,0.20496,0.5213,0
2023-07-24 16:01:03.891585,12.486317848574112,121.52,0.17245,0.4228,0
2023-07-24 16:01:04.142132,11.890695096157181,121.52,0.17653,0.4895,0
2023-07-24 16:01:04.392689,11.721581121999439,121.45,0.2023,0.461,0
2023-07-24 16:01:04.643231,12.394921962057932,121.51,0.22274,0.516,0
2023-07-24 16:01:04.893785,13.558663734420826,121.49,0.22853,0.5861,0
2023-07-24 16:01:05.144344,12.013087544323408,121.53,0.168,0.4117,0
2023-07-24 16:01:05.394899,13.000968918331084,121.46,0.21494,0.5863,0
2023-07-24 16:01:05.645456,13.559281264248227,121.45,0.21677,0.5645,0
2023-07-24 16:01:05.896004,11.996490964831985,121.53,0.16761,0.4099,0
2023-07-24 16:01:06.146599,13.10574661682982,121.49,0.24969,0.5174,0
2023-07-24 16:01:06.397169,14.396725028109964,121.47,0.24364,0.5883,0
2023-07-24 16:01:06.647712,14.131007174416984,121.46,0.20185,0.5511,0
2023-07-24 16:01:06.898257,14.306805181987855,121.46,0.20756,0.5838,0
2023-07-24 16:01:07.148810,12.531942497370903,121.53,0.1678,0.4115,0
2023-07-24 16:01:07.399387,14.053260426175134,121.45,0.24364,0.5949,0
2023-07-24 16:01:07.649949,14.142282326095067,121.46,0.20373,0.5799,0
2023-07-24 16:01:07.900504,12.379337243272065,121.47,0.16349,0.4162,0
2023-07-24 16:01:08.151084,13.522836245093714,121.46,0.22764,0.5856,0
2023-07-24 16:01:08.401647,14.370085462227115,121.48,0.22654,0.594,0
2023-07-24 16:01:08.652195,12.751709702334816,121.54,0.17083,0.4323,0
2023-07-24 16:01:08.902760,13.38899682504949,121.48,0.22929,0.5341,0
2023-07-24 16:01:09.153311,13.56479778398713,121.51,0.21893,0.5253,0
2023-07-24 16:01:09.403877,11.991328408364854,121.54,0.16259,0.421,0
2023-07-24 16:01:09.654418,13.039729904710532,121.49,0.23838,0.5347,0
2023-07-24 16:01:09.904963,13.905310944194394,121.47,0.24089,0.5442,0
2023-07-24 16:01:10.155514,12.091327644950386,121.54,0.15973,0.4048,0
2023-07-24 16:01:10.406093,13.46702935995161,121.49,0.23178,0.5922,0
