timestamp,sensor,target,socket,cpu,RAPL_ENERGY_PKG,time_enabled,time_running
1687986294827,sensor,all,0,21,238813184,1904573,1904573
1687986295827,sensor,all,0,21,92529754112,980437147,980437147
1687986296827,sensor,all,0,21,85619900416,1980860556,1980860556
1687986297828,sensor,all,0,21,84114407424,2981315794,2981315794
1687986298828,sensor,all,0,21,84772651008,3981409036,3981409036
1687986299829,sensor,all,0,21,84713406464,4981837496,4981837496
1687986300829,sensor,all,0,21,84888780800,5982192248,5982192248
1687986301829,sensor,all,0,21,98142257152,6982564964,6982564964
1687986302830,sensor,all,0,21,87915495424,7983080808,7983080808
1687986303830,sensor,all,0,21,86621552640,8983302794,8983302794
1687986304831,sensor,all,0,21,86534258688,9983981478,9983981478
1687986305831,sensor,all,0,21,84703182848,10984318184,10984318184
1687986306831,sensor,all,0,21,85066252288,11984446710,11984446710
1687986307832,sensor,all,0,21,84427407360,12984945054,12984945054
1687986308832,sensor,all,0,21,85076475904,13985294930,13985294930
1687986309832,sensor,all,0,21,84930723840,14985680700,14985680700
1687986310833,sensor,all,0,21,100401676288,15986118948,15986118948
1687986311833,sensor,all,0,21,84251508736,16986535304,16986535304
1687986312834,sensor,all,0,21,86643834880,17986878328,17986878328
1687986313834,sensor,all,0,21,85803401216,18987134719,18987134719
1687986314834,sensor,all,0,21,85305851904,19987659795,19987659795
1687986315835,sensor,all,0,21,84320190464,20988015015,20988015015
1687986316835,sensor,all,0,21,84799389696,21988423897,21988423897
1687986317836,sensor,all,0,21,84292927488,22988887185,22988887185
1687986318836,sensor,all,0,21,84667793408,23989063557,23989063557
1687986319836,sensor,all,0,21,84509720576,24989429449,24989429449
1687986320837,sensor,all,0,21,85198897152,25989811105,25989811105
1687986321837,sensor,all,0,21,84167098368,26990246175,26990246175
1687986322837,sensor,all,0,21,84063813632,27990512089,27990512089
1687986323838,sensor,all,0,21,84366065664,28990887789,28990887789
1687986324838,sensor,all,0,21,84540915712,29991300177,29991300177
1687986325839,sensor,all,0,21,84714455040,30991759931,30991759931
1687986326839,sensor,all,0,21,86586163200,31992093849,31992093849
1687986327839,sensor,all,0,21,83671646208,32992464495,32992464495
1687986328840,sensor,all,0,21,84417183744,33992778429,33992778429
1687986329840,sensor,all,0,21,84129873920,34993143325,34993143325
1687986330841,sensor,all,0,21,84747485184,35993513899,35993513899
1687986331841,sensor,all,0,21,84433960960,36993892480,36993892480
1687986332841,sensor,all,0,21,84464631808,37994389096,37994389096
1687986333842,sensor,all,0,21,83345539072,38994633567,38994633567
1687986334842,sensor,all,0,21,84497137664,39994895005,39994895005
1687986335842,sensor,all,0,21,84105494528,40995198785,40995198785
1687986336843,sensor,all,0,21,84681162752,41995692060,41995692060
1687986337843,sensor,all,0,21,84248363008,42996214842,42996214842
1687986338843,sensor,all,0,21,84478525440,43996418182,43996418182
1687986339844,sensor,all,0,21,83555778560,44996895769,44996895769
1687986340844,sensor,all,0,21,84470136832,45997313820,45997313820
1687986341845,sensor,all,0,21,84327006208,46997532456,46997532456
1687986342845,sensor,all,0,21,84636336128,47997838170,47997838170
1687986343845,sensor,all,0,21,84053065728,48998294368,48998294368
1687986344846,sensor,all,0,21,84334346240,49998557228,49998557228
1687986345846,sensor,all,0,21,83763396608,50998771555,50998771555
1687986346846,sensor,all,0,21,91261239296,51999389110,51999389110
1687986347847,sensor,all,0,21,96679755776,52999696426,52999696426
1687986348847,sensor,all,0,21,85415428096,54000247577,54000247577
1687986349847,sensor,all,0,21,86090186752,55000546852,55000546852
1687986350848,sensor,all,0,21,85690155008,56000892722,56000892722
1687986351848,sensor,all,0,21,84118077440,57001136657,57001136657
1687986352849,sensor,all,0,21,84948549632,58001620957,58001620957
1687986353849,sensor,all,0,21,84172865536,59001852890,59001852890
1687986354849,sensor,all,0,21,86558375936,60002150777,60002150777
1687986355850,sensor,all,0,21,84291878912,61002604492,61002604492
1687986356850,sensor,all,0,21,91405418496,62002581390,62002581390
1687986357850,sensor,all,0,21,105899884544,63003106110,63003106110
1687986358851,sensor,all,0,21,101682774016,64003273621,64003273621
1687986359851,sensor,all,0,21,168407334912,65003472058,65003472058
1687986360852,sensor,all,0,21,198565429248,66004386527,66004386527
1687986361852,sensor,all,0,21,241694146560,67004691267,67004691267
1687986362854,sensor,all,0,21,268854099968,68005044242,68005044242
1687986363859,sensor,all,0,21,257919811584,69010066443,69010066443
1687986364860,sensor,all,0,21,299739643904,70011781845,70011781845
1687986365862,sensor,all,0,21,344425758720,71013841581,71013841581
1687986366864,sensor,all,0,21,389532352512,72015944260,72015944260
1687986367867,sensor,all,0,21,399221981184,73018525521,73018525521
1687986368869,sensor,all,0,21,399231156224,74021200381,74021200381
1687986369871,sensor,all,0,21,354091532288,75023029107,75023029107
1687986370874,sensor,all,0,21,283359051776,76025393359,76025393359
1687986371876,sensor,all,0,21,321376223232,77027487957,77027487957
1687986372878,sensor,all,0,21,331367055360,78029081984,78029081984
1687986373879,sensor,all,0,21,329175269376,79030862353,79030862353
1687986374881,sensor,all,0,21,309196750848,80032568510,80032568510
1687986375883,sensor,all,0,21,351571804160,81034868160,81034868160
1687986376885,sensor,all,0,21,392063614976,82036586311,82036586311
1687986377887,sensor,all,0,21,401788633088,83038526827,83038526827
1687986378889,sensor,all,0,21,368149004288,84040442387,84040442387
1687986379890,sensor,all,0,21,343918510080,85042146105,85042146105
1687986380892,sensor,all,0,21,329928933376,86043459498,86043459498
1687986381894,sensor,all,0,21,301798522880,87045685297,87045685297
1687986382896,sensor,all,0,21,315206402048,88047656270,88047656270
1687986383898,sensor,all,0,21,352053624832,89049849133,89049849133
1687986384901,sensor,all,0,21,348467757056,90053788353,90053788353
1687986385903,sensor,all,0,21,408605425664,91054961972,91054961972
1687986386906,sensor,all,0,21,459789565952,92057380012,92057380012
1687986387908,sensor,all,0,21,395026104320,93059749200,93059749200
1687986388910,sensor,all,0,21,275727253504,94062108810,94062108810
1687986389913,sensor,all,0,21,341507833856,95064374914,95064374914
1687986390915,sensor,all,0,21,371970277376,96066593360,96066593360
1687986391917,sensor,all,0,21,343015948288,97069045712,97069045712
1687986392919,sensor,all,0,21,375869669376,98071185594,98071185594
1687986393922,sensor,all,0,21,343722426368,99073374478,99073374478
1687986394924,sensor,all,0,21,310403923968,100075690182,100075690182
1687986395926,sensor,all,0,21,284993781760,101077361384,101077361384
1687986396929,sensor,all,0,21,363762286592,102080380588,102080380588
1687986397931,sensor,all,0,21,432284631040,103082726388,103082726388
1687986398933,sensor,all,0,21,426237755392,104085030502,104085030502
1687986399937,sensor,all,0,21,431845277696,105090113128,105090113128
1687986400938,sensor,all,0,21,494485372928,106091256247,106091256247
1687986401940,sensor,all,0,21,477968465920,107092271738,107092271738
1687986402942,sensor,all,0,21,406683123712,108095362904,108095362904
1687986403944,sensor,all,0,21,406251896832,109095344849,109095344849
1687986404946,sensor,all,0,21,335463579648,110098203089,110098203089
1687986405949,sensor,all,0,21,365479854080,111101138849,111101138849
1687986406952,sensor,all,0,21,331694473216,112103957453,112103957453
1687986407955,sensor,all,0,21,324081549312,113106748249,113106748249
1687986408958,sensor,all,0,21,301500989440,114109621578,114109621578
1687986409961,sensor,all,0,21,382822514688,115112270604,115112270604
1687986410963,sensor,all,0,21,408519180288,116114604594,116114604594
1687986411966,sensor,all,0,21,449048739840,117117976961,117117976961
1687986412969,sensor,all,0,21,448422477824,118120464825,118120464825
1687986413972,sensor,all,0,21,446732959744,119122839506,119122839506
1687986414974,sensor,all,0,21,393302245376,120126466393,120126466393
1687986415976,sensor,all,0,21,431849996288,121129473857,121129473857
1687986416979,sensor,all,0,21,450818473984,122132613324,122132613324
1687986417981,sensor,all,0,21,386192900096,123135907299,123135907299
1687986418984,sensor,all,0,21,343409688576,124136088635,124136088635
1687986419987,sensor,all,0,21,321289977856,125138983675,125138983675
1687986420990,sensor,all,0,21,344574394368,126141552504,126141552504
1687986421993,sensor,all,0,21,304942678016,127144173013,127144173013
1687986422995,sensor,all,0,21,297047162880,128146135063,128146135063
1687986423997,sensor,all,0,21,303198371840,129148961855,129148961855
1687986425000,sensor,all,0,21,291482632192,130151699802,130151699802
1687986426003,sensor,all,0,21,261861933056,131153912335,131153912335
1687986427005,sensor,all,0,21,286862082048,132156629700,132156629700
1687986428008,sensor,all,0,21,353072840704,133159415070,133159415070
1687986429011,sensor,all,0,21,346349895680,134161982584,134161982584
1687986430013,sensor,all,0,21,296203059200,135164574979,135164574979
1687986431016,sensor,all,0,21,336817291264,136167075140,136167075140
1687986432018,sensor,all,0,21,385204092928,137169452295,137169452295
1687986433020,sensor,all,0,21,434301566976,138173118795,138173118795
1687986434022,sensor,all,0,21,409460277248,139174731531,139174731531
1687986435024,sensor,all,0,21,353354907648,140177510727,140177510727
1687986436026,sensor,all,0,21,367880830976,141177293163,141177293163
1687986437029,sensor,all,0,21,303887810560,142180539490,142180539490
1687986438032,sensor,all,0,21,290495922176,143183369516,143183369516
1687986439034,sensor,all,0,21,285935665152,144185162543,144185162543
1687986440036,sensor,all,0,21,321675329536,145187980620,145187980620
