timestamp,energy_pkg,unit,event_name,counter_runtime,pct_time_counter_running,energy_ram,retired_instructions
2023-02-14 07:15:35.250265,4.58,Joules,power/energy-pkg/,250292047,100.0,,
2023-02-14 07:15:35.500636,3.92,Joules,power/energy-pkg/,250353103,100.0,,
2023-02-14 07:15:35.751007,4.69,Joules,power/energy-pkg/,250379161,100.0,,
2023-02-14 07:15:36.001335,4.6,Joules,power/energy-pkg/,250329768,100.0,,
2023-02-14 07:15:36.251685,4.34,Joules,power/energy-pkg/,250334786,100.0,,
2023-02-14 07:15:36.502013,4.69,Joules,power/energy-pkg/,250328018,100.0,,
2023-02-14 07:15:36.752369,4.38,Joules,power/energy-pkg/,250353370,100.0,,
2023-02-14 07:15:37.002714,4.8,Joules,power/energy-pkg/,250355489,100.0,,
2023-02-14 07:15:37.253045,4.57,Joules,power/energy-pkg/,250312741,100.0,,
2023-02-14 07:15:37.503373,5.12,Joules,power/energy-pkg/,250330312,100.0,,
2023-02-14 07:15:37.753569,4.98,Joules,power/energy-pkg/,250194876,100.0,,
2023-02-14 07:15:38.003904,4.71,Joules,power/energy-pkg/,250336105,100.0,,
2023-02-14 07:15:38.254240,5.46,Joules,power/energy-pkg/,250337955,100.0,,
2023-02-14 07:15:38.504571,4.56,Joules,power/energy-pkg/,250329434,100.0,,
2023-02-14 07:15:38.754916,3.5,Joules,power/energy-pkg/,250342930,100.0,,
2023-02-14 07:15:39.005265,4.46,Joules,power/energy-pkg/,250332452,100.0,,
2023-02-14 07:15:39.255591,6.83,Joules,power/energy-pkg/,250338281,100.0,,
2023-02-14 07:15:39.505926,5.18,Joules,power/energy-pkg/,250319841,100.0,,
2023-02-14 07:15:39.756245,5.57,Joules,power/energy-pkg/,250318973,100.0,,
2023-02-14 07:15:40.006599,4.89,Joules,power/energy-pkg/,250364830,100.0,,
2023-02-14 07:15:40.256963,5.49,Joules,power/energy-pkg/,250357146,100.0,,
2023-02-14 07:15:40.507305,5.14,Joules,power/energy-pkg/,250346511,100.0,,
2023-02-14 07:15:40.757566,5.09,Joules,power/energy-pkg/,250245061,100.0,,
2023-02-14 07:15:41.007882,5.23,Joules,power/energy-pkg/,250308971,100.0,,
2023-02-14 07:15:41.258197,5.11,Joules,power/energy-pkg/,250314589,100.0,,
2023-02-14 07:15:41.508536,5.17,Joules,power/energy-pkg/,250345053,100.0,,
2023-02-14 07:15:41.758884,4.71,Joules,power/energy-pkg/,250350601,100.0,,
2023-02-14 07:15:42.009227,5.02,Joules,power/energy-pkg/,250326146,100.0,,
2023-02-14 07:15:42.259570,5.09,Joules,power/energy-pkg/,250356627,100.0,,
2023-02-14 07:15:42.509927,5.23,Joules,power/energy-pkg/,250345276,100.0,,
2023-02-14 07:15:42.760261,4.43,Joules,power/energy-pkg/,250334449,100.0,,
2023-02-14 07:15:43.010608,5.46,Joules,power/energy-pkg/,250343003,100.0,,
2023-02-14 07:15:43.260942,5.3,Joules,power/energy-pkg/,250335568,100.0,,
2023-02-14 07:15:43.511267,4.98,Joules,power/energy-pkg/,250313172,100.0,,
2023-02-14 07:15:43.761556,5.08,Joules,power/energy-pkg/,250300270,100.0,,
2023-02-14 07:15:44.011905,4.64,Joules,power/energy-pkg/,250344244,100.0,,
2023-02-14 07:15:44.262309,4.29,Joules,power/energy-pkg/,250397062,100.0,,
2023-02-14 07:15:44.512688,4.1,Joules,power/energy-pkg/,250383635,100.0,,
2023-02-14 07:15:44.763028,5.03,Joules,power/energy-pkg/,250344674,100.0,,
2023-02-14 07:15:45.013369,5.22,Joules,power/energy-pkg/,250332111,100.0,,
2023-02-14 07:15:45.263705,5.03,Joules,power/energy-pkg/,250332654,100.0,,
2023-02-14 07:15:45.514039,5.26,Joules,power/energy-pkg/,250337761,100.0,,
2023-02-14 07:15:45.764392,4.45,Joules,power/energy-pkg/,250344650,100.0,,
2023-02-14 07:15:46.014727,4.13,Joules,power/energy-pkg/,250332954,100.0,,
2023-02-14 07:15:46.265065,4.29,Joules,power/energy-pkg/,250328961,100.0,,
