minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1182,,,,,
1184,,7.43826368752236,14.519206519644408,26.057921202851542,43.741217275319705
1185,,7.352986079213805,15.975031751619776,25.179262645816923,43.21039800941111
1186,,7.22096066341605,13.954579459684043,17.704986810138244,33.866562397843296
1187,,7.385001569448089,18.058757735822677,25.675847588477257,41.47252794806993
1188,,8.082283229267441,16.983532478473688,24.61171320419603,43.57044583735505
1189,,7.076894980838514,18.388345946308014,27.99801313561652,43.22326516338091
1190,,7.75663100952024,15.991658086000518,23.956418401362026,32.65295361461708
1191,,5.97122431770448,16.744662524648984,26.824901571424807,38.008498324641764
1192,,6.5484634061489935,15.734662159618502,24.513751713266448,40.79170128813033
1193,,6.32935171994502,15.47476994831511,25.9247990947904,44.248417951276586
1194,,5.735591509831431,15.806389847058147,21.661567057413485,40.33178167004712
1195,,6.145357671094089,17.821288498578816,29.846616980845777,52.89734521437392
