timestamp,rapl_uj,rapl_uj_diff
2023-08-05 20:55:12.192794214,164069637336,2757810
2023-08-05 20:55:13.194090674,164072395146,2396546
2023-08-05 20:55:14.194378236,164074791692,2771233
2023-08-05 20:55:15.195074017,164077562925,3049467
2023-08-05 20:55:16.195080945,164080612392,4943304
2023-08-05 20:55:17.196340512,164085555696,3709406
2023-08-05 20:55:18.196323288,164089265102,2838478
2023-08-05 20:55:19.197589651,164092103580,2863668
2023-08-05 20:55:20.198181611,164094967248,2585700
2023-08-05 20:55:21.198773833,164097552948,2364384
2023-08-05 20:55:22.198757423,164099917332,3819984
2023-08-05 20:55:23.19994952,164103737316,2388460
2023-08-05 20:55:24.200024568,164106125776,2494703
2023-08-05 20:55:25.201468898,164108620479,2444677
2023-08-05 20:55:26.201829818,164111065156,2560778
2023-08-05 20:55:27.202219172,164113625934,2325476
2023-08-05 20:55:28.202599615,164115951410,2454756
2023-08-05 20:55:29.203224187,164118406166,3016596
2023-08-05 20:55:30.203781276,164121422762,2551090
2023-08-05 20:55:31.204217227,164123973852,2571021
2023-08-05 20:55:32.20472106,164126544873,2818483
2023-08-05 20:55:33.205004255,164129363356,2736596
2023-08-05 20:55:34.205397801,164132099952,2418190
2023-08-05 20:55:35.205875961,164134518142,2587714
2023-08-05 20:55:36.206318401,164137105856,2793790
2023-08-05 20:55:37.206606688,164139899646,2530250
2023-08-05 20:55:38.207184931,164142429896,2554739
2023-08-05 20:55:39.207716033,164144984635,2921111
2023-08-05 20:55:40.207992927,164147905746,2536213
2023-08-05 20:55:41.208411892,164150441959,2347655
2023-08-05 20:55:42.209089806,164152789614,2438893
2023-08-05 20:55:43.209311067,164155228507,2336064
2023-08-05 20:55:44.210687216,164157564571,2938637
2023-08-05 20:55:45.211172409,164160503208,2452712
2023-08-05 20:55:46.211545701,164162955920,2637232
2023-08-05 20:55:47.211906905,164165593152,2640561
2023-08-05 20:55:48.212322534,164168233713,2405043
2023-08-05 20:55:49.212642962,164170638756,2579424
2023-08-05 20:55:50.21323701,164173218180,2393036
2023-08-05 20:55:51.213727308,164175611216,2391328
2023-08-05 20:55:52.214300771,164178002544,2449348
2023-08-05 20:55:53.214674267,164180451892,3336722
2023-08-05 20:55:54.215231835,164183788614,2580054
2023-08-05 20:55:55.21574604,164186368668,2519628
2023-08-05 20:55:56.216112269,164188888296,2540162
2023-08-05 20:55:57.216851411,164191428458,2509346
2023-08-05 20:55:58.21716768,164193937804,2400650
2023-08-05 20:55:59.217506593,164196338454,3147246
2023-08-05 20:56:00.217885022,164199485700,2522880
2023-08-05 20:56:01.218112926,164202008580,2363296
2023-08-05 20:56:02.218707169,164204371876,2592911
2023-08-05 20:56:03.218983385,164206964787,2392089
2023-08-05 20:56:04.219610268,164209356876,2437632
2023-08-05 20:56:05.220151676,164211794508,2255556
2023-08-05 20:56:06.220307695,164214050064,2702700
2023-08-05 20:56:07.220923605,164216752764,2369998
2023-08-05 20:56:08.221218332,164219122762,2394521
2023-08-05 20:56:09.221619531,164221517283,2783685
2023-08-05 20:56:10.222137931,164224300968,2458995
2023-08-05 20:56:11.222727765,164226759963,2371635
2023-08-05 20:56:12.223233103,164229131598,2415174
2023-08-05 20:56:13.223803838,164231546772,2297352
2023-08-05 20:56:14.224311411,164233844124,2780568
2023-08-05 20:56:15.22466615,164236624692,2501727
2023-08-05 20:56:16.225201801,164239126419,3196267
2023-08-05 20:56:17.225635248,164242322686,2621618
2023-08-05 20:56:18.226097245,164244944304,2613068
2023-08-05 20:56:19.226471151,164247557372,4499272
2023-08-05 20:56:20.225858394,164252056644,13555188
2023-08-05 20:56:21.226167228,164265611832,42521718
2023-08-05 20:56:22.226546539,164308133550,33908046
2023-08-05 20:56:23.227183974,164342041596,34520832
2023-08-05 20:56:24.227545862,164376562428,39401760
2023-08-05 20:56:25.227813437,164415964188,32918304
2023-08-05 20:56:26.228690891,164448882492,11291578
2023-08-05 20:56:27.229662379,164460174070,24280670
2023-08-05 20:56:28.230331091,164484454740,33379536
2023-08-05 20:56:29.230726877,164517834276,25112136
2023-08-05 20:56:30.231134439,164542946412,47107572
2023-08-05 20:56:31.231277901,164590053984,50479408
2023-08-05 20:56:32.23158592,164640533392,38533544
2023-08-05 20:56:33.232331477,164679066936,32438319
2023-08-05 20:56:34.232652041,164711505255,42402033
2023-08-05 20:56:35.233349126,164753907288,30502899
2023-08-05 20:56:36.234129633,164784410187,27488313
2023-08-05 20:56:37.234627535,164811898500,32296821
2023-08-05 20:56:38.235545841,164844195321,26485215
2023-08-05 20:56:39.236088956,164870680536,39182736
2023-08-05 20:56:40.236317516,164909863272,41965644
2023-08-05 20:56:41.236651264,164951828916,28305724
2023-08-05 20:56:42.237176918,164980134640,27665804
2023-08-05 20:56:43.237389138,165007800444,48048492
2023-08-05 20:56:44.237607013,165055848936,46075368
2023-08-05 20:56:45.237916296,165101924304,21498716
2023-08-05 20:56:46.238547562,165123423020,20103632
2023-08-05 20:56:47.23944553,165143526652,21047000
2023-08-05 20:56:48.2401777,165164573652,22593984
2023-08-05 20:56:49.241009235,165187167636,21186552
2023-08-05 20:56:50.241365862,165208354188,22392288
2023-08-05 20:56:51.241647758,165230746476,24442968
2023-08-05 20:56:52.242091935,165255189444,24982164
2023-08-05 20:56:53.242334365,165280171608,20552376
2023-08-05 20:56:54.242639155,165300723984,21090924
2023-08-05 20:56:55.242871018,165321814908,26987832
2023-08-05 20:56:56.243041353,165348802740,25195800
2023-08-05 20:56:57.243455451,165373998540,15390252
2023-08-05 20:56:58.244129552,165389388792,7910100
2023-08-05 20:56:59.244721046,165397298892,19107912
2023-08-05 20:57:00.245188792,165416406804,21308364
