seconds,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
66732,21.76,9.81,189034727.0,105.0,154544316536.0,29140225.0,0.13422008333333332,8.0,52.38696,2.3,1.0,5.0,83.24
66733,24.77,13.94,1194749430.0,108.0,154573456761.0,42186471.0,0.15090116666666667,9.0,29.140225,2.3,1.0,4.8,83.23
66734,27.52,20.9,2690033198.0,87.0,154615643232.0,35846649.0,0.16757846666666668,10.0,42.186471,2.3,1.0,4.5,59.480000000000004
66735,21.84,10.78,740828185.0,134.0,154651489881.0,30503077.0,0.18425563333333334,11.0,35.846649,2.27,1.0,4.3,112.16
66736,20.34,7.92,182760358.0,132.0,154681992958.0,30373250.0,0.2009362,12.0,30.503077,2.27,1.0,4.2,111.66
66737,20.3,8.62,178452703.0,112.0,154712366208.0,29859480.0,0.21761453333333333,13.0,30.37325,2.27,0.0,4.2,91.7
66738,20.4,8.45,187741542.0,101.0,154742225688.0,29201327.0,0.23429308333333332,14.0,29.85948,2.27,0.0,4.0,80.6
66739,20.33,8.74,183385798.0,95.0,154771427015.0,29635360.0,0.2509725,15.0,29.201327,2.17,0.0,4.0,74.67
66740,19.91,7.01,118662748.0,97.0,154801062375.0,29766417.0,0.26765174999999997,16.0,29.63536,2.17,0.0,3.8,77.09
66741,20.37,8.07,190332672.0,102.0,154830828792.0,29071917.0,0.2843312333333333,17.0,29.766417,2.17,0.0,3.7,81.63
66742,20.42,8.32,184964856.0,97.0,154859900709.0,29875195.0,0.30100953333333336,18.0,29.071917,2.17,0.0,3.6,76.58
66743,19.9,7.15,115949740.0,89.0,154889775904.0,29869956.0,0.3176875666666667,19.0,29.875195,2.17,0.0,3.5,69.1
66744,20.34,8.73,185098091.0,89.0,154919645860.0,28865020.0,0.33436578333333333,20.0,29.869956,2.17,0.0,3.4,68.66
66745,20.18,7.69,179823680.0,100.0,154948510880.0,29946480.0,0.3510444833333333,21.0,28.86502,2.08,0.0,3.4,79.82
66746,20.05,7.4,120281823.0,104.0,154978457360.0,29308276.0,0.36772208333333334,22.0,29.94648,2.08,0.0,3.3,83.95
66747,20.12,7.52,181271553.0,102.0,155007765636.0,29150680.0,0.38440008333333336,23.0,29.308276,2.08,0.0,3.3,81.88
66748,20.28,8.1,181558236.0,97.0,155036916316.0,29841686.0,0.4010795,24.0,29.15068,2.08,0.0,3.2,76.72
66749,19.86,7.81,119030073.0,95.0,155066758002.0,28852872.0,0.4177582166666667,25.0,29.841686,1.99,0.0,3.2,75.14
66750,20.28,7.98,182376891.0,102.0,155095610874.0,29621115.0,0.4344370166666666,26.0,28.852872,1.99,0.0,3.1,81.72
66751,19.8,7.34,125413171.0,92.0,155155251536.0,28955488.0,0.46779471666666667,28.0,30.019547,1.99,0.0,3.1,72.2
66752,20.5,8.4,186585869.0,95.0,155184207024.0,29568960.0,0.48447376666666664,29.0,28.955488,1.99,0.0,3.0,74.5
66753,20.26,8.03,181364379.0,109.0,155213775984.0,30572598.0,0.5011544333333333,30.0,29.56896,1.99,0.0,3.0,88.74
66754,19.82,7.18,118453296.0,100.0,155244348582.0,29106296.0,0.5178333166666667,31.0,30.572598,1.99,0.0,3.0,80.18
66755,20.91,9.74,190704106.0,108.0,155273454878.0,29755612.0,0.5345120666666666,32.0,29.106296,1.91,0.0,2.9,87.09
66756,20.43,8.45,183286245.0,111.0,155303210490.0,29992878.0,0.5511913666666667,33.0,29.755612,1.91,0.0,2.9,90.57
66757,19.77,6.87,116568755.0,103.0,155333203368.0,29024175.0,0.5678712833333334,34.0,29.992878,1.91,0.0,2.9,83.23
66758,20.54,8.74,184593153.0,96.0,155362227543.0,29985651.0,0.5845510333333334,35.0,29.024175,1.91,0.0,2.8,75.46000000000001
66759,20.3,8.38,180153745.0,95.0,155392213194.0,30007800.0,0.6012312333333334,36.0,29.985651,1.84,0.0,2.8,74.7
66760,20.1,7.93,121280867.0,94.0,155422220994.0,29447094.0,0.6179105,37.0,30.0078,1.84,0.0,2.8,73.9
66761,20.6,8.85,191898225.0,93.0,155451668088.0,29491447.0,0.6345896333333333,38.0,29.447094,1.84,0.0,2.8,72.4
