minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1194,0.9052960723845738,0.7256725424869592,-4.504029278565741
1195,0.5644889640048882,1.094992791283914,-4.796748673255669
1196,0.9569108651327215,1.2886903805831522,-5.11958138465184
