minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1189,1.5579636666666663,1.5672563833333342,1.2891502166666666,1.483322566666666,0.0
1191,1.1333333333333333,1.3166666666666667,1.4833333333333334,1.3333333333333333,0.0
1192,1.2,1.6166666666666667,1.6833333333333333,1.6666666666666667,0.0
1193,1.3166666666666667,1.0333333333333334,1.65,1.3333333333333333,0.0
1194,1.35,1.0833333333333333,1.9333333333333333,2.066666666666667,0.0
1195,1.9166666666666667,1.4166666666666667,2.35,2.45,0.0
1196,1.3166666666666667,1.3,2.0,2.05,0.0
1197,0.9666666666666667,1.3666666666666667,1.3166666666666667,2.3833333333333333,0.0
1198,1.4166666666666667,1.0666666666666667,1.55,1.8333333333333333,0.0
1199,1.5166666666666666,1.1833333333333333,1.7333333333333334,2.816666666666667,0.0
1200,1.3833333333333333,1.3666666666666667,1.3166666666666667,2.6,0.0
1201,1.5166666666666666,1.6166666666666667,2.85,2.6,0.0
1202,1.7166666666666666,1.9333333333333333,1.85,3.1333333333333333,0.0
1203,0.9166666666666666,1.0333333333333334,2.0,2.7333333333333334,0.0
1204,0.0,0.0,0.45,0.2833333333333333,0.0
