,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
0,93.47781999999998,94.03538300000005,77.349013,88.99935399999997,0.0
1,38.65336900000001,46.97127999999999,38.76501999999999,49.661046999999996,0.0
2,43.105943,58.60143,41.450289,62.326882,0.0
3,47.63999799999999,38.308555,40.944404999999996,52.687216000000014,0.0
4,52.08390700000001,40.156203,51.573538,91.512937,0.0
5,79.733812,56.84538200000001,72.686061,114.06764099999998,0.0
6,46.759858,45.665820000000004,55.66568500000001,95.60912600000003,0.0
7,35.797883999999996,49.94118099999998,37.587987999999996,107.64692000000001,0.0
8,51.174252,37.387497,43.352892999999995,85.53231300000003,0.0
9,59.513437999999994,40.39870600000001,49.88164400000001,137.18627,0.0
10,50.44763799999999,52.37323799999998,35.61461200000001,125.89351899999997,0.0
11,64.625135,62.757286,98.45352800000005,131.230789,0.0
12,63.944541000000015,75.03904399999999,55.05973500000001,161.24214,0.0
13,36.188012,35.830875,66.176354,140.359945,0.0
14,0.0,0.0,21.740205,13.66271,0.0
