timestamp,igpm,voltage,current,power_factor,discard
2023-04-07 19:10:22.818797,31.054,122.69,0.27857,0.9086,0
2023-04-07 19:10:23.069377,35.43164705882353,122.41,0.33778,0.931,0
2023-04-07 19:10:23.319944,33.0181095890411,122.43,0.2692,0.9147,0
2023-04-07 19:10:23.570536,32.10057718120806,122.44,0.27138,0.9238,0
2023-04-07 19:10:23.821082,34.78977801016913,122.39,0.3676,0.8793,0
2023-04-07 19:10:24.071650,33.46929058163928,122.45,0.2825,0.8934,0
2023-04-07 19:10:24.322254,33.2357721610857,122.43,0.29525,0.9061,0
2023-04-07 19:10:24.572805,34.73623946701699,122.37,0.32506,0.954,0
2023-04-07 19:10:24.823401,33.00302622072378,122.47,0.2653,0.8984,0
2023-04-07 19:10:25.073946,35.73426920882087,122.36,0.35843,0.9543,0
2023-04-07 19:10:25.324510,37.40125010524021,122.38,0.37536,0.8965,0
2023-04-07 19:10:25.575077,38.33327550490351,122.38,0.3478,0.9507,0
2023-04-07 19:10:25.825564,37.61129768175035,122.42,0.30875,0.9511,0
2023-04-07 19:10:26.076147,35.47693262092389,122.47,0.26903,0.9271,0
2023-04-07 19:10:26.326695,35.371452059191796,122.43,0.30575,0.9384,0
2023-04-07 19:10:26.577276,37.17159885678822,122.4,0.35221,0.9592,0
2023-04-07 19:10:26.827836,36.56611064942283,122.43,0.30863,0.9305,0
2023-04-07 19:10:27.078400,34.962966873471814,122.45,0.28041,0.9095,0
2023-04-07 19:10:27.328950,36.643992995487146,122.36,0.34795,0.9527,0
2023-04-07 19:10:27.579527,36.92321789671776,122.35,0.32716,0.9387,0
2023-04-07 19:10:27.830085,38.19316184964496,122.36,0.38007,0.8849,0
2023-04-07 19:10:28.080669,38.885784097655865,122.37,0.34771,0.9519,0
2023-04-07 19:10:28.331225,37.94569157681231,122.41,0.3145,0.9287,0
2023-04-07 19:10:28.581773,37.62562278459527,122.46,0.31983,0.9416,0
2023-04-07 19:10:28.832203,38.32122923481489,122.41,0.3442,0.9481,0
2023-04-07 19:10:29.082777,38.219150881785104,122.46,0.3249,0.9546,0
2023-04-07 19:10:29.333353,36.944021825506965,122.48,0.29602,0.9369,0
2023-04-07 19:10:29.583914,36.68390331275349,122.44,0.32798,0.8984,0
2023-04-07 19:10:29.834482,37.90347158787653,122.39,0.37046,0.8987,0
2023-04-07 19:10:30.085052,37.8718293983195,122.42,0.33317,0.9267,0
2023-04-07 19:10:30.335596,37.22477036982511,122.44,0.30873,0.9448,0
2023-04-07 19:10:30.586189,35.952525207849924,122.45,0.29501,0.9131,0
2023-04-07 19:10:30.836674,37.44427917823552,122.36,0.34871,0.9592,0
2023-04-07 19:10:31.087252,37.27379450215369,122.41,0.31729,0.9494,0
2023-04-07 19:10:31.337831,37.83395827351265,122.37,0.34077,0.9386,0
2023-04-07 19:10:31.588399,38.42227235150944,122.37,0.36709,0.8859,0
2023-04-07 19:10:31.838979,39.1985920870703,122.36,0.35703,0.9387,0
2023-04-07 19:10:32.089570,39.032514245156285,122.4,0.33534,0.9415,0
2023-04-07 19:10:32.340139,39.37916028689912,122.42,0.34256,0.9583,0
2023-04-07 19:10:32.590682,38.65911174238846,122.35,0.32623,0.9265,0
2023-04-07 19:10:32.841244,38.382178096249135,122.38,0.33576,0.9183,0
2023-04-07 19:10:33.091794,40.009925175188314,122.35,0.38674,0.9258,0
2023-04-07 19:10:33.342337,39.79124757487669,122.4,0.33606,0.9549,0
2023-04-07 19:10:33.592900,39.72667329254241,122.38,0.33917,0.9534,0
2023-04-07 19:10:33.843466,39.690171300873715,122.41,0.33851,0.9558,0
2023-04-07 19:10:34.094038,38.383919812767054,122.44,0.31373,0.9199,0
2023-04-07 19:10:34.344537,38.871143894483744,122.42,0.35721,0.9149,0
2023-04-07 19:10:34.595113,38.51530071307798,122.42,0.32282,0.9535,0
2023-04-07 19:10:34.845657,38.98891051132274,122.4,0.34235,0.9568,0
2023-04-07 19:10:35.096185,38.724037353162274,122.41,0.32777,0.9497,0
2023-04-07 19:10:35.346732,38.91602614963058,122.4,0.33664,0.9553,0
2023-04-07 19:10:35.597274,39.409818309092934,122.39,0.34649,0.9565,0
2023-04-07 19:10:35.847852,38.50027281075431,122.44,0.31199,0.9523,0
2023-04-07 19:10:36.098426,37.10279096149353,122.43,0.30552,0.9048,0
2023-04-07 19:10:36.348909,37.83695367526461,122.38,0.34792,0.9289,0
2023-04-07 19:10:36.599480,38.274067573610104,122.39,0.33612,0.9552,0
2023-04-07 19:10:36.850052,37.542947300444204,122.39,0.30831,0.9497,0
2023-04-07 19:10:37.100622,36.30276310902514,122.42,0.29114,0.9373,0
2023-04-07 19:10:37.351169,36.89983417675092,122.38,0.32805,0.9539,0
2023-04-07 19:10:37.601711,35.7871839231604,122.42,0.30632,0.8851,0
2023-04-07 19:10:37.852273,36.81702874657851,122.36,0.33648,0.9526,0
2023-04-07 19:10:38.102837,36.347220122488004,122.41,0.30823,0.9343,0
2023-04-07 19:10:38.353323,33.82145408530148,122.46,0.24647,0.9253,0
2023-04-07 19:10:38.603886,30.974917859363828,122.48,0.22762,0.8728,0
2023-04-07 19:10:38.854434,32.451542501680755,122.39,0.31996,0.9167,0
2023-04-07 19:10:39.104993,34.38877975129232,122.39,0.33308,0.9544,0
2023-04-07 19:10:39.355538,36.28184582598382,122.39,0.34674,0.959,0
2023-04-07 19:10:39.606084,36.40189207819219,122.42,0.31594,0.9485,0
