timestamp,power,voltage,current,power_factor,discard
2023-08-06 19:51:52.190823,14.095,121.25,0.14566,0.798,0
2023-08-06 19:51:52.441337,14.152,121.27,0.14747,0.7914,0
2023-08-06 19:51:52.691900,14.077,121.28,0.14576,0.7963,0
2023-08-06 19:51:52.942408,15.85,121.25,0.15726,0.8312,0
2023-08-06 19:51:53.193057,12.398,121.25,0.1326,0.7712,0
2023-08-06 19:51:53.443684,13.007,121.24,0.13713,0.7823,0
2023-08-06 19:51:53.694240,14.65,121.24,0.15335,0.788,0
2023-08-06 19:51:53.944790,14.404,121.25,0.14774,0.8041,0
2023-08-06 19:51:54.195324,14.498,121.27,0.14972,0.7985,0
2023-08-06 19:51:54.445917,15.006,121.29,0.15437,0.8015,0
2023-08-06 19:51:54.696502,15.359,121.29,0.16051,0.7889,0
2023-08-06 19:51:54.946993,12.826,121.31,0.13879,0.7618,0
2023-08-06 19:51:55.197505,12.221,121.3,0.13157,0.7657,0
2023-08-06 19:51:55.448033,13.497,121.27,0.14133,0.7875,0
2023-08-06 19:51:55.698593,12.572,121.26,0.13382,0.7748,0
2023-08-06 19:51:55.949138,15.455,121.25,0.1585,0.8042,0
2023-08-06 19:51:56.199672,12.804,121.28,0.13578,0.7776,0
2023-08-06 19:51:56.450238,14.52,121.28,0.14809,0.8085,0
2023-08-06 19:51:56.700834,12.11,121.29,0.13049,0.7652,0
2023-08-06 19:51:56.951429,12.883,121.29,0.13605,0.7807,0
2023-08-06 19:51:57.201993,12.922,121.3,0.1383,0.7703,0
2023-08-06 19:51:57.452557,12.484,121.29,0.13313,0.7731,0
2023-08-06 19:51:57.703120,13.909,121.29,0.14523,0.7896,0
2023-08-06 19:51:57.953625,16.068,121.28,0.16225,0.8166,0
2023-08-06 19:51:58.204214,12.318,121.3,0.13185,0.7702,0
2023-08-06 19:51:58.454797,12.723,121.3,0.13486,0.7778,0
2023-08-06 19:51:58.705354,13.315,121.31,0.14076,0.7798,0
2023-08-06 19:51:58.955907,13.058,121.31,0.13705,0.7855,0
2023-08-06 19:51:59.206444,14.548,121.29,0.14821,0.8093,0
2023-08-06 19:51:59.457003,12.703,121.28,0.13489,0.7765,0
2023-08-06 19:51:59.707563,14.226,121.28,0.14892,0.7876,0
2023-08-06 19:51:59.958138,14.053,121.29,0.14454,0.8016,0
2023-08-06 19:52:00.208676,12.504,121.29,0.13464,0.7657,0
2023-08-06 19:52:00.459221,11.904,121.29,0.18332,0.5354,0
2023-08-06 19:52:00.709761,10.171,121.31,0.18012,0.4655,0
2023-08-06 19:52:00.960315,12.639,121.33,0.21238,0.4905,0
2023-08-06 19:52:01.210852,12.79,121.32,0.19831,0.5316,0
2023-08-06 19:52:01.461407,8.5272,121.33,0.16902,0.4158,0
2023-08-06 19:52:01.711964,17.527,121.28,0.24459,0.5908,0
2023-08-06 19:52:01.962525,10.927,121.31,0.18705,0.4815,0
2023-08-06 19:52:02.213091,11.543,121.3,0.2015,0.4723,0
2023-08-06 19:52:02.463634,15.482,121.26,0.22745,0.5613,0
2023-08-06 19:52:02.714177,9.0772,121.3,0.18103,0.4134,0
2023-08-06 19:52:02.964737,16.136,121.26,0.23093,0.5762,0
2023-08-06 19:52:03.215211,9.3148,121.3,0.17971,0.4273,0
2023-08-06 19:52:03.465767,14.967,121.29,0.22485,0.5488,0
2023-08-06 19:52:03.716332,8.5404,121.35,0.16685,0.4218,0
2023-08-06 19:52:03.966869,14.888,121.29,0.224,0.548,0
2023-08-06 19:52:04.217413,16.518,121.27,0.21494,0.6337,0
2023-08-06 19:52:04.467953,13.338,121.31,0.14209,0.7738,0
2023-08-06 19:52:04.718513,12.545,121.32,0.13445,0.7691,0
2023-08-06 19:52:04.969070,13.787,121.32,0.1432,0.7936,0
2023-08-06 19:52:05.219628,12.172,121.32,0.13125,0.7644,0
2023-08-06 19:52:05.470190,10.974,121.33,0.15322,0.5903,0
2023-08-06 19:52:05.720753,9.9361,121.34,0.18283,0.4479,0
2023-08-06 19:52:05.971293,11.973,121.32,0.18907,0.522,0
2023-08-06 19:52:06.221843,10.855,121.32,0.19685,0.4545,0
2023-08-06 19:52:06.472393,11.613,121.32,0.18698,0.5119,0
