timestamp,load_avg_1minute,cpu_pct
2023-08-06 19:51:52.110592309,2.86,3
2023-08-06 19:51:57.112543922,2.71,0
2023-08-06 19:52:02.112986815,2.73,0
2023-08-06 19:52:07.113545549,2.59,0
2023-08-06 19:52:12.113930202,2.63,2
2023-08-06 19:52:17.114469352,2.5,2
2023-08-06 19:52:22.113942699,2.38,0
2023-08-06 19:52:27.11459225,2.27,0
2023-08-06 19:52:32.115285225,2.16,0
2023-08-06 19:52:37.115442803,2.07,0
2023-08-06 19:52:42.116306053,1.99,0
2023-08-06 19:52:47.117790045,1.91,0
2023-08-06 19:52:52.119036722,2.31,2
2023-08-06 19:52:57.11570284,2.45,19
2023-08-06 19:53:02.117145391,2.49,17
2023-08-06 19:53:07.119392815,2.45,5
2023-08-06 19:53:12.120309121,2.66,5
2023-08-06 19:53:17.118899003,2.53,4
2023-08-06 19:53:22.119956974,2.4,8
2023-08-06 19:53:27.119581683,2.45,15
2023-08-06 19:53:32.122784284,2.33,11
2023-08-06 19:53:37.120739856,2.31,9
2023-08-06 19:53:42.122117798,2.36,15
2023-08-06 19:53:47.123776896,2.73,20
2023-08-06 19:53:52.125594107,2.68,5
2023-08-06 19:53:57.126056648,2.54,0
2023-08-06 19:54:02.124608162,2.5,3
2023-08-06 19:54:07.12513272,2.38,1
2023-08-06 19:54:12.127846356,2.27,9
2023-08-06 19:54:17.126355629,2.33,12
2023-08-06 19:54:22.128545804,2.22,7
2023-08-06 19:54:27.12652112,2.28,6
2023-08-06 19:54:32.127289776,2.5,19
2023-08-06 19:54:37.128580614,2.46,18
2023-08-06 19:54:42.128761168,2.42,10
2023-08-06 19:54:47.128830393,2.47,9
2023-08-06 19:54:52.131405501,2.43,8
2023-08-06 19:54:57.130469499,2.48,11
2023-08-06 19:55:02.130916456,2.52,14
2023-08-06 19:55:07.131766362,2.4,4
2023-08-06 19:55:12.132435305,2.45,16
2023-08-06 19:55:17.135087917,2.41,10
2023-08-06 19:55:22.133180994,2.46,10
2023-08-06 19:55:27.136359339,2.5,6
2023-08-06 19:55:32.137421406,2.38,4
2023-08-06 19:55:37.135870775,2.43,15
2023-08-06 19:55:42.135542012,2.48,12
2023-08-06 19:55:47.136711344,2.52,18
2023-08-06 19:55:52.137141725,2.48,4
2023-08-06 19:55:57.137384488,2.44,7
2023-08-06 19:56:02.13906781,2.48,14
2023-08-06 19:56:07.138900617,2.52,18
2023-08-06 19:56:12.140644547,2.4,15
2023-08-06 19:56:17.141062224,2.45,8
2023-08-06 19:56:22.140795574,2.66,26
2023-08-06 19:56:27.142192589,2.92,11
2023-08-06 19:56:32.142201717,2.85,8
2023-08-06 19:56:37.145784931,2.7,8
2023-08-06 19:56:42.144375452,2.64,6
2023-08-06 19:56:47.145153485,2.51,6
2023-08-06 19:56:52.14555529,2.63,8
2023-08-06 19:56:57.146026471,2.58,17
2023-08-06 19:57:02.145958607,2.69,13
2023-08-06 19:57:07.147414086,2.72,15
2023-08-06 19:57:12.147780146,2.66,10
2023-08-06 19:57:17.148467394,2.53,7
2023-08-06 19:57:22.14880859,2.57,21
2023-08-06 19:57:27.151231759,2.52,18
2023-08-06 19:57:32.152299011,2.48,8
2023-08-06 19:57:37.150382551,2.52,8
2023-08-06 19:57:42.15098487,2.56,17
2023-08-06 19:57:47.152210875,2.43,8
2023-08-06 19:57:52.152233828,2.32,4
2023-08-06 19:57:57.155723313,2.29,14
2023-08-06 19:58:02.154523117,2.27,7
2023-08-06 19:58:07.155480351,2.17,2
2023-08-06 19:58:12.156008397,2.23,8
2023-08-06 19:58:17.158311533,2.14,4
2023-08-06 19:58:22.157247563,2.2,10
2023-08-06 19:58:27.157029361,2.19,3
2023-08-06 19:58:32.158485832,2.17,17
2023-08-06 19:58:37.158111469,2.24,11
2023-08-06 19:58:42.161544633,2.14,7
2023-08-06 19:58:47.162181384,2.13,4
2023-08-06 19:58:52.160723521,2.12,3
2023-08-06 19:58:57.161028845,2.11,14
2023-08-06 19:59:02.163287981,2.18,19
2023-08-06 19:59:07.161278624,2.33,14
2023-08-06 19:59:12.162500885,2.46,17
2023-08-06 19:59:17.162898754,2.5,6
2023-08-06 19:59:22.163583473,2.38,7
2023-08-06 19:59:27.164029918,2.35,4
2023-08-06 19:59:32.166292958,2.24,6
2023-08-06 19:59:37.164354579,2.3,6
2023-08-06 19:59:42.166053037,2.36,7
2023-08-06 19:59:47.168827762,2.25,6
2023-08-06 19:59:52.167675854,2.31,7
2023-08-06 19:59:57.169952142,2.21,4
2023-08-06 20:00:02.17030089,2.11,0
2023-08-06 20:00:07.171397678,2.02,0
2023-08-06 20:00:12.172077726,1.94,0
2023-08-06 20:00:17.172873838,2.1,0
2023-08-06 20:00:22.173759264,2.02,0
