timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running
1693951512367,sensor,all,0,3,6017,20,21964,53430,648052,648052
1693951512367,sensor,all,0,11,6270,14,27984,83616,667878,667878
1693951512367,sensor,all,0,10,5753,8,55573,171444,731012,731012
1693951512367,sensor,all,0,4,32019,50,86658,289068,691566,691566
1693951512367,sensor,all,0,5,3909,3,20647,57798,780678,780678
1693951512367,sensor,all,0,6,6108,17,78710,234000,803209,803209
1693951512367,sensor,all,0,7,818932,9192,500235,1657422,780700,780700
1693951512367,sensor,all,0,8,6125,16,57293,176280,826703,826703
1693951512367,sensor,all,0,9,3980,13,18741,50934,810388,810388
1693951512367,sensor,all,0,0,166698,1253,698765,2328534,795611,795611
1693951512367,sensor,all,0,1,3152,6,18315,45864,769307,769307
1693951512367,sensor,all,0,2,3840,3,14643,38766,754479,754479
1693951513367,sensor,all,0,3,7784382,460538,18232199,63433890,978263416,978263416
1693951513367,sensor,all,0,11,18978426,212857,20692887,55433742,978317894,978317894
1693951513367,sensor,all,0,10,5660251,294712,15179217,54355626,978396355,978396355
1693951513367,sensor,all,0,4,97280029,857717,57965497,158091180,978351364,978351364
1693951513367,sensor,all,0,5,2041586,40264,2047898,7364370,978443967,978443967
1693951513367,sensor,all,0,6,7509167,64838,7208650,21738912,978492021,978492021
1693951513367,sensor,all,0,7,5609207,46255,3847530,14408082,978469686,978469686
1693951513367,sensor,all,0,8,6379138,103411,9593720,24764688,978524002,978524002
1693951513367,sensor,all,0,9,14626540,500024,18008789,63033438,978509655,978509655
1693951513367,sensor,all,0,0,7020761,150679,13981595,44335356,978501313,978501313
1693951513367,sensor,all,0,1,59471314,266295,28491616,49015278,978484541,978484541
1693951513367,sensor,all,0,2,40697521,284614,22909016,68909958,978513141,978513141
1693951514368,sensor,all,0,3,5805103,577491,17227621,61381632,1978756780,1978756780
1693951514368,sensor,all,0,11,1541512,189283,7250708,25378548,1978804690,1978804690
1693951514368,sensor,all,0,10,9392892,553194,16257437,58599216,1978905119,1978905119
1693951514368,sensor,all,0,4,6989408,131170,9017670,30510558,1978850920,1978850920
1693951514368,sensor,all,0,5,14020762,63264,5981922,16787940,1978954087,1978954087
1693951514368,sensor,all,0,6,3034639,82473,4447270,16494972,1979010779,1979010779
1693951514368,sensor,all,0,7,843056,49550,1627279,6092814,1978989512,1978989512
