minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1172,,,,,
1174,18.57785865231608,,4.804869080192894,10.982897107195544,7.100039340161083
1175,14.28631679245945,,5.399858272732212,8.927402332010857,7.879495640583084
1176,17.9691073392802,,5.33540059320403,13.721894101577758,10.188736289026844
1177,16.79750457853535,,5.2487361556902075,11.045639586943475,8.861881633878902
1178,14.701317800005878,,4.461744582416144,9.264641616202624,6.459389549460832
1179,11.785355743022864,,3.921927495469397,8.812115047184786,9.678200863539724
1180,15.61169897770291,,3.2452155098622835,6.819048458022444,7.773893713350081
1181,18.356317279199136,,4.20160332060421,8.654088903970916,5.833715439261009
1182,12.87146851728293,,3.8129474897779594,5.102432834103167,3.675099241263736
1183,15.679442820242539,,3.507031589102299,5.788366083779311,5.592809476305141
1184,12.806093739344925,,3.4684444457666,7.67343717254953,4.951074264511534
1185,14.426963026760353,,3.710170530808442,6.496693124575755,6.374340658385164
1186,17.80816011671797,,6.1927379150906585,11.503842053578268,8.275112725508434
