seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
61781,6.0,,,15.231,,,,,146171913216.0,3830412.0,0.035164666666666664,2.0,4.456452,0.53,1.0,3.3,9.231
61782,5.13,,,15.231,,,,,146175743628.0,3987108.0,0.05185065,3.0,3.830412,0.53,1.0,2.7,10.100999999999999
61783,5.42,,,15.231,,,,,146179730736.0,3564192.0,0.06852171666666668,4.0,3.987108,0.53,1.0,2.4,9.811
61784,4.77,,,15.231,,,,,146183294928.0,5853604.0,0.0851843,5.0,3.564192,0.49,1.0,2.3,10.461
61785,8.04,,,15.231,,,,,146189148532.0,4243036.0,0.1018729,6.0,5.853604,0.49,1.0,2.2,7.191000000000001
61786,5.8,,,15.231,121.83,0.15208,0.822,0.0,146193391568.0,3763849.0,0.11854008333333334,7.0,4.243036,0.49,2.0,2.3,9.431000000000001
61787,5.09,,,16.676882352941178,121.82,0.17238,0.8423,0.0,146197155417.0,4547456.0,0.13523031666666666,8.0,3.763849,0.49,2.0,2.2,11.586882352941178
61788,6.19,,,17.354463383619446,121.8,0.25194,0.6008,0.0,146201702873.0,3392343.0,0.15189933333333333,9.0,4.547456,0.45,0.0,2.2,11.164463383619445
61789,4.64,,,15.094253410924088,121.81,0.24521,0.5864,0.0,146205095216.0,3998506.0,0.16857044999999998,10.0,3.392343,0.45,0.0,2.0,10.454253410924089
61790,5.54,,,16.250669927597187,121.8,0.17338,0.8389,0.0,146209093722.0,3590644.0,0.18523984999999998,11.0,3.998506,0.45,1.0,2.0,10.710669927597188
61791,4.83,,,16.85998506667397,121.78,0.24734,0.6239,0.0,146212684366.0,4084398.0,0.20192951666666667,12.0,3.590644,0.45,1.0,2.0,12.029985066673971
61792,5.53,,,15.082682020822583,121.81,0.15529,0.6798,0.0,146216768764.0,3869732.0,0.21860521666666666,13.0,4.084398,0.45,1.0,2.0,9.552682020822584
61793,5.29,,,15.294984183023235,121.76,0.25152,0.5661,0.0,146220638496.0,3442998.0,0.2352748,14.0,3.869732,0.45,1.0,2.0,10.004984183023236
61794,4.73,,,15.095160498449854,121.8,0.23305,0.5898,0.0,146224081494.0,4021195.0,0.25194725,15.0,3.442998,0.41,0.0,2.0,10.365160498449853
61795,5.52,,,15.421886103817332,121.79,0.26908,0.6063,0.0,146228102689.0,3161219.0,0.2686185,16.0,4.021195,0.41,0.0,2.0,9.901886103817333
61796,4.23,,,16.221243892170577,121.81,0.15218,0.815,0.0,146231263908.0,3262160.0,0.28528775,17.0,3.161219,0.41,0.0,1.9,11.991243892170576
61797,4.46,,,14.969589868027292,121.79,0.23474,0.589,0.0,146234526068.0,3262916.0,0.30197749999999995,18.0,3.26216,0.41,0.0,1.8,10.509589868027291
61798,4.46,,,14.78336550336425,121.81,0.24412,0.594,0.0,146237788984.0,3081260.0,0.3186473,19.0,3.262916,0.38,0.0,1.9,10.32336550336425
61799,4.13,,,14.865310558831508,121.79,0.246,0.5947,0.0,146240870244.0,3490428.0,0.33533965,20.0,3.08126,0.38,0.0,1.9,10.735310558831507
61800,4.74,,,12.595352855373507,121.82,0.17201,0.4167,0.0,146244360672.0,3277482.0,0.35201246666666663,21.0,3.490428,0.38,0.0,1.9,7.855352855373507
61801,4.5,,,14.203635822242617,121.78,0.24701,0.5931,0.0,146247638154.0,3273110.0,0.36868485,22.0,3.277482,0.38,0.0,1.8,9.703635822242617
61802,4.4,,,14.064417960885798,121.79,0.2265,0.5687,0.0,146250911264.0,6378214.0,0.38535683333333337,23.0,3.27311,0.38,3.0,1.8,9.664417960885798
61803,8.76,,,15.416870552489515,121.8,0.17182,0.4199,0.0,146257289478.0,3678674.0,0.4020170833333333,24.0,6.378214,0.38,3.0,1.8,6.656870552489515
61804,5.01,,,18.30490181969418,121.73,0.24714,0.7395,0.0,146260968152.0,3285933.0,0.41870281666666664,25.0,3.678674,0.35,1.0,1.8,13.29490181969418
61805,4.39,,,15.712042616899637,121.78,0.24434,0.5936,0.0,146264254085.0,3267587.0,0.43538933333333335,26.0,3.285933,0.35,1.0,1.8,11.322042616899637
