timestamp,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process,x_rest
2023-08-04 17:09:41.001101,6.0,,,15.231,,,,,146171913216,3830412,0.035164666666666664,2,4.456452,0.53,1.0,3.3,00:00:00,9.231
2023-08-04 17:09:42.002246,5.13,,,15.231,,,,,146175743628,3987108,0.05185065,3,3.830412,0.53,1.0,2.7,00:00:00,10.100999999999999
2023-08-04 17:09:43.003392,5.42,,,15.231,,,,,146179730736,3564192,0.06852171666666668,4,3.987108,0.53,1.0,2.4,00:00:00,9.811
2023-08-04 17:09:44.003995,4.77,,,15.231,,,,,146183294928,5853604,0.0851843,5,3.564192,0.49,1.0,2.3,00:00:00,10.461
2023-08-04 17:09:45.005214,8.04,,,15.231,,,,,146189148532,4243036,0.1018729,6,5.853604,0.49,1.0,2.2,00:00:00,7.191000000000001
2023-08-04 17:09:46.006366,5.8,,,15.231,121.83,0.15208,0.822,0.0,146193391568,3763849,0.11854008333333334,7,4.243036,0.49,2.0,2.3,00:00:00,9.431000000000001
2023-08-04 17:09:47.007523,5.09,,,16.676882352941178,121.82,0.17238,0.8423,0.0,146197155417,4547456,0.13523031666666666,8,3.763849,0.49,2.0,2.2,00:00:00,11.586882352941178
2023-08-04 17:09:48.007984,6.19,,,17.354463383619446,121.8,0.25194,0.6008,0.0,146201702873,3392343,0.15189933333333333,9,4.547456,0.45,0.0,2.2,00:00:00,11.164463383619445
2023-08-04 17:09:49.009224,4.64,,,15.094253410924088,121.81,0.24521,0.5864,0.0,146205095216,3998506,0.16857044999999998,10,3.392343,0.45,0.0,2.0,00:00:00,10.454253410924089
2023-08-04 17:09:50.028837,5.54,,,16.250669927597187,121.8,0.17338,0.8389,0.0,146209093722,3590644,0.18523984999999998,11,3.998506,0.45,1.0,2.0,00:00:00,10.710669927597188
2023-08-04 17:09:51.030189,4.83,,,16.85998506667397,121.78,0.24734,0.6239,0.0,146212684366,4084398,0.20192951666666667,12,3.590644,0.45,1.0,2.0,00:00:00,12.029985066673971
2023-08-04 17:09:52.031495,5.53,,,15.082682020822583,121.81,0.15529,0.6798,0.0,146216768764,3869732,0.21860521666666666,13,4.084398,0.45,1.0,2.0,00:00:00,9.552682020822584
2023-08-04 17:09:53.032840,5.29,,,15.294984183023235,121.76,0.25152,0.5661,0.0,146220638496,3442998,0.2352748,14,3.869732,0.45,1.0,2.0,00:00:00,10.004984183023236
2023-08-04 17:09:54.034168,4.73,,,15.095160498449854,121.8,0.23305,0.5898,0.0,146224081494,4021195,0.25194725,15,3.442998,0.41,0.0,2.0,00:00:00,10.365160498449853
2023-08-04 17:09:55.041503,5.52,,,15.421886103817332,121.79,0.26908,0.6063,0.0,146228102689,3161219,0.2686185,16,4.021195,0.41,0.0,2.0,00:00:00,9.901886103817333
2023-08-04 17:09:56.042840,4.23,,,16.221243892170577,121.81,0.15218,0.815,0.0,146231263908,3262160,0.28528775,17,3.161219,0.41,0.0,1.9,00:00:00,11.991243892170576
2023-08-04 17:09:57.044091,4.46,,,14.969589868027292,121.79,0.23474,0.589,0.0,146234526068,3262916,0.30197749999999995,18,3.26216,0.41,0.0,1.8,00:00:00,10.509589868027291
2023-08-04 17:09:58.045393,4.46,,,14.78336550336425,121.81,0.24412,0.594,0.0,146237788984,3081260,0.3186473,19,3.262916,0.38,0.0,1.9,00:00:00,10.32336550336425
2023-08-04 17:09:59.046725,4.13,,,14.865310558831508,121.79,0.246,0.5947,0.0,146240870244,3490428,0.33533965,20,3.08126,0.38,0.0,1.9,00:00:00,10.735310558831507
2023-08-04 17:10:00.047140,4.74,,,12.595352855373507,121.82,0.17201,0.4167,0.0,146244360672,3277482,0.35201246666666663,21,3.490428,0.38,0.0,1.9,00:00:00,7.855352855373507
2023-08-04 17:10:01.048106,4.5,,,14.203635822242617,121.78,0.24701,0.5931,0.0,146247638154,3273110,0.36868485,22,3.277482,0.38,0.0,1.8,00:00:00,9.703635822242617
2023-08-04 17:10:02.049323,4.4,,,14.064417960885798,121.79,0.2265,0.5687,0.0,146250911264,6378214,0.38535683333333337,23,3.27311,0.38,3.0,1.8,00:00:00,9.664417960885798
2023-08-04 17:10:03.050656,8.76,,,15.416870552489515,121.8,0.17182,0.4199,0.0,146257289478,3678674,0.4020170833333333,24,6.378214,0.38,3.0,1.8,00:00:00,6.656870552489515
2023-08-04 17:10:04.051945,5.01,,,18.30490181969418,121.73,0.24714,0.7395,0.0,146260968152,3285933,0.41870281666666664,25,3.678674,0.35,1.0,1.8,00:00:00,13.29490181969418
2023-08-04 17:10:05.053251,4.39,,,15.712042616899637,121.78,0.24434,0.5936,0.0,146264254085,3267587,0.43538933333333335,26,3.285933,0.35,1.0,1.8,00:00:00,11.322042616899637
2023-08-04 17:10:06.054560,4.46,,,15.349503042317302,121.74,0.23658,0.5957,0.0,146267521672,3185896,0.45205961666666666,27,3.267587,0.35,0.0,1.8,00:00:00,10.889503042317301
2023-08-04 17:10:07.055855,4.32,,,14.112732580460138,121.78,0.21757,0.5601,0.0,146270707568,3026694,0.4687272666666667,28,3.185896,0.35,0.0,1.8,00:00:00,9.792732580460138
2023-08-04 17:10:08.057221,4.16,,,13.100455592568428,121.81,0.18248,0.4795,0.0,146273734262,3214882,0.48541538333333334,29,3.026694,0.32,0.0,1.8,00:00:00,8.940455592568428
2023-08-04 17:10:09.058578,4.43,,,15.081297087775702,121.77,0.22676,0.5774,0.0,146276949144,3481678,0.5020845333333334,30,3.214882,0.32,0.0,1.8,00:00:00,10.651297087775703
2023-08-04 17:10:10.059920,4.65,,,15.067846850774947,121.79,0.15053,0.8125,0.0,146280430822,2993954,0.5187590833333333,31,3.481678,0.32,0.0,1.8,00:00:00,10.417846850774946
2023-08-04 17:10:11.061219,4.07,,,14.746645828871065,121.79,0.1453,0.8057,0.0,146283424776,3209235,0.5354255333333333,32,2.993954,0.32,0.0,1.7,00:00:00,10.676645828871065
2023-08-04 17:10:12.062647,4.37,,,14.946706263511942,121.76,0.23873,0.5953,0.0,146286634011,3231361,0.5521123,33,3.209235,0.32,0.0,1.7,00:00:00,10.57670626351194
