timestamp,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz
2023-04-04 16:33:58.656146065,2.21,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1879711.25,1030952,3265806,787699.2857164385,3265806,1063596,2502229,1058048,1119631,1323865,2196838,1535986,2183863,3241100,1030952,2034621
2023-04-04 16:34:00.676168377,2.03,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2417833.6666666665,847580,3782524,1076726.4061541148,2609673,3230177,2836624,1107165,946287,3435531,2582871,3267479,3395338,3782524,847580,972755
2023-04-04 16:34:02.648147626,2.03,8,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2180999.4166666665,873182,4045220,1076146.2125831584,1108721,3129305,1425632,3474814,1123841,3297062,1851436,1703597,4045220,2989715,873182,1149468
2023-04-04 16:34:04.644122249,2.03,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1850242.75,870307,3737399,1014614.56890438,1289507,2094524,1496783,873500,1582727,3464988,1464371,870307,3311256,3737399,1014428,1003123
2023-04-04 16:34:06.680150145,1.95,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2104324.25,952348,3383861,835937.5996636078,2003210,3383861,1474610,3089458,2875443,2670079,952348,1355694,1996256,3057717,1184398,1208817
2023-04-04 16:34:08.652136276,1.95,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2766595.6666666665,1178216,4060353,1061026.0647113665,1722168,3144691,1511844,1178216,2582362,3604998,3949602,3808913,2391879,3866928,4060353,1377194
2023-04-04 16:34:10.680168203,1.79,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2235991.3333333335,993080,4028617,1111249.7040305817,2083712,1170317,1966681,3979849,1300066,993080,1426916,1116963,4028617,2404392,3952613,2408690
2023-04-04 16:34:12.668146667,1.79,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2295844.8333333335,800166,4056990,1071878.4986377757,1431607,1104638,1195772,800166,2717425,3390748,3944004,2642529,2227915,4056990,2611406,1426938
2023-04-04 16:34:14.660144319,1.79,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1532577.5,973163,3626271,710319.5855801457,1453524,973163,2085111,1028185,1155036,1494567,1634323,3626271,999517,989531,1314030,1637672
2023-04-04 16:34:16.648128978,1.73,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2122072.5833333335,956879,4008637,1052543.5924140671,1708908,1171246,1722137,2815422,1126073,1009666,2919971,3187815,1304697,956879,3533420,4008637
2023-04-04 16:34:18.656121034,1.73,8,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2211087.1666666665,944557,3824562,985469.309480753,1836366,944557,3824562,3742322,986648,1431421,2233783,2064700,1570479,1712110,2537551,3648547
2023-04-04 16:34:20.668123032,1.67,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1781046.0,880092,3128515,826362.4857524693,3128515,2541980,1191596,958258,2142499,2839455,2728042,1932424,1087570,971327,970794,880092
