minutes,image_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1325,1.0833333333333333,1.6,1.4666666666666666
1326,1.7,1.3833333333333333,1.1333333333333333
1327,1.1666666666666667,1.4833333333333334,1.0333333333333334
1328,1.3,1.8333333333333333,0.9333333333333333
1329,1.3833333333333333,1.8,1.1166666666666667
1330,0.9333333333333333,1.5833333333333333,1.15
1331,0.9666666666666667,1.4833333333333334,0.7166666666666667
1332,1.0166666666666666,1.7666666666666666,1.2166666666666666
1333,1.2833333333333334,1.4,1.2333333333333334
1334,1.0833333333333333,1.6666666666666667,1.35
1335,1.2833333333333334,1.45,1.1333333333333333
