minutes,image_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1325,11.916560408147324,8.26815734046912,20.968443659895215
1326,12.453340355303137,7.734711024122805,20.953070665411378
1327,13.409998393918695,7.805542605213717,20.835311567007118
1328,14.021809160081602,8.079590217404935,20.838971960299926
1329,13.703257692142843,8.129335332633378,20.637209033997284
1330,14.37768894624035,7.696087513210793,20.36277542440957
1331,16.385557029406737,7.4405969611570555,19.666788480573317
1332,13.909008700130755,7.462038666065547,20.15736608059995
1333,14.660348122469678,6.641174563523188,21.2485855743159
1334,14.204209948910991,7.216006796203922,20.49041657141946
1335,14.703961770401744,7.549353810990885,19.903007615488644
