,timestamp,target,perf_rapl,minutes
0,2023-09-05 19:18:09.805,cnn_image_classification-0-0.0.1,0.0009680026974877602,1158
1,2023-09-05 19:18:09.805,dd-0-0.0.1,1.4637067467134994,1158
2,2023-09-05 19:18:09.805,image_processing-0-0.0.1,0.0007804316342839122,1158
3,2023-09-05 19:18:09.805,pyaes-0-0.0.1,-0.02845713505168819,1158
4,2023-09-05 19:18:10.805,cnn_image_classification-0-0.0.1,2.059153261893169,1158
5,2023-09-05 19:18:10.805,dd-0-0.0.1,5.0651343925938,1158
6,2023-09-05 19:18:10.805,image_processing-0-0.0.1,0.002425932277844851,1158
7,2023-09-05 19:18:10.805,pyaes-0-0.0.1,4.685989490057165,1158
8,2023-09-05 19:18:11.806,cnn_image_classification-0-0.0.1,1.9731503431811606,1158
9,2023-09-05 19:18:11.806,dd-0-0.0.1,3.083617255969068,1158
10,2023-09-05 19:18:11.806,image_processing-0-0.0.1,0.0016839064413189594,1158
11,2023-09-05 19:18:11.806,pyaes-0-0.0.1,10.583321380770036,1158
12,2023-09-05 19:18:12.806,cnn_image_classification-0-0.0.1,0.013196179157769411,1158
13,2023-09-05 19:18:12.806,dd-0-0.0.1,1.128943656703052,1158
14,2023-09-05 19:18:12.806,image_processing-0-0.0.1,1.825580620009758,1158
15,2023-09-05 19:18:12.806,pyaes-0-0.0.1,8.582215033206104,1158
16,2023-09-05 19:18:13.807,cnn_image_classification-0-0.0.1,1.802819897131931,1158
17,2023-09-05 19:18:13.807,dd-0-0.0.1,2.1241305532714025,1158
18,2023-09-05 19:18:13.807,image_processing-0-0.0.1,3.7040504756716297,1158
19,2023-09-05 19:18:13.807,pyaes-0-0.0.1,6.938968582318673,1158
20,2023-09-05 19:18:14.807,cnn_image_classification-0-0.0.1,1.1769541617910104,1158
21,2023-09-05 19:18:14.807,dd-0-0.0.1,0.594852428668979,1158
22,2023-09-05 19:18:14.807,image_processing-0-0.0.1,0.7834852933388192,1158
23,2023-09-05 19:18:14.807,pyaes-0-0.0.1,2.0470977147481255,1158
24,2023-09-05 19:18:15.808,cnn_image_classification-0-0.0.1,0.007047237242392503,1158
25,2023-09-05 19:18:15.808,dd-0-0.0.1,0.793561554770934,1158
26,2023-09-05 19:18:15.808,image_processing-0-0.0.1,2.0378987234441994,1158
27,2023-09-05 19:18:15.808,pyaes-0-0.0.1,2.193242554982694,1158
28,2023-09-05 19:18:16.808,cnn_image_classification-0-0.0.1,0.0011253448666314807,1158
29,2023-09-05 19:18:16.808,dd-0-0.0.1,2.177267435341092,1158
30,2023-09-05 19:18:16.808,image_processing-0-0.0.1,0.7017053446383501,1158
31,2023-09-05 19:18:16.808,pyaes-0-0.0.1,1.951629777302329,1158
32,2023-09-05 19:18:17.809,cnn_image_classification-0-0.0.1,-0.0010777446399876803,1158
33,2023-09-05 19:18:17.809,dd-0-0.0.1,2.0452338048871015,1158
34,2023-09-05 19:18:17.809,image_processing-0-0.0.1,-0.006233244867728884,1158
35,2023-09-05 19:18:17.809,pyaes-0-0.0.1,-0.1751120271534487,1158
36,2023-09-05 19:18:20.810,cnn_image_classification-0-0.0.1,0.0051915212110981365,1158
37,2023-09-05 19:18:20.810,dd-0-0.0.1,0.002849855992538007,1158
38,2023-09-05 19:18:20.810,image_processing-0-0.0.1,13.92007585267587,1158
39,2023-09-05 19:18:20.810,pyaes-0-0.0.1,-0.0011924945851986809,1158
40,2023-09-05 19:18:21.811,cnn_image_classification-0-0.0.1,-0.014683954079848682,1158
41,2023-09-05 19:18:21.811,dd-0-0.0.1,-0.001122401030501046,1158
42,2023-09-05 19:18:21.811,image_processing-0-0.0.1,9.187012171614104,1158
43,2023-09-05 19:18:21.811,pyaes-0-0.0.1,-0.0011583281611511188,1158
44,2023-09-05 19:18:22.811,cnn_image_classification-0-0.0.1,2.793666034655989,1158
45,2023-09-05 19:18:22.811,dd-0-0.0.1,4.081492610359454,1158
46,2023-09-05 19:18:22.811,image_processing-0-0.0.1,8.97144466914148,1158
47,2023-09-05 19:18:22.811,pyaes-0-0.0.1,4.001271997988665,1158
48,2023-09-05 19:18:23.812,cnn_image_classification-0-0.0.1,5.116750684419005,1158
