minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1043,5.42911120568998,12.409783801748368,5.397145671304746,3.438229482889846,0.0
1045,5.986885255050645,12.29161130199823,5.962229803738205,3.811997826434897,0.0
1046,6.182093558729735,13.285960806023258,5.821043494809573,4.068334166557306,0.0
1047,5.570560770497705,12.288867679530817,5.56892511111498,3.7656866601242456,0.0
