timestamp,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz
2023-02-07 19:17:03.396289729,2.08,5,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2340113.4166666665,858601,4007428,988510.1229749292,2545206,1769954,3943043,858601,2779469,2727573,1634044,1212631,1416375,3193457,4007428,1993580
2023-02-07 19:17:05.388299308,1.99,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1672494.5,866840,3375655,632442.1100689111,1050265,3375655,1724523,1841954,1311392,2140915,1575167,2051763,1479379,866840,1485546,1166535
2023-02-07 19:17:07.388306599,1.99,8,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2257368.75,1066579,4060086,1066092.664276041,1608647,4028557,1815667,3412098,1167010,1547912,1066579,1100176,2943954,2596687,1741052,4060086
2023-02-07 19:17:09.396287308,1.91,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2359358.6666666665,896133,4020472,982032.6583697317,2172682,4020472,2672822,3893429,1284075,1847711,1595578,3665862,1680275,896133,2351604,2231661
2023-02-07 19:17:11.384292813,1.91,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1509149.5,830248,2646104,577036.0410109436,1857934,2323624,924136,967683,1947953,1383909,2646104,1625910,830248,876531,1642851,1082911
2023-02-07 19:17:13.380294947,1.91,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2413914.0,1064684,4023628,1105595.0915875577,1579000,3711216,3819485,2088759,1369022,1359133,1064684,2391635,1373397,4023628,3983402,2203607
2023-02-07 19:17:15.376288286,1.76,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2282112.5,909120,4044330,1064476.879060438,1071045,2254607,4021552,4044330,1499220,1987861,914091,1890992,909120,2821622,3219237,2751673
2023-02-07 19:17:17.392302997,1.76,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2183139.8333333335,919312,3507880,725441.1889771898,1722138,2947152,1644389,2515276,1394151,2132820,1561803,919312,2959228,3507880,2363777,2529752
2023-02-07 19:17:19.384277531,1.7,6,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2130581.25,860029,3962190,1275061.0834969257,1134700,2040962,3962190,860029,1071479,938887,1603992,880871,3875143,3902073,1543389,3753260
2023-02-07 19:17:21.392278614,1.7,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1936493.3333333333,1009564,3620413,1021459.0707148878,1601791,3352027,3250952,3620413,1053469,1009564,1282568,1058018,1440397,1322840,1048017,3197864
