timestamp,power,voltage,current,power_factor,discard
2023-02-07 19:17:09.085937,39.131,120.95,0.34195,0.9461,0
2023-02-07 19:17:09.336510,37.731,120.95,0.32762,0.9522,0
2023-02-07 19:17:09.587075,36.905,120.97,0.32312,0.9442,0
2023-02-07 19:17:09.837636,35.797,120.98,0.31297,0.9455,0
2023-02-07 19:17:10.088216,34.809,121.0,0.32594,0.8826,0
2023-02-07 19:17:10.338790,40.777,120.95,0.35271,0.9559,0
2023-02-07 19:17:10.589258,40.454,120.93,0.34927,0.9578,0
2023-02-07 19:17:10.839798,41.245,120.94,0.35539,0.9596,0
2023-02-07 19:17:11.090387,35.392,120.96,0.30955,0.9453,0
2023-02-07 19:17:11.340935,36.504,120.95,0.31717,0.9516,0
2023-02-07 19:17:11.591565,37.246,120.94,0.34464,0.8936,0
2023-02-07 19:17:11.842128,35.807,120.94,0.31503,0.9398,0
2023-02-07 19:17:12.092609,34.514,120.96,0.30917,0.9229,0
2023-02-07 19:17:12.343179,32.981,120.97,0.29164,0.9349,0
2023-02-07 19:17:12.593740,27.491,121.01,0.25115,0.9045,0
2023-02-07 19:17:12.844229,32.513,120.96,0.29595,0.9083,0
2023-02-07 19:17:13.094822,38.062,120.93,0.33572,0.9375,0
2023-02-07 19:17:13.345360,38.827,120.93,0.33961,0.9454,0
2023-02-07 19:17:13.595830,37.301,120.98,0.32951,0.9357,0
2023-02-07 19:17:13.846393,35.13,121.0,0.31199,0.9305,0
2023-02-07 19:17:14.096963,38.398,120.97,0.33474,0.9482,0
2023-02-07 19:17:14.347514,41.774,120.98,0.36093,0.9567,0
2023-02-07 19:17:14.598054,37.036,120.99,0.32194,0.9508,0
2023-02-07 19:17:14.848638,29.436,121.03,0.28579,0.851,0
2023-02-07 19:17:15.099107,38.69,120.96,0.33516,0.9544,0
2023-02-07 19:17:15.349656,37.192,120.96,0.33186,0.9265,0
2023-02-07 19:17:15.600217,39.03,120.96,0.33951,0.9504,0
2023-02-07 19:17:15.850785,35.963,120.98,0.31455,0.945,0
2023-02-07 19:17:16.101337,40.069,120.94,0.34749,0.9534,0
2023-02-07 19:17:16.351928,34.437,121.0,0.32263,0.8821,0
2023-02-07 19:17:16.602419,34.128,120.99,0.31907,0.8841,0
2023-02-07 19:17:16.852986,40.885,120.95,0.35338,0.9566,0
2023-02-07 19:17:17.103558,39.847,120.97,0.34433,0.9566,0
2023-02-07 19:17:17.354115,39.413,120.96,0.34135,0.9546,0
2023-02-07 19:17:17.604694,37.524,120.98,0.32966,0.9408,0
2023-02-07 19:17:17.855285,38.205,120.98,0.33513,0.9423,0
2023-02-07 19:17:18.105754,40.072,120.96,0.34634,0.9565,0
2023-02-07 19:17:18.356293,36.752,120.97,0.33425,0.9089,0
2023-02-07 19:17:18.606886,42.191,120.93,0.3661,0.953,0
2023-02-07 19:17:18.857430,39.88,120.95,0.34645,0.9517,0
2023-02-07 19:17:19.108001,34.963,120.98,0.30804,0.9382,0
2023-02-07 19:17:19.358607,41.081,120.9,0.35434,0.9589,0
2023-02-07 19:17:19.609141,41.035,120.92,0.35404,0.9585,0
2023-02-07 19:17:19.859713,40.083,120.94,0.34584,0.9583,0
2023-02-07 19:17:20.110276,40.163,120.94,0.34705,0.9569,0
2023-02-07 19:17:20.360813,33.742,121.02,0.30792,0.9055,0
2023-02-07 19:17:20.611376,34.146,121.01,0.29779,0.9476,0
2023-02-07 19:17:20.861933,33.594,121.0,0.29989,0.9258,0
2023-02-07 19:17:21.112473,32.758,121.02,0.31874,0.8493,0
2023-02-07 19:17:21.363040,41.253,120.95,0.38272,0.8911,0
2023-02-07 19:17:21.613515,38.108,120.98,0.33243,0.9476,0
2023-02-07 19:17:21.864092,29.215,121.01,0.26458,0.9124,0
2023-02-07 19:17:22.114652,33.37,121.01,0.29701,0.9284,0
2023-02-07 19:17:22.365205,35.932,121.0,0.31506,0.9425,0
2023-02-07 19:17:22.615759,34.775,120.98,0.30684,0.9368,0
2023-02-07 19:17:22.866314,30.061,121.02,0.27893,0.8905,0
2023-02-07 19:17:23.116856,29.834,121.02,0.27271,0.904,0
2023-02-07 19:17:23.367433,30.913,121.04,0.28107,0.9087,0
2023-02-07 19:17:23.617988,33.354,121.04,0.3016,0.9137,0
2023-02-07 19:17:23.868560,26.052,121.07,0.23591,0.9121,0
2023-02-07 19:17:24.119123,35.574,121.0,0.31748,0.926,0
2023-02-07 19:17:24.369693,32.66,121.02,0.29432,0.9169,0
2023-02-07 19:17:24.620271,31.966,121.05,0.28372,0.9308,0
2023-02-07 19:17:24.870816,32.534,121.07,0.28731,0.9353,0
2023-02-07 19:17:25.121391,34.218,121.05,0.30145,0.9377,0
2023-02-07 19:17:25.371948,25.694,121.1,0.23244,0.9128,0
2023-02-07 19:17:25.622525,30.922,121.02,0.28114,0.9089,0
2023-02-07 19:17:25.873101,34.356,121.01,0.29992,0.9466,0
2023-02-07 19:17:26.123745,27.549,121.05,0.25003,0.9102,0
2023-02-07 19:17:26.374316,33.872,121.0,0.29628,0.9449,0
2023-02-07 19:17:26.624864,31.711,121.01,0.28849,0.9084,0
2023-02-07 19:17:26.875425,26.574,121.01,0.24191,0.9078,0
2023-02-07 19:17:27.125990,34.236,120.96,0.29995,0.9436,0
2023-02-07 19:17:27.376527,33.174,120.99,0.29145,0.9408,0
2023-02-07 19:17:27.627061,28.724,121.02,0.25635,0.9259,0
2023-02-07 19:17:27.877616,29.715,121.05,0.27565,0.8905,0
2023-02-07 19:17:28.128195,32.752,121.0,0.28693,0.9434,0
2023-02-07 19:17:28.378733,27.306,121.04,0.24794,0.9099,0
2023-02-07 19:17:28.629295,30.254,121.02,0.26719,0.9356,0
2023-02-07 19:17:28.879859,28.04,121.05,0.25051,0.9247,0
2023-02-07 19:17:29.130434,36.983,121.0,0.33024,0.9256,0
2023-02-07 19:17:29.380994,32.364,121.03,0.28442,0.9402,0
2023-02-07 19:17:29.631531,35.777,120.98,0.3189,0.9273,0
2023-02-07 19:17:29.882103,28.597,121.05,0.26299,0.8983,0
2023-02-07 19:17:30.132666,35.001,121.0,0.30763,0.9403,0
2023-02-07 19:17:30.383221,32.994,121.03,0.28737,0.9486,0
2023-02-07 19:17:30.633778,29.799,121.05,0.26354,0.9341,0
2023-02-07 19:17:30.884316,34.569,121.01,0.30817,0.927,0
