minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1212,11.356316473560293,6.135384074840276,10.083773339663638,3.7255882164728145
1213,11.346530920645138,7.4289792332333295,9.450900937340235,3.5564830404328096
1214,10.473877424451189,7.552063265929526,9.232413592279995,3.8002429385963237
