# started on Wed Mar 29 14:26:47 2023

     1.001010148,19.67,Joules,power/energy-pkg/,1001017457,100.00,,
     2.002117600,19.51,Joules,power/energy-pkg/,1001101684,100.00,,
     3.002915032,19.03,Joules,power/energy-pkg/,1000789056,100.00,,
     4.004002914,17.41,Joules,power/energy-pkg/,1001079770,100.00,,
     5.005085960,22.06,Joules,power/energy-pkg/,1001088511,100.00,,
     6.006163576,19.59,Joules,power/energy-pkg/,1001057636,100.00,,
     7.006930259,21.07,Joules,power/energy-pkg/,1000764663,100.00,,
     8.008019189,15.44,Joules,power/energy-pkg/,1001089476,100.00,,
     9.009110510,17.83,Joules,power/energy-pkg/,1001085115,100.00,,
    10.010227547,19.61,Joules,power/energy-pkg/,1001107777,100.00,,
    11.010941874,21.11,Joules,power/energy-pkg/,1000698211,100.00,,
    12.012013825,19.27,Joules,power/energy-pkg/,1001074520,100.00,,
    13.013094699,20.59,Joules,power/energy-pkg/,1001060291,100.00,,
    14.014178707,19.65,Joules,power/energy-pkg/,1001089608,100.00,,
    15.015072105,18.98,Joules,power/energy-pkg/,1000874381,100.00,,
    16.016153989,19.34,Joules,power/energy-pkg/,1001088150,100.00,,
    17.017264184,20.17,Joules,power/energy-pkg/,1001087024,100.00,,
    18.018326661,19.99,Joules,power/energy-pkg/,1001065723,100.00,,
    19.018919580,19.36,Joules,power/energy-pkg/,1000575341,100.00,,
    20.019978962,19.75,Joules,power/energy-pkg/,1001053727,100.00,,
    21.021071217,17.80,Joules,power/energy-pkg/,1001097159,100.00,,
    22.022155980,20.78,Joules,power/energy-pkg/,1001082167,100.00,,
    23.022932091,20.71,Joules,power/energy-pkg/,1000761054,100.00,,
    24.024011232,21.35,Joules,power/energy-pkg/,1001076421,100.00,,
    25.025094128,18.99,Joules,power/energy-pkg/,1001064853,100.00,,
    26.025285753,19.24,Joules,power/energy-pkg/,1000206205,100.00,,
    27.026410865,19.19,Joules,power/energy-pkg/,1001106896,100.00,,
    28.026918213,20.07,Joules,power/energy-pkg/,1000488755,100.00,,
    29.027060661,18.27,Joules,power/energy-pkg/,1000142309,100.00,,
    30.028152819,19.54,Joules,power/energy-pkg/,1001088686,100.00,,
    31.029245236,18.43,Joules,power/energy-pkg/,1001084313,100.00,,
    32.030346079,18.22,Joules,power/energy-pkg/,1001091922,100.00,,
    33.030930528,18.61,Joules,power/energy-pkg/,1000580742,100.00,,
    34.032046533,15.74,Joules,power/energy-pkg/,1001109973,100.00,,
    35.033142572,18.63,Joules,power/energy-pkg/,1001088027,100.00,,
    36.034230618,19.78,Joules,power/energy-pkg/,1001076805,100.00,,
    37.034917360,16.74,Joules,power/energy-pkg/,1000672758,100.00,,
    38.036011643,19.14,Joules,power/energy-pkg/,1001084454,100.00,,
    39.037078674,17.59,Joules,power/energy-pkg/,1001062000,100.00,,
    40.038175444,16.65,Joules,power/energy-pkg/,1001099767,100.00,,
    41.038936299,17.49,Joules,power/energy-pkg/,1000747793,100.00,,
    42.040014743,20.70,Joules,power/energy-pkg/,1001067424,100.00,,
    43.041124475,18.98,Joules,power/energy-pkg/,1001106428,100.00,,
