success,function_name,was_cold,worker_duration_us,code_duration_sec,e2e_duration_us,tid
true,image_processing-0,true,1729639,1.6786844730377195,2003872,167314e2to19e5tocdedtodb88to28aa5a5b4930
true,image_processing-0,false,1394408,1.393221378326416,1395614,a8c19c42to396dtob344to2207to9625959ca5ce
true,fetch_1gfile-0,true,4897454,4.83951997756958,5135647,a94db5dbtob927to7d66to0464to0821a53c8d87
true,dd-0,true,4759376,4.650817155838013,5093574,78f83751to5180to2b65to9577to3b1cccacd818
true,image_processing-0,false,2506163,2.5053327083587646,2549910,a3d0577etoabe9to3de7to4860to2dc47b7d9c87
true,image_processing-0,false,1939439,1.9386048316955569,1985376,341db95btoa1edto427fto5295to2d7ecebb487f
true,dd-0,false,4612306,4.552012205123901,4613621,a586d4c9to2239to21e8toea79to2c1e554200eb
true,dd-0,true,4719758,4.634683132171631,5013179,0ad5e3a6to8c23to2946to318dto86a217c6749a
true,dd-0,false,4597084,4.538540363311768,4598453,e8c3aaf4to1931to73e0toc5b8to31374c8e8f32
true,image_processing-0,false,1622237,1.6214957237243652,1623432,06890fdeto8cf1to1b14to1979to4b20f0d5a1e7
true,dd-0,false,4639649,4.569691896438599,4640860,96cd2d07tob983tob2e4tod87fto3016659b6e41
true,dd-0,false,4792963,4.7374677658081055,4794098,2c7a8755tof3bato6727to8e03to51e207b9984a
true,dd-0,false,4628019,4.5779829025268555,4629245,196251bcto476ato8fb9to2729to7103b018a919
true,image_processing-0,false,1585144,1.5842125415802002,1586508,f76b2f6fto9b2dtoa4eftobcc5toc12c1ade81fb
true,fetch_1gfile-0,false,4475070,4.472424745559692,4476533,8446c310to31c1toef5ato22c4to6b59c49ac5bd
true,dd-0,false,4678651,4.593451023101807,4679794,8dc6b1fatob5ddto73c4tof087to20d233a38671
true,image_processing-0,false,1379506,1.378770112991333,1380747,9a8477a9to5d89tob9e5to7aaato399bde5d94b2
true,dd-0,false,4711292,4.661047458648682,4712467,dea92094toe874to4e97to7d09to3746e0c0fa42
true,dd-0,false,4799029,4.723716735839844,4800194,9bfb02a7toddb0to21b6toa58btoa52b7a1a9698
true,image_processing-0,false,1356450,1.355609655380249,1357603,97c4b30atoa04fto55fbtoa13cto01d6d2e347a6
true,image_processing-0,false,1361321,1.3604063987731934,1362539,574c67d1to84cdtoa620to7b89to09f521c9db4c
true,dd-0,false,4680780,4.635213136672974,4682288,b4492dbato92b3to812ato8b76to0a64ed53c6ea
true,dd-0,false,4599775,4.551769018173218,4600913,33f0417ftoe1dftoac9cto73bdtod1ac0aeadb2a
true,dd-0,false,4573539,4.530762195587158,4574702,1393ae08to1a1ato32e5to58f0to92c1b170981a
true,fetch_1gfile-0,false,4467028,4.465634822845459,4468117,d01dddc0tod125to12dfto81e7tod2cbbf04ba2e
true,dd-0,false,4597960,4.545116901397705,4669035,af963f3eto2eb6to2410to4010tob96ee022861b
true,dd-0,false,4661252,4.526652574539185,4662475,3acb655dtoe17fto8551to0e73to2ad6797837b8
true,image_processing-0,false,1392874,1.3920519351959229,1394132,b202ba06to411cto2bf8to125eto0c08ed0d795a
true,fetch_1gfile-0,false,5198034,5.196572542190552,5199296,7de3e056to066dtoa383to1b10to1c9f19155112
true,fetch_1gfile-0,true,10183597,10.126243591308594,10476771,b287366dtobe86tof7ebtoa617to34611161d162
true,dd-0,false,4670018,4.61081862449646,4728584,a5f7ca65to3d73to247atob2e8to39a074e4cf96
true,fetch_1gfile-0,false,6368498,6.365685701370239,6390384,15105fd3toeefcto8d89toa571to3af7ba1d9559
true,image_processing-0,false,2968445,2.967703104019165,3011734,953ff83dto9323to89c1to2429toef09e6997ad9
true,fetch_1gfile-0,false,4475730,4.474224805831909,4477043,ec11ba86to33d7toc0fbtof8abtob5125d439342
true,dd-0,false,4724398,4.662449359893799,4725647,48b2835btob002to94a2toc135to47621ef094ca
true,dd-0,false,4746699,4.63291597366333,4747862,ba488c7eto8b6atof8b3toad13to805f4e3c5492
true,image_processing-0,false,1552844,1.5520930290222168,1554051,dab0fa7eto71dato9bbbto4868to7ea65180fb57
true,dd-0,false,4589198,4.539888143539429,4590397,c380d211to4270to97fcto561atod4ca4a64c56e
true,image_processing-0,false,1656471,1.6557319164276123,1657736,fb4d508ftoa65cto7b81to3462to4477531c8941
true,image_processing-0,false,1411641,1.4107780456542969,1412905,059a0ce7to802dto0ce5to42eato0f41f969b8e7
true,fetch_1gfile-0,false,4470736,4.46929407119751,4472168,53861269toa070to44e3to8d7dto71f597cbcc7c
true,image_processing-0,false,1401556,1.400836944580078,1402618,63e5642ato8865tof6c1toc8edto8aecbdf1b60f
true,fetch_1gfile-0,false,5015965,5.014833927154541,5017485,7cfb4349to854bto7330to153ftoe8a411ad0c19
true,image_processing-0,true,2679489,2.6170051097869873,2928728,7799235dtoe35ato1601to9e9dtodc1b3db1f878
true,image_processing-0,false,2288729,2.288001298904419,2347424,85788068to8366tod459to88c4to3bacc0bc1717
true,image_processing-0,true,2598817,2.53710675239563,2860157,413277e1to01f8toac73toa136to5cdd9d9e46ad
true,fetch_1gfile-0,false,4470370,4.468215703964233,4471540,2ed209f3to79ectob798toa990to0b1a43ba9099
true,dd-0,false,4715424,4.646897792816162,4774234,d288170dto4484tob9f8to4952to922101ebf368
true,dd-0,false,4778726,4.715084075927734,4840966,4c959fc7to9c46to2151toe3f9toeaa4a26068e6
true,image_processing-0,false,1399412,1.3985800743103027,1400521,7b9934d6toceddto31acto4caetoe92c2ef4d851
true,dd-0,false,4737115,4.681312561035156,4738319,e971911cto7e25toc095to60b3to41c574e99ed6
true,fetch_1gfile-0,false,8655519,8.654696226119995,8656541,bbba27bfto7be6to35c8toff39to7bc3e95d00d6
true,fetch_1gfile-0,false,24950470,24.949251413345337,24969199,95145d42to35e0to1b0bto5179to7735d61fdbb1
true,fetch_1gfile-0,true,33158145,33.10712647438049,33497650,b09dc753toe3e9toda9bto544fto34718a73eec4
true,image_processing-0,false,4721917,4.720984697341919,4791316,efc09e5bto6a10tobcc7to4b1eto29fa4c1a9888
true,fetch_1gfile-0,true,25501112,25.447787046432495,25816542,1f47d74btod16ftoa5a8to3854to00988ba23132
true,fetch_1gfile-0,true,27033462,26.96549820899963,27347116,3cf2fe3eto91fbto1f96to69d6to84eafa6f8c07
true,dd-0,false,4692236,4.63540244102478,4746242,4d930b9fto4d9cto1a0ato96c4toa4a5d54eb926
true,fetch_1gfile-0,false,33027045,33.0259792804718,33094631,bf49e63eto6ab0to3d03toc894to5b607ff6b197
true,fetch_1gfile-0,true,35204840,35.147823095321655,35521276,2a1cba09to151dto16fctod5eeto4d370905b0a4
true,image_processing-0,false,2967302,2.966471910476685,3029373,6aa4f361to922fto1ee5to269fto8e8416f6c93a
true,fetch_1gfile-0,true,31580050,31.529964923858643,31901436,41e80f9fto9268tob596to2337toa3c14b9546d0
true,fetch_1gfile-0,true,31296419,31.237378120422363,31607826,38624cebto7704todff9to5080to4f0a864783ed
true,dd-0,false,4718697,4.6559898853302,4784220,33d17c71tofb85toe8ddtoa80ctoefbf993c2bae
true,fetch_1gfile-0,true,25850303,25.795405626296997,26151649,7c7b1b37to0d89tod8d2to5b73to3a5f65897360
true,image_processing-0,false,2710164,2.7091760635375977,2777309,4832ab29to34a6to88b6to03aeto92ad324e6727
true,fetch_1gfile-0,false,27250404,27.249268770217896,27320954,5d1cbeb7toe1a0to0767to94b0to9aa8edb9c34e
true,dd-0,false,4577181,4.530078411102295,4641098,73c02199to604btoeb4dto79b0to552140975474
true,image_processing-0,false,3508797,3.50792932510376,3570743,7dedcebbto29ffto5379to798btocee0adc2a3d5
true,fetch_1gfile-0,false,18765166,18.763692617416385,18827855,5e4ea5d8to87e2to8407to22b5to5eff707cf0ae
true,dd-0,false,4659275,4.600585699081421,4730220,070a6943to2d3etoaa4bto2dd8to24fde71a5811
true,image_processing-0,false,2729412,2.728543519973755,2787794,1585db6atoefa1toaeaeto6222toa45bfcc66107
true,image_processing-0,false,2668019,2.667192220687866,2725297,97d7b409to75fctodbe8to5593to1518f742f78d
