timestamp,sensor,target,socket,cpu,APERF,MPERF,TSC,time_enabled,time_running
1677612687201,sensor,all,0,4,2083745134,2083742141,2083748161,96099952330,96099952330
1677612687201,sensor,all,0,5,1009414758,1009410974,1009416926,96117856020,96117856020
1677612687201,sensor,all,0,6,1222833070,1222828615,1222836231,96111366047,96111366047
1677612687201,sensor,all,0,7,1009929487,1009927250,1009932036,96119183572,96119183572
1677612687201,sensor,all,0,8,1577337654,1577334440,1577340896,96112406463,96112406463
1677612687201,sensor,all,0,9,584675909,584672714,584678379,96120662967,96120662967
1677612687201,sensor,all,0,0,1070440604,1070437254,1070443099,96094799022,96094799022
1677612687201,sensor,all,0,1,2608774519,2608771506,2608777500,96094674522,96094674522
1677612687201,sensor,all,0,2,599552685,599549482,599555276,96110034165,96110034165
1677612688202,sensor,all,0,3,824353286,824350663,824355444,97112928585,97112928585
1677612688202,sensor,all,0,11,3859857214,3859852764,3859858060,97064873879,97064873879
1677612688202,sensor,all,0,10,1369489395,1369486514,1369492020,97118100532,97118100532
1677612688202,sensor,all,0,4,1745932558,1745929947,1745934761,97100476002,97100476002
1677612688202,sensor,all,0,5,2243063688,2243061694,2243066635,97118631535,97118631535
1677612688202,sensor,all,0,6,4125271221,4125268575,4125273974,97112139202,97112139202
1677612688202,sensor,all,0,7,565663055,565660984,565664521,97119543446,97119543446
1677612688202,sensor,all,0,8,2044522605,2044520120,2044525814,97112784113,97112784113
1677612688202,sensor,all,0,9,798063208,798061889,798065403,97121224403,97121224403
1677612688202,sensor,all,0,0,3072740684,3072731744,3072750252,97095199086,97095199086
1677612688202,sensor,all,0,1,695375664,695374481,695373862,97094909485,97094909485
1677612688202,sensor,all,0,2,2016677664,2016674694,2016681035,97110301442,97110301442
1677612689202,sensor,all,0,3,631164713,631160997,631167363,98112829274,98112829274
1677612689202,sensor,all,0,11,1066873432,1066871868,1066876736,98065054915,98065054915
1677612689202,sensor,all,0,10,2729870803,2729867114,2729874147,98118963737,98118963737
1677612689202,sensor,all,0,4,3673309726,3673306916,3673316150,98101336037,98101336037
1677612689202,sensor,all,0,5,1661627680,1661623189,1661632402,98119215151,98119215151
1677612689202,sensor,all,0,6,1000213800,1000210596,1000216756,98112670710,98112670710
1677612689202,sensor,all,0,7,786241633,786238263,786246176,98119558285,98119558285
1677612689202,sensor,all,0,8,1989239098,1989237467,1989240530,98113048176,98113048176
1677612689202,sensor,all,0,9,712915952,712915663,712915939,98121810219,98121810219
1677612689202,sensor,all,0,0,3673724578,3673721955,3673728049,98096018913,98096018913
1677612689202,sensor,all,0,1,443838425,443834592,443865365,98095131055,98095131055
1677612689202,sensor,all,0,2,2065865484,2065862350,2065868336,98110021877,98110021877
1677612690203,sensor,all,0,3,369451612,369441146,369451462,99110554873,99110554873
1677612690203,sensor,all,0,11,894967812,894965231,894971470,99063506117,99063506117
1677612690203,sensor,all,0,10,878483378,878479761,878486093,99118760158,99118760158
1677612690203,sensor,all,0,4,850332689,850327848,850335717,99100667211,99100667211
1677612690203,sensor,all,0,5,1248017932,1248015712,1248020971,99119539473,99119539473
1677612690203,sensor,all,0,6,2264784164,2264779378,2264786079,99112891148,99112891148
1677612690203,sensor,all,0,7,1132634774,1132631247,1132637276,99119591318,99119591318
1677612690203,sensor,all,0,8,922187687,922184827,922189772,99111299194,99111299194
1677612690203,sensor,all,0,9,1383485678,1383485541,1383485567,99122142930,99122142930
1677612690203,sensor,all,0,0,1677429089,1677426395,1677432015,99094300233,99094300233
1677612690203,sensor,all,0,1,1322805940,1322803360,1322809133,99093767129,99093767129
1677612690203,sensor,all,0,2,1624505217,1624501672,1624508279,99107494899,99107494899
1677612691204,sensor,all,0,3,395031202,395027864,395033227,100111133351,100111133351
1677612691204,sensor,all,0,11,590317855,590314643,590321350,100061953538,100061953538
1677612691204,sensor,all,0,10,87020340,87017599,87024632,100119356700,100119356700
1677612691204,sensor,all,0,4,46431145,46427990,46433601,100100904322,100100904322
1677612691204,sensor,all,0,5,631247150,631244274,631251225,100120162657,100120162657
1677612691204,sensor,all,0,6,350682215,350678814,350685878,100113474913,100113474913
1677612691204,sensor,all,0,7,1121483290,1121480302,1121486243,100120208924,100120208924
1677612691204,sensor,all,0,8,398003204,398001505,398005278,100111907738,100111907738
1677612691204,sensor,all,0,9,381158354,381157606,381158331,100122753477,100122753477
1677612691204,sensor,all,0,0,1766925191,1766921608,1766928827,100090255677,100090255677
1677612691204,sensor,all,0,1,520835329,520832004,520837758,100094400749,100094400749
1677612691204,sensor,all,0,2,391813777,391810543,391816421,100105637621,100105637621
1677612692204,sensor,all,0,3,199511527,199508987,199511442,101111272077,101111272077
1677612692204,sensor,all,0,11,944930124,944927340,944933568,101061946332,101061946332
1677612692204,sensor,all,0,10,357364852,357361920,357368099,101119855837,101119855837
1677612692204,sensor,all,0,4,622348648,622348429,622349055,101100791829,101100791829
1677612692204,sensor,all,0,5,1314132090,1314130103,1314133555,101120710327,101120710327
1677612692204,sensor,all,0,6,203129957,203126970,203133035,101113670580,101113670580
1677612692204,sensor,all,0,7,2117831927,2117830438,2117833955,101120851534,101120851534
1677612692204,sensor,all,0,8,1614669949,1614666739,1614671759,101112120538,101112120538
1677612692204,sensor,all,0,9,537533707,537531782,537535221,101123212914,101123212914
1677612692204,sensor,all,0,0,3433761484,3433759025,3433764775,101090592423,101090592423
1677612692204,sensor,all,0,1,874571911,874565656,874574815,101095066315,101095066315
1677612692204,sensor,all,0,2,1925284677,1925281988,1925288596,101105603971,101105603971
1677612693205,sensor,all,0,3,416552153,416548538,416558056,102111430047,102111430047
1677612693205,sensor,all,0,11,1688298001,1688295183,1688298286,102062364004,102062364004
1677612693205,sensor,all,0,10,921484582,921481561,921489849,102120437669,102120437669
1677612693205,sensor,all,0,4,903857276,903857112,903857472,102101588265,102101588265
1677612693205,sensor,all,0,5,3844407728,3844406791,3844410232,102121496928,102121496928
1677612693205,sensor,all,0,6,1117531713,1117528996,1117536284,102113977936,102113977936
1677612693205,sensor,all,0,7,1410181008,1410177890,1410184334,102121672021,102121672021
1677612693205,sensor,all,0,8,1202729732,1202726029,1202733824,102112705787,102112705787
1677612693205,sensor,all,0,9,2031255616,2031251820,2031259702,102123936494,102123936494
1677612693205,sensor,all,0,0,368686416,368683002,368689832,102090944658,102090944658
1677612693205,sensor,all,0,1,4168702615,4168698744,4168705946,102095848497,102095848497
1677612693205,sensor,all,0,2,3529545287,3529542894,3529548546,102106396655,102106396655
1677612694206,sensor,all,0,3,427437770,427435690,427440868,103110641572,103110641572
1677612694206,sensor,all,0,11,1587786824,1587783299,1587790250,103059785855,103059785855
1677612694206,sensor,all,0,10,531929407,531926796,531932957,103121359460,103121359460
1677612694206,sensor,all,0,4,1405569877,1405570451,1405570102,103102268557,103102268557
1677612694206,sensor,all,0,5,2316933654,2316932419,2316936775,103122477566,103122477566
1677612694206,sensor,all,0,6,2866634119,2866633041,2866636873,103114161803,103114161803
1677612694206,sensor,all,0,7,152035305,152032182,152038590,103122165970,103122165970
1677612694206,sensor,all,0,8,1853152541,1853150872,1853156014,103112962729,103112962729
1677612694206,sensor,all,0,9,968460757,968457398,968463541,103124392227,103124392227
1677612694206,sensor,all,0,0,335001477,334998955,335004179,103087781086,103087781086
1677612694206,sensor,all,0,1,4083302604,4083298574,4083305410,103097110542,103097110542
1677612694206,sensor,all,0,2,3641320438,3641318337,3641324098,103107421944,103107421944
1677612695208,sensor,all,0,3,237334445,237333152,237337114,104111360815,104111360815
1677612695208,sensor,all,0,11,1259999462,1259996209,1260001805,104054419916,104054419916
1677612695208,sensor,all,0,10,474984385,474979322,474989619,104122072056,104122072056
1677612695208,sensor,all,0,4,1433185743,1433180195,1433191068,104102743701,104102743701
1677612695208,sensor,all,0,5,486048995,486047958,486051801,104123382252,104123382252
1677612695208,sensor,all,0,6,2110812431,2110809383,2110816493,104115483201,104115483201
1677612695208,sensor,all,0,7,2124213507,2124206954,2124213854,104123319519,104123319519
1677612695208,sensor,all,0,8,1312623874,1312619961,1312625533,104113030556,104113030556
1677612695208,sensor,all,0,9,839198443,839198418,839197952,104125752242,104125752242
1677612695208,sensor,all,0,0,822612196,822609586,822613727,104086108012,104086108012
1677612695208,sensor,all,0,1,1540172821,1540168369,1540176664,104097841610,104097841610
1677612695208,sensor,all,0,2,2178905215,2178900839,2178908843,104107445704,104107445704
1677612696209,sensor,all,0,3,2963231511,2963231296,2963233085,105111791844,105111791844
1677612696209,sensor,all,0,11,1931926133,1931922873,1931927552,105051909422,105051909422
1677612696209,sensor,all,0,10,1300670220,1300665053,1300674905,105122595286,105122595286
1677612696209,sensor,all,0,4,3981269748,3981265099,3981271585,105104232499,105104232499
1677612696209,sensor,all,0,5,364671095,364667791,364674601,105121529367,105121529367
1677612696209,sensor,all,0,6,3739079561,3739075542,3739081287,105117252059,105117252059
1677612696209,sensor,all,0,7,1402170869,1402171606,1402171580,105123932150,105123932150
1677612696209,sensor,all,0,8,1257076370,1257072718,1257079977,105114669228,105114669228
1677612696209,sensor,all,0,9,3849068902,3849063988,3849072670,105127438845,105127438845
1677612696209,sensor,all,0,0,2226529835,2226526071,2226533405,105085644365,105085644365
1677612696209,sensor,all,0,1,1345758935,1345755664,1345762157,105095104139,105095104139
1677612696209,sensor,all,0,2,3001448233,3001442591,3001450213,105108258879,105108258879
1677612697210,sensor,all,0,3,2236245612,2236242951,2236248674,106109493975,106109493975
1677612697210,sensor,all,0,11,2465953941,2465951494,2465959042,106049443718,106049443718
1677612697210,sensor,all,0,10,788050510,788044411,788053679,106121591650,106121591650
1677612697210,sensor,all,0,4,3912472189,3912468972,3912475210,106103512495,106103512495
1677612697210,sensor,all,0,5,1120232860,1120229960,1120237001,106118204803,106118204803
1677612697210,sensor,all,0,6,1593378376,1593374075,1593380198,106116602409,106116602409
1677612697210,sensor,all,0,7,1668359743,1668359448,1668359579,106123583412,106123583412
1677612697210,sensor,all,0,8,2552798041,2552795432,2552800439,106114142870,106114142870
1677612697210,sensor,all,0,9,3288295108,3288292052,3288298567,106127078472,106127078472
1677612697210,sensor,all,0,0,3596842114,3596839654,3596845360,106084438338,106084438338
1677612697210,sensor,all,0,1,518063444,518060462,518065939,106090733949,106090733949
1677612697210,sensor,all,0,2,1014039849,1014036354,1014041572,106104119329,106104119329
1677612698210,sensor,all,0,3,1904335859,1904332799,1904338961,107109965659,107109965659
1677612698210,sensor,all,0,11,1693576759,1693572858,1693580025,107049096714,107049096714
1677612698210,sensor,all,0,10,1614383589,1614380762,1614387089,107121229109,107121229109
1677612698210,sensor,all,0,4,1244660814,1244658072,1244662904,107094738544,107094738544
1677612698210,sensor,all,0,5,4087818211,4087815356,4087821239,107118895047,107118895047
1677612698210,sensor,all,0,6,1644384087,1644382702,1644385429,107116120137,107116120137
1677612698210,sensor,all,0,7,806696802,806697463,806696539,107124030282,107124030282
1677612698210,sensor,all,0,8,2655927996,2655924850,2655931406,107114151476,107114151476
1677612698210,sensor,all,0,9,468191470,468188140,468194410,107127766221,107127766221
1677612698210,sensor,all,0,0,3394631240,3394628414,3394633891,107085088673,107085088673
1677612698210,sensor,all,0,1,1355793008,1355786402,1355796589,107090158243,107090158243
1677612698210,sensor,all,0,2,2324557363,2324553950,2324560441,107102324417,107102324417
1677612699211,sensor,all,0,3,2216911036,2216911085,2216911368,108108964287,108108964287
1677612699211,sensor,all,0,11,808301812,808298553,808305563,108045977412,108045977412
1677612699211,sensor,all,0,10,4108170850,4108167325,4108174034,108121999980,108121999980
1677612699211,sensor,all,0,4,2491704372,2491701580,2491707331,108094167698,108094167698
1677612699211,sensor,all,0,5,866101476,866098547,866104500,108119393940,108119393940
1677612699211,sensor,all,0,6,2084508921,2084506247,2084511637,108115209893,108115209893
1677612699211,sensor,all,0,7,1032823604,1032821348,1032836579,108122645341,108122645341
1677612699211,sensor,all,0,8,696997874,696994881,697001198,108111796101,108111796101
1677612699211,sensor,all,0,9,2151634693,2151631722,2151637864,108128261214,108128261214
1677612699211,sensor,all,0,0,2892559856,2892557062,2892562972,108085158123,108085158123
1677612699211,sensor,all,0,1,1537449851,1537446737,1537453616,108089947466,108089947466
1677612699211,sensor,all,0,2,2286041060,2286038426,2286042269,108101010387,108101010387
1677612700212,sensor,all,0,3,2964501543,2964499375,2964505290,109107749768,109107749768
1677612700212,sensor,all,0,11,761958127,761955139,761960949,109044302479,109044302479
1677612700212,sensor,all,0,10,4098225570,4098223269,4098227789,109122747443,109122747443
1677612700212,sensor,all,0,4,598338079,598337538,598338314,109090752242,109090752242
1677612700212,sensor,all,0,5,3813609823,3813608042,3813611481,109120109276,109120109276
1677612700212,sensor,all,0,6,689200635,689197465,689203057,109114385543,109114385543
1677612700212,sensor,all,0,7,1128675724,1128672880,1128677155,109122826963,109122826963
1677612700212,sensor,all,0,8,2227408072,2227403885,2227409572,109112144950,109112144950
1677612700212,sensor,all,0,9,1016490898,1016488160,1016493640,109125544289,109125544289
1677612700212,sensor,all,0,0,1834137705,1834134377,1834140705,109085119072,109085119072
1677612700212,sensor,all,0,1,1062941418,1062938927,1062943601,109089286663,109089286663
1677612700212,sensor,all,0,2,1280957621,1280956487,1280960559,109100903347,109100903347
1677612701213,sensor,all,0,3,2764994915,2764991890,2764999345,110108348190,110108348190
1677612701213,sensor,all,0,11,1860810793,1860804943,1860817008,110042455097,110042455097
1677612701213,sensor,all,0,10,2660435388,2660431866,2660438697,110123330733,110123330733
1677612701213,sensor,all,0,4,527638884,527635819,527642568,110087508880,110087508880
1677612701213,sensor,all,0,5,1734472074,1734468309,1734474781,110120608362,110120608362
1677612701213,sensor,all,0,6,1658686544,1658681945,1658689704,110113574056,110113574056
1677612701213,sensor,all,0,7,576682563,576678046,576683949,110123353769,110123353769
1677612701213,sensor,all,0,8,2819489092,2819484975,2819494233,110112622825,110112622825
1677612701213,sensor,all,0,9,1370969638,1370965252,1370973469,110125981795,110125981795
1677612701213,sensor,all,0,0,1739444672,1739443382,1739446803,110083547046,110083547046
1677612701213,sensor,all,0,1,340263765,340263565,340263851,110087302958,110087302958
1677612701213,sensor,all,0,2,428044264,428039466,428048562,110096931256,110096931256
1677612702214,sensor,all,0,3,1039270116,1039267165,1039273874,111108486425,111108486425
1677612702214,sensor,all,0,11,1162126696,1162123634,1162129627,111040384082,111040384082
1677612702214,sensor,all,0,10,2499474123,2499470284,2499477426,111123330867,111123330867
1677612702214,sensor,all,0,4,1649217299,1649215707,1649218412,111087093339,111087093339
1677612702214,sensor,all,0,5,3303036958,3303036882,3303038045,111120269302,111120269302
1677612702214,sensor,all,0,6,238596859,238594346,238599905,111112203778,111112203778
1677612702214,sensor,all,0,7,3954604865,3954602642,3954607738,111124080236,111124080236
1677612702214,sensor,all,0,8,3794968447,3794965211,3794971640,111113385860,111113385860
1677612702214,sensor,all,0,9,494743066,494738500,494746276,111126267025,111126267025
1677612702214,sensor,all,0,0,3167501702,3167494684,3167504043,111084169125,111084169125
1677612702214,sensor,all,0,1,1121234267,1121229934,1121235616,111084675213,111084675213
1677612702214,sensor,all,0,2,2090754745,2090751232,2090757907,111096202267,111096202267
1677612703214,sensor,all,0,3,2901803601,2901799037,2901808250,112109054456,112109054456
1677612703214,sensor,all,0,11,897599473,897599260,897598277,112040513613,112040513613
1677612703214,sensor,all,0,10,3616069316,3616067838,3616071051,112124196543,112124196543
1677612703214,sensor,all,0,4,1593333894,1593330415,1593336792,112087827422,112087827422
1677612703214,sensor,all,0,5,3619861744,3619856874,3619863541,112121116076,112121116076
1677612703214,sensor,all,0,6,1929429358,1929425972,1929431874,112112327732,112112327732
1677612703214,sensor,all,0,7,2322933442,2322930151,2322936468,112124611542,112124611542
1677612703214,sensor,all,0,8,4079525879,4079522269,4079527694,112114279185,112114279185
1677612703214,sensor,all,0,9,2351633469,2351630445,2351636447,112124854563,112124854563
1677612703214,sensor,all,0,0,1825337065,1825333215,1825342058,112084349611,112084349611
1677612703214,sensor,all,0,1,1380123710,1380121039,1380126387,112085221086,112085221086
1677612703214,sensor,all,0,2,1051137084,1051134399,1051140052,112096267071,112096267071
1677612704215,sensor,all,0,3,1857619505,1857615641,1857623088,113109707954,113109707954
1677612704215,sensor,all,0,11,3396257447,3396257095,3396256771,113039697626,113039697626
1677612704215,sensor,all,0,10,3188516092,3188513481,3188517847,113125259207,113125259207
1677612704215,sensor,all,0,4,1250927187,1250923540,1250931319,113087798080,113087798080
1677612704215,sensor,all,0,5,2567970697,2567967294,2567975399,113121454115,113121454115
1677612704215,sensor,all,0,6,2267008891,2267005576,2267012065,113112822359,113112822359
1677612704215,sensor,all,0,7,2740276666,2740273603,2740279916,113125575388,113125575388
1677612704215,sensor,all,0,8,2636309487,2636306007,2636316051,113114857620,113114857620
1677612704215,sensor,all,0,9,2859027131,2859022709,2859030194,113126019179,113126019179
1677612704215,sensor,all,0,0,1309267763,1309264728,1309270127,113083878390,113083878390
1677612704215,sensor,all,0,1,1548274479,1548270085,1548275819,113084924398,113084924398
1677612704215,sensor,all,0,2,2083859260,2083855552,2083861906,113096294050,113096294050
1677612705216,sensor,all,0,3,2830157894,2830154609,2830161036,114109799694,114109799694
1677612705216,sensor,all,0,11,2541440643,2541437666,2541445037,114033495472,114033495472
1677612705216,sensor,all,0,10,3511416146,3511413132,3511419418,114125711504,114125711504
1677612705216,sensor,all,0,4,2755292691,2755285986,2755296045,114086451074,114086451074
1677612705216,sensor,all,0,5,3225409675,3225402877,3225412425,114122301672,114122301672
1677612705216,sensor,all,0,6,3530446396,3530443495,3530449800,114113926822,114113926822
1677612705216,sensor,all,0,7,3892852971,3892850955,3892856159,114127195640,114127195640
1677612705216,sensor,all,0,8,2961286422,2961283692,2961291212,114115366799,114115366799
1677612705216,sensor,all,0,9,2368772932,2368770195,2368775949,114127122320,114127122320
1677612705216,sensor,all,0,0,2701175022,2701174864,2701175220,114082351345,114082351345
1677612705216,sensor,all,0,1,2298521928,2298520118,2298524979,114082949722,114082949722
1677612705216,sensor,all,0,2,3284190448,3284186661,3284193162,114096737877,114096737877
1677612706217,sensor,all,0,3,1866155403,1866152327,1866156547,115105795917,115105795917
1677612706217,sensor,all,0,11,3211530493,3211527355,3211533454,115030777487,115030777487
1677612706217,sensor,all,0,10,3371320552,3371318654,3371323487,115125541142,115125541142
1677612706217,sensor,all,0,4,2221891190,2221887224,2221894758,115084870502,115084870502
1677612706217,sensor,all,0,5,3038965067,3038962911,3038967959,115122586627,115122586627
1677612706217,sensor,all,0,6,2574965687,2574962502,2574968947,115113783291,115113783291
1677612706217,sensor,all,0,7,3414505740,3414502905,3414506752,115127329718,115127329718
1677612706217,sensor,all,0,8,3149555114,3149551976,3149557809,115115402075,115115402075
1677612706217,sensor,all,0,9,1586709781,1586703632,1586712991,115124093275,115124093275
1677612706217,sensor,all,0,0,2038178471,2038178626,2038178651,115078755923,115078755923
1677612706217,sensor,all,0,1,3469521571,3469520009,3469523255,115083031948,115083031948
1677612706217,sensor,all,0,2,3170967804,3170965589,3170970191,115095342237,115095342237
1677612707218,sensor,all,0,3,1597166288,1597163175,1597171645,116103738513,116103738513
1677612707218,sensor,all,0,11,3007735212,3007731536,3007738712,116028178860,116028178860
1677612707218,sensor,all,0,10,2543040086,2543036685,2543043286,116124781350,116124781350
1677612707218,sensor,all,0,4,933349007,933345862,933353999,116079994584,116079994584
1677612707218,sensor,all,0,5,3439447678,3439444630,3439451584,116122757018,116122757018
1677612707218,sensor,all,0,6,1449504262,1449501067,1449506921,116111719763,116111719763
1677612707218,sensor,all,0,7,2224459524,2224457113,2224461840,116127297250,116127297250
1677612707218,sensor,all,0,8,1985614106,1985611259,1985617437,116114516227,116114516227
1677612707218,sensor,all,0,9,1701727225,1701723842,1701732445,116123392075,116123392075
1677612707218,sensor,all,0,0,2846627556,2846627565,2846627926,116076016569,116076016569
1677612707218,sensor,all,0,1,1687416671,1687414640,1687417855,116080249665,116080249665
1677612707218,sensor,all,0,2,2378025540,2378022534,2378028503,116093610419,116093610419
1677612708219,sensor,all,0,3,621501637,621498747,621505294,117102926130,117102926130
1677612708219,sensor,all,0,11,2861273201,2861269875,2861278053,117026898760,117026898760
1677612708219,sensor,all,0,10,1989133862,1989130760,1989137219,117124468482,117124468482
1677612708219,sensor,all,0,4,773540098,773536191,773542878,117079385383,117079385383
1677612708219,sensor,all,0,5,1787885838,1787882974,1787888279,117123894106,117123894106
1677612708219,sensor,all,0,6,1273540309,1273540176,1273540458,117111503869,117111503869
1677612708219,sensor,all,0,7,550103559,550102057,550104574,117128394518,117128394518
1677612708219,sensor,all,0,8,1455425222,1455422141,1455428344,117114279431,117114279431
1677612708219,sensor,all,0,9,648759297,648756070,648762288,117123985886,117123985886
1677612708219,sensor,all,0,0,4136997696,4136994552,4137000984,117077146787,117077146787
1677612708219,sensor,all,0,1,155677675,155673769,155681058,117075545677,117075545677
1677612708219,sensor,all,0,2,3542009553,3542006403,3542012455,117094541074,117094541074
1677612709220,sensor,all,0,3,3102776486,3102773433,3102779832,118102367901,118102367901
1677612709220,sensor,all,0,11,3333274774,3333271787,3333277620,118024888556,118024888556
1677612709220,sensor,all,0,10,1397140525,1397136331,1397144781,118121235726,118121235726
1677612709220,sensor,all,0,4,2419298494,2419298990,2419298656,118079439336,118079439336
1677612709220,sensor,all,0,5,2844213094,2844211470,2844214585,118123662972,118123662972
1677612709220,sensor,all,0,6,2140854353,2140848608,2140856981,118111547139,118111547139
1677612709220,sensor,all,0,7,2412028375,2412024950,2412031279,118127917885,118127917885
1677612709220,sensor,all,0,8,3048192622,3048189783,3048195154,118114346894,118114346894
1677612709220,sensor,all,0,9,1615044506,1615040186,1615046491,118124218661,118124218661
1677612709220,sensor,all,0,0,3204304233,3204301369,3204307362,118076018452,118076018452
1677612709220,sensor,all,0,1,1544738682,1544735892,1544741807,118071018530,118071018530
1677612709220,sensor,all,0,2,3202096215,3202093195,3202098916,118093335100,118093335100
1677612710221,sensor,all,0,3,2656196346,2656193283,2656200101,119101428065,119101428065
1677612710221,sensor,all,0,11,2723341310,2723338275,2723344232,119023911319,119023911319
1677612710221,sensor,all,0,10,1460089194,1460086177,1460092557,119121330726,119121330726
1677612710221,sensor,all,0,4,1329669962,1329666632,1329672902,119077729650,119077729650
1677612710221,sensor,all,0,5,3619278810,3619275742,3619282172,119124334861,119124334861
1677612710221,sensor,all,0,6,1303857288,1303856902,1303857560,119110705521,119110705521
1677612710221,sensor,all,0,7,1622885461,1622883475,1622887074,119127951295,119127951295
1677612710221,sensor,all,0,8,2266634185,2266630625,2266637005,119114748530,119114748530
1677612710221,sensor,all,0,9,2417286712,2417283368,2417289818,119124700490,119124700490
1677612710221,sensor,all,0,0,3870643983,3870641166,3870647346,119076438754,119076438754
1677612710221,sensor,all,0,1,704236451,704232783,704239447,119066572321,119066572321
1677612710221,sensor,all,0,2,2003399290,2003396041,2003402478,119092269215,119092269215
1677612711222,sensor,all,0,3,1293851365,1293851205,1293850936,120098079147,120098079147
1677612711222,sensor,all,0,11,2748165674,2748161971,2748168164,120022767708,120022767708
1677612711222,sensor,all,0,10,1475820742,1475817936,1475823790,120121958723,120121958723
1677612711222,sensor,all,0,4,3337828948,3337825576,3337832380,120078507450,120078507450
1677612711222,sensor,all,0,5,1987147856,1987144321,1987151396,120123830160,120123830160
1677612711222,sensor,all,0,6,1467485583,1467482619,1467488948,120108488661,120108488661
1677612711222,sensor,all,0,7,1625979919,1625977162,1625983264,120127727839,120127727839
1677612711222,sensor,all,0,8,2197017412,2197014070,2197020346,120115207076,120115207076
1677612711222,sensor,all,0,9,877555250,877549006,877557402,120125485941,120125485941
1677612711222,sensor,all,0,0,4095153277,4095149545,4095155648,120077292419,120077292419
1677612711222,sensor,all,0,1,414122256,414119199,414124870,120062987042,120062987042
1677612711222,sensor,all,0,2,3089247968,3089246003,3089249908,120093138564,120093138564
1677612712223,sensor,all,0,3,2300686144,2300683197,2300689248,121098690499,121098690499
1677612712223,sensor,all,0,11,1778782626,1778779152,1778786401,121019212097,121019212097
1677612712223,sensor,all,0,10,1955637828,1955634526,1955641486,121122337044,121122337044
1677612712223,sensor,all,0,4,631989931,631986833,631993159,121078767268,121078767268
1677612712223,sensor,all,0,5,3117941392,3117938129,3117944295,121124685662,121124685662
1677612712223,sensor,all,0,6,1322229927,1322227142,1322232707,121107019647,121107019647
1677612712223,sensor,all,0,7,637052081,637049581,637054036,121128196258,121128196258
1677612712223,sensor,all,0,8,1221817148,1221817061,1221817564,121112466338,121112466338
1677612712223,sensor,all,0,9,403347808,403346384,403348839,121126102786,121126102786
1677612712223,sensor,all,0,0,2180788561,2180785755,2180791800,121075699147,121075699147
1677612712223,sensor,all,0,1,2347540132,2347537204,2347550609,121061321726,121061321726
1677612712223,sensor,all,0,2,1724310679,1724306033,1724312792,121093968049,121093968049
1677612713223,sensor,all,0,3,499533106,499528351,499536003,122099380438,122099380438
1677612713223,sensor,all,0,11,616156699,616153930,616158481,122006961468,122006961468
1677612713223,sensor,all,0,10,4068737007,4068734715,4068739955,122123086349,122123086349
1677612713223,sensor,all,0,4,1029195211,1029190114,1029198351,122078572787,122078572787
1677612713223,sensor,all,0,5,1943088760,1943085476,1943089848,122125364801,122125364801
1677612713223,sensor,all,0,6,3212576787,3212573979,3212580443,122107090244,122107090244
1677612713223,sensor,all,0,7,139756654,139756028,139759691,122128641065,122128641065
1677612713223,sensor,all,0,8,4101064029,4101061847,4101065894,122113226767,122113226767
1677612713223,sensor,all,0,9,118150879,118149586,118150855,122126769105,122126769105
1677612713223,sensor,all,0,0,4080916953,4080914932,4080920341,122076447678,122076447678
1677612713223,sensor,all,0,1,120699313,120696314,120702161,122059992900,122059992900
1677612713223,sensor,all,0,2,1143017897,1143013412,1143021018,122093228261,122093228261
1677612714224,sensor,all,0,3,315554496,315552259,315557390,123099979196,123099979196
1677612714224,sensor,all,0,11,1359364678,1359361213,1359368546,123003532899,123003532899
1677612714224,sensor,all,0,10,1405494551,1405490838,1405497773,123123615955,123123615955
1677612714224,sensor,all,0,4,1315771113,1315767180,1315774154,123078695008,123078695008
1677612714224,sensor,all,0,5,1128363976,1128360724,1128366511,123125508123,123125508123
1677612714224,sensor,all,0,6,1289927084,1289923926,1289930731,123107402195,123107402195
1677612714224,sensor,all,0,7,965257343,965253507,965260160,123129197322,123129197322
1677612714224,sensor,all,0,8,2528705184,2528703256,2528706916,123113962525,123113962525
1677612714224,sensor,all,0,9,1723769153,1723769056,1723769474,123127696992,123127696992
1677612714224,sensor,all,0,0,1689853295,1689850361,1689856430,123073464458,123073464458
1677612714224,sensor,all,0,1,2080738661,2080735101,2080742783,123059104704,123059104704
1677612714224,sensor,all,0,2,1271132915,1271130241,1271135624,123092930690,123092930690
1677612715225,sensor,all,0,3,2067010759,2067007607,2067014659,124101159093,124101159093
1677612715225,sensor,all,0,11,840386926,840383899,840389675,123997226662,123997226662
1677612715225,sensor,all,0,10,3591946474,3591944461,3591949817,124124999464,124124999464
1677612715225,sensor,all,0,4,906168494,906164353,906170533,124078071312,124078071312
1677612715225,sensor,all,0,5,980673538,980670572,980676738,124126657680,124126657680
1677612715225,sensor,all,0,6,1350925845,1350922925,1350928435,124107437781,124107437781
1677612715225,sensor,all,0,7,1120720424,1120717285,1120723253,124130478037,124130478037
1677612715225,sensor,all,0,8,3840335702,3840332415,3840338502,124115345036,124115345036
1677612715225,sensor,all,0,9,365590340,365587866,365593713,124128992921,124128992921
1677612715225,sensor,all,0,0,2555623784,2555623612,2555622503,124073258743,124073258743
1677612715225,sensor,all,0,1,1753033886,1753032574,1753036002,124054266420,124054266420
1677612715225,sensor,all,0,2,2002401817,2002398055,2002404957,124093732412,124093732412
1677612716227,sensor,all,0,3,3186397339,3186392733,3186400716,125101982207,125101982207
