timestamp,energy_pkg,unit,event_name,counter_runtime,pct_time_counter_running,energy_ram,retired_instructions
2023-08-05 19:41:49.001134,3.91,Joules,power/energy-pkg/,1001161221,100.0,,
2023-08-05 19:41:50.002387,3.61,Joules,power/energy-pkg/,1001250418,100.0,,
2023-08-05 19:41:51.003622,3.76,Joules,power/energy-pkg/,1001217452,100.0,,
2023-08-05 19:41:52.004864,3.96,Joules,power/energy-pkg/,1001241261,100.0,,
2023-08-05 19:41:53.006085,7.1,Joules,power/energy-pkg/,1001218562,100.0,,
2023-08-05 19:41:54.007355,4.92,Joules,power/energy-pkg/,1001263067,100.0,,
2023-08-05 19:41:55.007758,4.42,Joules,power/energy-pkg/,1000393334,100.0,,
2023-08-05 19:41:56.009058,3.44,Joules,power/energy-pkg/,1001298779,100.0,,
2023-08-05 19:41:57.010368,3.75,Joules,power/energy-pkg/,1001305106,100.0,,
2023-08-05 19:41:58.011691,3.36,Joules,power/energy-pkg/,1001321679,100.0,,
2023-08-05 19:41:59.012929,3.53,Joules,power/energy-pkg/,1001227962,100.0,,
2023-08-05 19:42:00.030226,4.1,Joules,power/energy-pkg/,1017297123,100.0,,
2023-08-05 19:42:01.031770,3.45,Joules,power/energy-pkg/,1001538345,100.0,,
2023-08-05 19:42:02.033097,3.48,Joules,power/energy-pkg/,1001315369,100.0,,
2023-08-05 19:42:03.034449,4.0,Joules,power/energy-pkg/,1001350207,100.0,,
2023-08-05 19:42:04.035780,3.33,Joules,power/energy-pkg/,1001321356,100.0,,
2023-08-05 19:42:05.037166,3.62,Joules,power/energy-pkg/,1001387113,100.0,,
2023-08-05 19:42:06.038563,3.33,Joules,power/energy-pkg/,1001386625,100.0,,
2023-08-05 19:42:07.039910,3.72,Joules,power/energy-pkg/,1001342644,100.0,,
2023-08-05 19:42:08.041404,3.14,Joules,power/energy-pkg/,1001490661,100.0,,
2023-08-05 19:42:09.042752,3.59,Joules,power/energy-pkg/,1001340462,100.0,,
2023-08-05 19:42:10.043789,3.34,Joules,power/energy-pkg/,1001030829,100.0,,
2023-08-05 19:42:11.045152,3.18,Joules,power/energy-pkg/,1001358791,100.0,,
2023-08-05 19:42:12.046645,3.45,Joules,power/energy-pkg/,1001487196,100.0,,
2023-08-05 19:42:13.048125,3.27,Joules,power/energy-pkg/,1001473688,100.0,,
2023-08-05 19:42:14.049497,3.23,Joules,power/energy-pkg/,1001360901,100.0,,
2023-08-05 19:42:15.051024,4.04,Joules,power/energy-pkg/,1001527363,100.0,,
2023-08-05 19:42:16.052401,3.88,Joules,power/energy-pkg/,1001370571,100.0,,
2023-08-05 19:42:17.053920,3.33,Joules,power/energy-pkg/,1001512960,100.0,,
2023-08-05 19:42:18.055267,3.35,Joules,power/energy-pkg/,1001340450,100.0,,
2023-08-05 19:42:19.056767,3.38,Joules,power/energy-pkg/,1001496423,100.0,,
2023-08-05 19:42:20.058232,3.73,Joules,power/energy-pkg/,1001459028,100.0,,
2023-08-05 19:42:21.059731,3.32,Joules,power/energy-pkg/,1001492947,100.0,,
2023-08-05 19:42:22.061269,3.27,Joules,power/energy-pkg/,1001531978,100.0,,
2023-08-05 19:42:23.062536,5.35,Joules,power/energy-pkg/,1001251066,100.0,,
2023-08-05 19:42:24.063688,3.53,Joules,power/energy-pkg/,1001145442,100.0,,
2023-08-05 19:42:25.065217,3.75,Joules,power/energy-pkg/,1001533472,100.0,,
2023-08-05 19:42:26.066582,3.31,Joules,power/energy-pkg/,1001356213,100.0,,
2023-08-05 19:42:27.067936,3.31,Joules,power/energy-pkg/,1001356119,100.0,,
2023-08-05 19:42:28.069323,3.13,Joules,power/energy-pkg/,1001373309,100.0,,
2023-08-05 19:42:29.070697,3.27,Joules,power/energy-pkg/,1001367245,100.0,,
2023-08-05 19:42:30.072247,3.5,Joules,power/energy-pkg/,1001547687,100.0,,
2023-08-05 19:42:31.073703,3.14,Joules,power/energy-pkg/,1001451729,100.0,,
