,timestamp,socket,cpu,INSTRUCTION_RETIRED,UNHALTED_CORE_CYCLES,time_enabled,time_running,target,Contr,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process,x_rest
0,2023-08-28 19:09:46.591,0.0,276.0,0.6310412342857142,0.44425981619047616,464210334.0,464210334.0,image_processing-0-0.0.1,1.0,62.45,33.07,8353562644.0,204.0,33833033397.0,110424190.0,1.3519398333333332,81.0,92.647527,1.4,9.0,2.6,00:00:02,141.55
1,2023-08-28 19:09:46.591,0.0,276.0,2.824907472380952,4.259081429047619,232264274.0,232264274.0,os_cp,0.0,62.45,33.07,8353562644.0,204.0,33833033397.0,110424190.0,1.3519398333333332,81.0,92.647527,1.4,9.0,2.6,00:00:02,141.55
2,2023-08-28 19:09:46.591,0.0,276.0,0.00033035190476190477,0.0003023804761904762,318214.0,318214.0,dd-0-0.0.1,1.0,62.45,33.07,8353562644.0,204.0,33833033397.0,110424190.0,1.3519398333333332,81.0,92.647527,1.4,9.0,2.6,00:00:02,141.55
3,2023-08-28 19:09:47.592,0.0,552.0,2.9704930204761903,1.1449413976190477,1460110072.0,1460110072.0,image_processing-0-0.0.1,1.0,74.59,34.97,20684425895.0,203.0,33943457587.0,130738013.0,1.3686236666666667,82.0,110.42419,1.4,31.0,2.8,00:00:02,128.41
4,2023-08-28 19:09:47.592,0.0,276.0,0.0009456142857142857,0.00036104666666666665,279201.0,279201.0,pyaes-0-0.0.1,0.0,74.59,34.97,20684425895.0,203.0,33943457587.0,130738013.0,1.3686236666666667,82.0,110.42419,1.4,31.0,2.8,00:00:02,128.41
5,2023-08-28 19:09:47.592,0.0,276.0,3.9787656238095233,4.588340185238094,890851284.5,890851284.5,os_cp,0.0,74.59,34.97,20684425895.0,203.0,33943457587.0,130738013.0,1.3686236666666667,82.0,110.42419,1.4,31.0,2.8,00:00:02,128.41
6,2023-08-28 19:09:47.592,0.0,552.0,1.656739498095238,1.529213441904762,1407163813.0,1407163813.0,dd-0-0.0.1,2.0,74.59,34.97,20684425895.0,203.0,33943457587.0,130738013.0,1.3686236666666667,82.0,110.42419,1.4,31.0,2.8,00:00:02,128.41
7,2023-08-28 19:09:48.594,0.0,552.0,5.623120506190476,2.440605463809524,3223695673.0,3223695673.0,image_processing-0-0.0.1,2.0,88.0,35.9,32732691721.0,217.0,34074195600.0,133063200.0,1.3853023166666667,83.0,130.738013,1.4,31.0,2.9,00:00:02,129.0
8,2023-08-28 19:09:48.594,0.0,828.0,2.394722078095238,2.1084536328571426,3217707284.0,3217707284.0,dd-0-0.0.1,4.0,88.0,35.9,32732691721.0,217.0,34074195600.0,133063200.0,1.3853023166666667,83.0,130.738013,1.4,31.0,2.9,00:00:02,129.0
9,2023-08-28 19:09:48.594,0.0,276.0,3.693220459047619,1.3894470642857142,957918257.0,957918257.0,pyaes-0-0.0.1,1.0,88.0,35.9,32732691721.0,217.0,34074195600.0,133063200.0,1.3853023166666667,83.0,130.738013,1.4,31.0,2.9,00:00:02,129.0
10,2023-08-28 19:09:48.594,0.0,276.0,3.1813086252380955,4.710627844761905,398013.5,398013.5,os_cp,0.0,88.0,35.9,32732691721.0,217.0,34074195600.0,133063200.0,1.3853023166666667,83.0,130.738013,1.4,31.0,2.9,00:00:02,129.0
