seconds,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
68914,21.36,9.37,138948257.0,117.0,31496452059.0,29903731.0,0.13434668333333333,8.0,50.677494,2.27,1.0,5.5,95.64
68915,21.24,9.71,304475527.0,111.0,31526355790.0,38791280.0,0.15102658333333335,9.0,29.903731,2.17,0.0,5.2,89.76
68916,29.82,21.64,2776781859.0,106.0,31565147070.0,39288638.0,0.16770321666666668,10.0,38.79128,2.17,0.0,4.9,76.18
68917,24.1,15.14,1592164082.0,123.0,31604435708.0,32621175.0,0.18438196666666667,11.0,39.288638,2.17,2.0,4.6,98.9
68918,20.54,9.29,196418723.0,139.0,31637056883.0,29144865.0,0.20106103333333333,12.0,32.621175,2.17,2.0,4.5,118.46000000000001
68919,21.43,10.23,866215148.0,119.0,31666201748.0,31327135.0,0.21774036666666668,13.0,29.144865,2.17,0.0,4.4,97.57
68920,19.95,7.54,133089195.0,95.0,31697528883.0,29817178.0,0.23442149999999998,14.0,31.327135,2.17,0.0,4.3,75.05
68921,20.36,8.49,191700807.0,109.0,31727346061.0,29126897.0,0.25110251666666666,15.0,29.817178,2.08,0.0,4.1,88.64
68922,20.42,8.26,191824359.0,104.0,31756472958.0,29729702.0,0.2677824833333334,16.0,29.126897,2.08,0.0,4.0,83.58
68923,19.99,7.62,123322877.0,91.0,31786202660.0,30182282.0,0.28446293333333333,17.0,29.729702,2.08,0.0,3.8,71.01
68924,20.52,8.92,201638131.0,89.0,31816384942.0,29185976.0,0.3011423333333333,18.0,30.182282,2.08,0.0,3.8,68.48
68925,20.43,8.39,192026541.0,100.0,31845570918.0,29798061.0,0.31782160000000004,19.0,29.185976,1.91,0.0,3.7,79.57
68926,19.88,6.94,123412532.0,104.0,31875368979.0,29395656.0,0.33450426666666666,20.0,29.798061,1.91,0.0,3.6,84.12
68927,20.14,7.61,189150535.0,99.0,31904764635.0,29378751.0,0.35118516666666666,21.0,29.395656,1.91,0.0,3.5,78.86
68928,20.47,8.68,193096300.0,94.0,31934143386.0,29639847.0,0.36786646666666667,22.0,29.378751,1.91,0.0,3.5,73.53
68929,19.65,7.42,121756889.0,96.0,31963783233.0,28687677.0,0.38454760000000004,23.0,29.639847,1.91,0.0,3.4,76.35
68930,20.26,8.21,191537299.0,102.0,31992470910.0,29719406.0,0.40122565,24.0,28.687677,1.91,0.0,3.3,81.74
68931,19.77,6.78,121455349.0,92.0,32022190316.0,29597910.0,0.4179059666666667,25.0,29.719406,1.76,0.0,3.2,72.23
68932,20.32,8.02,191431505.0,93.0,32051788226.0,29423535.0,0.43458596666666666,26.0,29.59791,1.76,0.0,3.2,72.68
68933,20.44,8.34,194064164.0,99.0,32081211761.0,29581138.0,0.4512666,27.0,29.423535,1.76,0.0,3.1,78.56
68934,20.0,7.68,138233992.0,100.0,32110792899.0,29954884.0,0.46794501666666666,28.0,29.581138,1.76,0.0,3.1,80.0
68935,20.43,8.95,190775159.0,96.0,32140747783.0,29121554.0,0.4846234666666666,29.0,29.954884,1.62,0.0,3.0,75.57
68936,20.28,8.21,191479029.0,96.0,32169869337.0,29578050.0,0.5012969,30.0,29.121554,1.62,0.0,3.0,75.72
68937,19.79,6.9,120835348.0,101.0,32199447387.0,29717873.0,0.5179769666666666,31.0,29.57805,1.62,0.0,3.0,81.21000000000001
68938,20.28,8.06,192506955.0,104.0,32229165260.0,28898962.0,0.5346561666666666,32.0,29.717873,1.62,0.0,3.0,83.72
68939,20.23,7.95,190559730.0,94.0,32258064222.0,29672370.0,0.55133715,33.0,28.898962,1.62,0.0,2.9,73.77
68940,20.11,7.82,123535726.0,90.0,32287736592.0,29971254.0,0.5680178666666666,34.0,29.67237,1.62,0.0,2.9,69.89
68941,20.23,8.23,189048704.0,93.0,32317707846.0,29031125.0,0.584696,35.0,29.971254,1.49,0.0,2.8,72.77
68942,20.31,8.05,190311370.0,92.0,32346738971.0,29506774.0,0.6013772,36.0,29.031125,1.49,0.0,2.8,71.69
68943,19.78,6.94,120686963.0,101.0,32376245745.0,29206695.0,0.6180552,37.0,29.506774,1.49,0.0,2.8,81.22
68944,20.22,8.01,199993035.0,105.0,32405452440.0,29461200.0,0.6347354000000001,38.0,29.206695,1.49,0.0,2.8,84.78
68945,20.38,8.39,189071736.0,104.0,32434913640.0,29760400.0,0.6514145166666666,39.0,29.4612,1.37,0.0,2.8,83.62
68946,20.09,8.04,124454303.0,102.0,32464674040.0,29310990.0,0.6680936000000001,40.0,29.7604,1.37,0.0,2.7,81.91
68947,20.19,7.89,188702781.0,97.0,32493985030.0,29598699.0,0.6847734666666666,41.0,29.31099,1.37,0.0,2.7,76.81
68948,20.52,8.84,191639766.0,95.0,32523583729.0,29965076.0,0.7014541333333334,42.0,29.598699,1.37,0.0,2.7,74.48
68949,19.77,7.46,121939827.0,92.0,32553548805.0,29003539.0,0.7181349166666667,43.0,29.965076,1.37,0.0,2.7,72.23
