seconds,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
68888,20.94,9.1,120164746.0,128.0,373077415088.0,29898982.0,0.10091705000000001,6.0,46.52676,2.58,1.0,5.5,107.06
68889,24.07,14.88,1049803083.0,113.0,373107314070.0,41345618.0,0.11759705000000001,7.0,29.898982,2.58,1.0,5.0,88.93
68890,29.13,20.71,2844793918.0,115.0,373148659688.0,36664732.0,0.13427536666666665,8.0,41.345618,2.53,1.0,4.8,85.87
68891,21.96,10.77,719827509.0,129.0,373185324420.0,31592364.0,0.15095723333333336,9.0,36.664732,2.53,1.0,4.6,107.03999999999999
68892,20.17,7.16,177529881.0,126.0,373216916784.0,29744880.0,0.16763573333333334,10.0,31.592364,2.53,2.0,4.4,105.83
68893,20.54,8.58,220540939.0,99.0,373246661664.0,29919738.0,0.18431530000000002,11.0,29.74488,2.53,2.0,4.4,78.46000000000001
68894,20.05,7.27,133501840.0,92.0,373276581402.0,29379871.0,0.20099528333333333,12.0,29.919738,2.53,0.0,4.2,71.95
68895,22.6,13.02,609350242.0,105.0,373305961273.0,37112657.0,0.2176759,13.0,29.379871,2.53,0.0,4.1,82.4
68896,25.59,19.54,369797572.0,100.0,373343073930.0,36599287.0,0.2343555,14.0,37.112657,2.41,0.0,4.1,74.41
68897,24.34,17.61,310775630.0,133.0,373379673217.0,35947939.0,0.25103245,15.0,36.599287,2.41,0.0,3.9,108.66
68898,24.81,18.14,333183067.0,135.0,373415621156.0,34152268.0,0.2677111833333334,16.0,35.947939,2.41,1.0,3.8,110.19
68899,24.45,16.99,500442598.0,130.0,373449773424.0,42222705.0,0.2843893833333333,17.0,34.152268,2.41,1.0,3.8,105.55
68900,48.59,28.75,3330392595.0,129.0,373491996129.0,85980339.0,0.3010566833333333,18.0,42.222705,2.54,4.0,4.0,80.41
68901,63.79,33.29,10018562990.0,162.0,373577976468.0,100582092.0,0.3177436666666667,19.0,85.980339,2.54,4.0,4.3,98.21000000000001
68902,76.27,35.23,23161038942.0,195.0,373678558560.0,114833256.0,0.33440556666666665,20.0,100.582092,2.54,26.0,4.7,118.73
68903,83.19,34.88,34413611969.0,217.0,373793391816.0,127603416.0,0.3510810166666667,21.0,114.833256,2.54,26.0,5.0,133.81
68904,89.84,36.31,35288154443.0,227.0,373920995232.0,136577016.0,0.36775541666666667,22.0,127.603416,2.54,40.0,5.3,137.16
68905,103.01,37.72,50009704372.0,237.0,374057572248.0,158510184.0,0.3844344666666667,23.0,136.577016,2.54,40.0,5.9,133.99
68906,110.44,35.24,72401605957.0,247.0,374216082432.0,161807256.0,0.4011112,24.0,158.510184,3.61,56.0,6.2,136.56
68907,109.59,36.1,68402308695.0,254.0,374377889688.0,162504012.0,0.41778898333333336,25.0,161.807256,3.61,56.0,6.5,144.41
68908,112.64,35.67,67038575354.0,255.0,374540393700.0,169511284.0,0.434473,26.0,162.504012,3.61,59.0,6.7,142.36
68909,118.33,36.35,74653401515.0,258.0,374709904984.0,167876209.0,0.4511525,27.0,169.511284,3.61,59.0,6.7,139.67000000000002
68910,89.73,34.71,42574035042.0,264.0,374877781193.0,116143322.0,0.46784400000000004,28.0,167.876209,4.05,45.0,6.6,174.26999999999998
68911,86.48,35.57,27725661561.0,260.0,374993924515.0,141147212.0,0.48451665,29.0,116.143322,4.05,45.0,6.6,173.51999999999998
