minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1149,,,,,
1151,3.5335445047683103,,5.673193199601968,8.129754060103812,14.139739305572114
1152,5.79280240625706,,5.762495492893607,8.90781556582096,9.909620176069593
1153,7.698783083353081,,6.464168186201766,8.857056636493246,9.684265803084434
1154,10.146683439396774,,7.262402335568476,6.409900223742568,9.890969669038512
1155,6.8117588084458385,,5.819196825235982,7.024941200128584,8.168199162285614
1156,11.770866119542806,,6.145847914610311,7.944669309900149,7.986784073308706
1157,7.341218700173164,,6.607687802777577,9.632910594371427,9.761856776443414
1158,5.752359776441176,,7.078982918348038,6.958145524658689,7.6495095671146744
1159,8.4968999217823,,6.55524800719709,8.62409168764569,10.40430564747366
1160,12.394306722815852,,5.228149664097729,7.052018388934288,6.791539043848891
1161,5.1901966349268,,5.287320945945711,9.009735281912105,14.595644967623079
1162,,,,,
