minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1149,76.80379804104754,,10.145381077931868,23.123692182389753,17.053995494169808
1151,116.0574807309308,,13.387644855325314,27.30335961019273,31.19279344605794
1152,104.86622136276655,,11.55845910563624,28.330484797652268,28.568579874927288
1153,105.16071696620298,,10.733572506589407,30.216803408300862,27.25561791044649
1154,140.53116090261634,,16.414896932271006,29.900223612069112,30.3897283231509
1155,67.57609743790405,,12.852175309296205,23.453707581706034,23.268608891510887
1156,160.33616208887105,,11.47519776726028,28.23873190987953,25.713903235782848
1157,104.40776053399341,,9.294171030679554,28.42233135500001,26.506940927691137
1158,70.26767368871204,,9.90840462908192,25.399895920083953,21.259122480754744
1159,94.20836733562943,,12.078851722390954,23.065523111949144,23.419082451231525
1160,94.96398342520939,,9.973786765672711,24.53316185031151,17.21602819019845
1161,,,,,
