minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1149,,,,,
1151,11.66119742086424,,6.655324877603069,17.44975107854547,37.35745162826196
1152,19.117068537912818,,6.760087002434733,19.11978678912011,26.181398990579893
1153,25.40707476989221,,7.583231846512346,19.010837529987075,25.586008587258046
1154,33.48549270969995,,8.51965466969512,13.758246868933261,26.132124007555163
1155,22.47976900854294,,6.826604354207262,15.078374373615057,21.58053260393885
1156,38.84552563278128,,7.209804616373839,17.052484101511304,21.101230598107602
1157,24.22706165351462,,7.751597287458032,20.6761349471276,25.791005367708276
1158,18.983602130495125,,8.304482055699129,14.935003749921417,20.210145141841497
1159,28.040973396407278,,7.690079221031574,18.51080021798947,27.488367115649837
1160,40.90296793898096,,6.133236309622412,15.136493008087042,17.94337121986789
1161,17.128384128546625,,6.202651203539681,19.338547856507653,38.561962782891804
1162,,,,,
