minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
65,3.799188999999999,5.307724466666668,2.305284133333333,0.0
67,2.078618366666667,2.14810775,1.2695252833333333,0.0
68,1.9782674333333334,2.0216644,1.0952675833333332,0.0
69,2.0270474,2.4460697999999987,1.0565819166666666,0.0
