minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
65,23.65547411123627,27.863860829139444,14.196841985039564,0.0
67,24.601591875269943,28.188340678469356,14.819848491817202,0.0
68,24.723311048286675,28.09822518667488,15.181904944593317,0.0
69,,,,
