timestamp,ipmi
2023-04-13 14:15:16.711144156,166
2023-04-13 14:15:17.712759239,192
2023-04-13 14:15:18.71324265,167
2023-04-13 14:15:19.716697285,98
2023-04-13 14:15:20.715008093,140
2023-04-13 14:15:21.71902968,99
2023-04-13 14:15:22.715629208,98
2023-04-13 14:15:23.716031106,92
2023-04-13 14:15:24.716308213,100
2023-04-13 14:15:25.716688106,109
2023-04-13 14:15:26.715690493,109
2023-04-13 14:15:27.721401474,98
2023-04-13 14:15:28.718924775,98
2023-04-13 14:15:29.721236351,93
2023-04-13 14:15:30.724164517,98
2023-04-13 14:15:31.720742373,92
2023-04-13 14:15:32.720501689,95
2023-04-13 14:15:33.725247621,108
2023-04-13 14:15:34.725157586,108
2023-04-13 14:15:35.723239715,100
2023-04-13 14:15:36.725188449,96
2023-04-13 14:15:37.726265907,93
2023-04-13 14:15:38.727246281,100
2023-04-13 14:15:39.728127425,91
2023-04-13 14:15:40.733751338,96
2023-04-13 14:15:41.729997101,102
2023-04-13 14:15:42.730175275,99
2023-04-13 14:15:43.730222832,102
2023-04-13 14:15:44.730853487,103
2023-04-13 14:15:45.747823111,101
2023-04-13 14:15:46.732382537,104
2023-04-13 14:15:47.732621377,103
2023-04-13 14:15:48.732893647,96
2023-04-13 14:15:49.739929738,101
2023-04-13 14:15:50.751102489,98
2023-04-13 14:15:51.735268144,93
2023-04-13 14:15:52.735205601,99
2023-04-13 14:15:53.736784078,105
2023-04-13 14:15:54.7362613,102
2023-04-13 14:15:55.736949691,93
2023-04-13 14:15:56.738192859,97
2023-04-13 14:15:57.737732329,96
2023-04-13 14:15:58.750035254,106
2023-04-13 14:15:59.743939692,92
2023-04-13 14:16:00.739496753,99
2023-04-13 14:16:01.739948692,101
2023-04-13 14:16:02.741860816,101
2023-04-13 14:16:03.740354497,105
2023-04-13 14:16:04.741876753,106
2023-04-13 14:16:05.749101117,103
2023-04-13 14:16:06.750569477,105
2023-04-13 14:16:07.750527799,90
2023-04-13 14:16:08.750614637,99
2023-04-13 14:16:09.75145746,90
2023-04-13 14:16:10.750734361,96
2023-04-13 14:16:11.750880332,99
2023-04-13 14:16:13.754181026,97
2023-04-13 14:16:14.751549865,101
2023-04-13 14:16:15.752902984,93
2023-04-13 14:16:16.757059748,96
2023-04-13 14:16:17.754720289,91
2023-04-13 14:16:18.754286317,98
2023-04-13 14:16:19.752179908,92
2023-04-13 14:16:20.752808835,101
2023-04-13 14:16:21.753176898,106
2023-04-13 14:16:22.75415481,109
2023-04-13 14:16:23.757453737,115
2023-04-13 14:16:24.753452864,120
2023-04-13 14:16:25.756471465,127
2023-04-13 14:16:26.761166663,192
2023-04-13 14:16:27.759859184,202
2023-04-13 14:16:28.758498264,206
2023-04-13 14:16:29.75859554,222
2023-04-13 14:16:30.803783391,230
2023-04-13 14:16:31.758354164,246
2023-04-13 14:16:32.758308365,255
2023-04-13 14:16:33.76246675,256
2023-04-13 14:16:34.760994089,264
2023-04-13 14:16:35.777505254,272
2023-04-13 14:16:36.765481444,278
2023-04-13 14:16:37.78745782,281
2023-04-13 14:16:38.764035008,287
2023-04-13 14:16:39.767133971,278
2023-04-13 14:16:40.764264497,273
2023-04-13 14:16:41.76426705,271
2023-04-13 14:16:42.764801528,268
2023-04-13 14:16:43.763558189,260
2023-04-13 14:16:44.766614552,254
2023-04-13 14:16:45.768724251,255
2023-04-13 14:16:46.768242812,264
2023-04-13 14:16:47.768732342,256
2023-04-13 14:16:48.76890542,244
2023-04-13 14:16:49.770117548,232
2023-04-13 14:16:50.770340431,233
2023-04-13 14:16:51.774007362,239
2023-04-13 14:16:52.773427032,237
2023-04-13 14:16:53.773575492,253
2023-04-13 14:16:54.77811628,253
2023-04-13 14:16:55.775984948,269
2023-04-13 14:16:56.774519928,273
2023-04-13 14:16:57.782998086,258
2023-04-13 14:16:58.774471599,238
2023-04-13 14:16:59.777441679,226
2023-04-13 14:17:00.784446427,226
2023-04-13 14:17:01.776057615,226
2023-04-13 14:17:02.776599688,229
2023-04-13 14:17:03.77760561,228
2023-04-13 14:17:04.78265727,238
2023-04-13 14:17:05.779848691,252
2023-04-13 14:17:06.779932902,242
2023-04-13 14:17:07.781205271,232
2023-04-13 14:17:08.781069641,235
2023-04-13 14:17:09.781802423,246
2023-04-13 14:17:10.782910476,252
2023-04-13 14:17:11.783260995,228
2023-04-13 14:17:12.784014308,210
2023-04-13 14:17:13.798222613,202
2023-04-13 14:17:14.78476203,204
2023-04-13 14:17:15.788405082,210
2023-04-13 14:17:16.786638459,216
2023-04-13 14:17:17.788127679,213
2023-04-13 14:17:18.787215317,214
2023-04-13 14:17:19.791003847,231
2023-04-13 14:17:20.789241666,246
2023-04-13 14:17:21.786367537,243
2023-04-13 14:17:22.7919376,239
2023-04-13 14:17:23.79052058,239
2023-04-13 14:17:24.791786637,221
2023-04-13 14:17:25.791871168,231
2023-04-13 14:17:26.792551391,230
2023-04-13 14:17:27.797646049,224
2023-04-13 14:17:28.797474562,225
2023-04-13 14:17:29.79776554,237
2023-04-13 14:17:30.797595066,246
2023-04-13 14:17:31.808227193,224
2023-04-13 14:17:32.80641932,241
2023-04-13 14:17:33.797566707,250
2023-04-13 14:17:34.79833104,249
2023-04-13 14:17:35.79853792,241
2023-04-13 14:17:36.797690287,235
2023-04-13 14:17:37.797994447,240
2023-04-13 14:17:38.800903245,255
2023-04-13 14:17:39.798616423,260
2023-04-13 14:17:40.800207737,255
2023-04-13 14:17:41.803807168,222
2023-04-13 14:17:42.801183078,233
2023-04-13 14:17:43.803182892,227
2023-04-13 14:17:44.805117268,227
2023-04-13 14:17:45.803217227,229
2023-04-13 14:17:46.804948948,234
