seconds,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
72935,21.66,10.23,194285213.0,181.0,138830088444.0,30042492.0,0.13418761666666665,8.0,51.570177,4.17,1.0,5.6,159.34
72936,20.59,8.69,154803895.0,173.0,138860130936.0,38783496.0,0.15086671666666665,9.0,30.042492,4.17,0.0,5.1,152.41
72937,29.47,21.24,2601815994.0,105.0,138898914432.0,39401244.0,0.16753086666666667,10.0,38.783496,4.17,0.0,4.9,75.53
72938,25.1,17.23,1830048058.0,134.0,138938315676.0,32935761.0,0.18422596666666669,11.0,39.401244,3.92,2.0,4.6,108.9
72939,20.57,9.49,161977334.0,144.0,138971251437.0,30355915.0,0.20090526666666667,12.0,32.935761,3.92,2.0,4.5,123.43
72940,20.77,9.04,232013966.0,103.0,139001607352.0,29665684.0,0.21758485,13.0,30.355915,3.92,0.0,4.4,82.23
72941,20.67,9.07,187669809.0,107.0,139031273036.0,29879691.0,0.23426171666666665,14.0,29.665684,3.92,0.0,4.3,86.33
72942,20.0,7.59,114099997.0,109.0,139061152727.0,33179756.0,0.25094226666666664,15.0,29.879691,3.92,0.0,4.1,89.0
72943,24.93,18.68,441667207.0,101.0,139094332483.0,34111939.0,0.2676236166666667,16.0,33.179756,3.92,0.0,4.0,76.07
72944,24.39,15.97,789548112.0,109.0,139128444422.0,38835622.0,0.28430295,17.0,34.111939,3.77,2.0,3.9,84.61
72945,25.24,18.92,329039076.0,133.0,139167280044.0,37389087.0,0.3009817,18.0,38.835622,3.77,2.0,4.0,107.76
72946,26.63,21.13,439575086.0,139.0,139204669131.0,36495757.0,0.3176594833333333,19.0,37.389087,3.77,0.0,3.9,112.37
72947,23.77,16.43,280897882.0,136.0,139241164888.0,36579719.0,0.33433858333333333,20.0,36.495757,3.77,0.0,3.8,112.23
72948,28.06,21.2,1350074058.0,119.0,139277744607.0,62327453.0,0.35101325,21.0,36.579719,4.5,7.0,3.9,90.94
72949,58.58,32.73,4455146597.0,129.0,139340072060.0,87137428.0,0.3676793,22.0,62.327453,4.5,7.0,4.1,70.42
72950,64.49,32.63,13482647602.0,184.0,139427209488.0,110881226.0,0.3843678,23.0,87.137428,4.5,31.0,4.5,119.51
72951,78.98,34.34,25756572725.0,200.0,139538090714.0,114058732.0,0.40104033333333333,24.0,110.881226,4.5,31.0,4.8,121.02
72952,80.87,34.98,29342743777.0,213.0,139652149446.0,125915058.0,0.41771308333333335,25.0,114.058732,4.5,41.0,5.1,132.13
72953,88.78,35.86,33607094314.0,222.0,139778064504.0,136038180.0,0.4343852833333333,26.0,125.915058,4.5,41.0,5.6,133.22
72954,95.67,37.01,41508466007.0,232.0,139914102684.0,140559948.0,0.45105375,27.0,136.03818,5.51,50.0,5.9,136.32999999999998
