minute,tegra
1008,19.43894096687936
1009,19.49387312373366
1010,19.542278093707072
1011,19.697861687910205
1012,19.51921977685765
1013,19.647863683793364
1014,19.648761735021612
1015,19.57380661260647
1016,19.521840752416132
1017,18.960701341567454
1018,19.676929681057253
1019,19.64936708523793
1020,19.887601495717476
1021,19.786831551612558
