seconds,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
71921,21.74,10.5,196987962.0,100.0,383693810332.0,29382472.0,0.10094721666666667,6.0,51.815046,2.79,1.0,5.6,78.26
71922,22.34,11.94,608088498.0,107.0,383723192804.0,41144434.0,0.11762651666666667,7.0,29.382472,2.79,1.0,5.1,84.66
71923,29.41,21.85,2841250939.0,121.0,383764337238.0,37751874.0,0.13430350000000002,8.0,41.144434,2.65,1.0,4.9,91.59
71924,23.74,15.09,1242518859.0,138.0,383802089112.0,31867459.0,0.15098036666666664,9.0,37.751874,2.65,1.0,4.6,114.26
71925,20.51,9.8,195491754.0,140.0,383833956571.0,30205433.0,0.16766023333333333,10.0,31.867459,2.65,2.0,4.4,119.49
71926,20.29,7.68,176360682.0,116.0,383864162004.0,30706066.0,0.18433766666666665,11.0,30.205433,2.65,2.0,4.4,95.71000000000001
71927,21.1,10.32,203766937.0,93.0,383894868070.0,29589685.0,0.20101835,12.0,30.706066,2.65,0.0,4.3,71.9
71928,21.39,10.17,373772768.0,97.0,383924457755.0,37921183.0,0.21769726666666667,13.0,29.589685,2.65,0.0,4.1,75.61
71929,27.19,21.12,816169311.0,94.0,383962378938.0,37604462.0,0.23437581666666668,14.0,37.921183,2.51,0.0,4.1,66.81
71930,25.93,20.21,424163266.0,143.0,383999983400.0,38813794.0,0.25104971666666664,15.0,37.604462,2.51,0.0,4.0,117.07
71931,25.9,20.19,388157036.0,137.0,384038797194.0,36054741.0,0.26772625,16.0,38.813794,2.51,2.0,3.9,111.1
71932,24.24,17.31,256437535.0,139.0,384074851935.0,36750428.0,0.28440665000000004,17.0,36.054741,2.51,2.0,3.8,114.76
71933,27.33,21.27,1888630601.0,132.0,384111602363.0,40044287.0,0.3010835333333333,18.0,36.750428,2.47,1.0,3.7,104.67
71934,41.57,25.96,1978615807.0,134.0,384151646650.0,79344007.0,0.31776133333333334,19.0,40.044287,2.47,1.0,4.0,92.43
71935,58.25,31.27,7973971571.0,169.0,384230990657.0,95731220.0,0.33443295,20.0,79.344007,2.47,12.0,4.3,110.75
71936,71.66,34.36,18928321741.0,204.0,384326721877.0,113848306.0,0.35110051666666664,21.0,95.73122,2.47,12.0,4.6,132.34
71937,81.78,34.75,32335463938.0,208.0,384440570183.0,123567040.0,0.3677761666666666,22.0,113.848306,2.47,32.0,5.0,126.22
