minute,perf_rapl,igpm,x_rest
1123,37.74125,62.450304852722816,24.70905485272282
1124,40.9215,68.80731097867643,27.885810978676425
1125,40.99883333333333,69.38796626348628,28.389132930152947
1126,34.0295,56.33178054010605,22.302280540106054
1127,34.44666666666667,60.41417861772446,25.967511951057798
1128,43.9435,72.02831607141589,28.08481607141589
1129,36.834833333333336,62.21601154296708,25.38117820963375
1130,39.02066666666666,65.28608483190216,26.26541816523548
1131,38.475,63.680668273616206,25.205668273616208
1132,37.5975,62.25956053017041,24.662060530170404
1133,33.191833333333335,59.054745280662225,25.86291194732889
1134,38.92090909090909,65.01768439183913,26.09677530093003
