minutes,video_processing-0-0.0.1,image_processing-0-0.0.1,dd-0-0.0.1
1194,9.241268212233923,16.4731919862505,10.98898572588285
1195,13.56862157379886,12.469661973947128,10.905159581740865
1196,11.942654220063464,15.892516596649623,8.79716237130805
1197,-0.003528864155776111,27.54739070353726,7.966714289546245
