,timestamp,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running,target,Contr,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz,cpu_pct_process,cpu_time_process,x_rest
0,2023-04-17 21:02:09.126,0.0,66.0,0.00011969833333333334,2.032e-06,0.00011147366666666666,8.034e-05,88828.0,88828.0,image_processing-0-0.0.1,1.0,40.92,,,52.73122825580336,122.28,0.57384,0.9608,0.0,83448728568.0,47556.0,1.1666766333333334,70.0,30.537396,1.81,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3964337.1666666665,3584254.0,4098795.0,152294.54412137976,4087706.0,4098795.0,4071293.0,4097823.0,3832642.0,3783626.0,3939263.0,4045683.0,4041966.0,3938766.0,3584254.0,4050229.0,4.1,00:00:02,11.811228255803357
1,2023-04-17 21:02:09.126,0.0,66.0,9.164107807666666,0.023214723666666666,6.420854326333334,4.818388744,44414.0,44414.0,os_cp,0.0,40.92,,,52.73122825580336,122.28,0.57384,0.9608,0.0,83448728568.0,47556.0,1.1666766333333334,70.0,30.537396,1.81,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3964337.1666666665,3584254.0,4098795.0,152294.54412137976,4087706.0,4098795.0,4071293.0,4097823.0,3832642.0,3783626.0,3939263.0,4045683.0,4041966.0,3938766.0,3584254.0,4050229.0,4.1,00:00:02,11.811228255803357
2,2023-04-17 21:02:09.126,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,video_processing-0-0.0.1,2.0,40.92,,,52.73122825580336,122.28,0.57384,0.9608,0.0,83448728568.0,47556.0,1.1666766333333334,70.0,30.537396,1.81,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3964337.1666666665,3584254.0,4098795.0,152294.54412137976,4087706.0,4098795.0,4071293.0,4097823.0,3832642.0,3783626.0,3939263.0,4045683.0,4041966.0,3938766.0,3584254.0,4050229.0,4.1,00:00:02,11.811228255803357
3,2023-04-17 21:02:10.127,0.0,66.0,3.159767668999999,0.007144526333333333,2.0291104749999995,1.5659542340000001,2773008.6666666665,2773008.6666666665,os_cp,0.0,27.18,,,58.8980576042184,122.43,0.44083,0.9713,0.0,83469387324.0,6420.0,1.1833487166666667,71.0,20.658756,1.81,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331894.0,843432.0,4009055.0,1049657.727122275,1204137.0,1411810.0,3967992.0,3056486.0,1489674.0,3209092.0,1661547.0,2921421.0,2600627.0,4009055.0,1607455.0,843432.0,4.1,00:00:03,31.7180576042184
4,2023-04-17 21:02:10.127,0.0,132.0,0.0059147060000000005,0.000102477,0.007454285666666667,0.00551447,5754716.0,5754716.0,video_processing-0-0.0.1,2.0,27.18,,,58.8980576042184,122.43,0.44083,0.9713,0.0,83469387324.0,6420.0,1.1833487166666667,71.0,20.658756,1.81,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331894.0,843432.0,4009055.0,1049657.727122275,1204137.0,1411810.0,3967992.0,3056486.0,1489674.0,3209092.0,1661547.0,2921421.0,2600627.0,4009055.0,1607455.0,843432.0,4.1,00:00:03,31.7180576042184
5,2023-04-17 21:02:10.127,0.0,66.0,4.347699295333333,0.002553874,1.1446525243333334,0.838345664,839821066.0,839821066.0,image_processing-0-0.0.1,2.0,27.18,,,58.8980576042184,122.43,0.44083,0.9713,0.0,83469387324.0,6420.0,1.1833487166666667,71.0,20.658756,1.81,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331894.0,843432.0,4009055.0,1049657.727122275,1204137.0,1411810.0,3967992.0,3056486.0,1489674.0,3209092.0,1661547.0,2921421.0,2600627.0,4009055.0,1607455.0,843432.0,4.1,00:00:03,31.7180576042184
6,2023-04-17 21:02:11.127,0.0,132.0,0.0016098486666666668,3.8447333333333334e-05,0.002020057333333333,0.001928758,8532739.0,8532739.0,video_processing-0-0.0.1,2.0,31.17,,,47.07231113077284,122.55,0.31384,0.9406,0.0,83491518756.0,25044.0,1.2000073,72.0,22.131432,1.81,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331894.0,843432.0,4009055.0,1049657.727122275,1204137.0,1411810.0,3967992.0,3056486.0,1489674.0,3209092.0,1661547.0,2921421.0,2600627.0,4009055.0,1607455.0,843432.0,4.1,00:00:03,15.902311130772837
7,2023-04-17 21:02:11.127,0.0,66.0,1.0607e-05,1.939333333333333e-06,5.2249e-05,5.187e-05,839895883.0,839895883.0,image_processing-0-0.0.1,1.0,31.17,,,47.07231113077284,122.55,0.31384,0.9406,0.0,83491518756.0,25044.0,1.2000073,72.0,22.131432,1.81,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331894.0,843432.0,4009055.0,1049657.727122275,1204137.0,1411810.0,3967992.0,3056486.0,1489674.0,3209092.0,1661547.0,2921421.0,2600627.0,4009055.0,1607455.0,843432.0,4.1,00:00:03,15.902311130772837
8,2023-04-17 21:02:11.127,0.0,66.0,3.136942884666667,0.006710634666666666,2.069195640333333,1.762645638,3240318.3333333335,3240318.3333333335,os_cp,0.0,31.17,,,47.07231113077284,122.55,0.31384,0.9406,0.0,83491518756.0,25044.0,1.2000073,72.0,22.131432,1.81,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331894.0,843432.0,4009055.0,1049657.727122275,1204137.0,1411810.0,3967992.0,3056486.0,1489674.0,3209092.0,1661547.0,2921421.0,2600627.0,4009055.0,1607455.0,843432.0,4.1,00:00:03,15.902311130772837
9,2023-04-17 21:02:12.127,0.0,198.0,2.230390415,0.0022947333333333333,1.3828487233333333,1.017395938,1030564893.0,1030564893.0,video_processing-0-0.0.1,4.0,32.04,,,62.256551902498565,122.23,0.69957,0.8955,0.0,83515093572.0,40224.0,1.21667875,73.0,23.574816,1.81,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3885985.1666666665,3518560.0,4100000.0,178191.93412994937,3952132.0,3637387.0,3518560.0,4071912.0,3840875.0,4100000.0,4022044.0,4074490.0,3760034.0,3890307.0,3764812.0,3999269.0,4.1,00:00:03,30.216551902498566
