seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz,cpu_pct_process,x_rest
75673,20.36,,,36.48572024843678,122.48,0.3194,0.8994,0.0,82626282408.0,15180.0,0.23333653333333335,14.0,15.081696,2.96,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213918.833333333,885512.0,3969256.0,1147139.0168284485,1106415.0,885512.0,945136.0,3871687.0,2780678.0,2748790.0,1550242.0,3882311.0,1533593.0,1186769.0,2106637.0,3969256.0,3.8,16.125720248436778
75674,17.03,,,34.03582647434484,122.59,0.25313,0.9124,0.0,82638690936.0,12036.0,0.25001013333333333,15.0,12.408528,2.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400464.5,846361.0,4038969.0,1264542.7734650115,846361.0,898856.0,2649310.0,4002696.0,2431098.0,3927837.0,4019434.0,4038969.0,1469483.0,935116.0,2292519.0,1293895.0,3.8,17.005826474344836
75675,18.84,,,35.798340310202505,122.49,0.34595,0.9198,0.0,82652632716.0,19932.0,0.26667006666666665,16.0,13.94178,2.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400464.5,846361.0,4038969.0,1264542.7734650115,846361.0,898856.0,2649310.0,4002696.0,2431098.0,3927837.0,4019434.0,4038969.0,1469483.0,935116.0,2292519.0,1293895.0,3.8,16.958340310202505
75676,18.06,,,33.568531588803715,122.55,0.28473,0.9318,0.0,82665871668.0,20472.0,0.28333746666666665,17.0,13.238952,2.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2173662.4166666665,942406.0,3889591.0,979467.9157346484,2307344.0,2618053.0,1393078.0,3889591.0,2513425.0,1013846.0,1504974.0,3156334.0,942406.0,3736372.0,1416039.0,1592487.0,3.8,15.508531588803717
75677,18.03,,,34.16747746575834,122.58,0.27924,0.9349,0.0,82679084724.0,11268.0,0.3000157,18.0,13.213056,2.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2173662.4166666665,942406.0,3889591.0,979467.9157346484,2307344.0,2618053.0,1393078.0,3889591.0,2513425.0,1013846.0,1504974.0,3156334.0,942406.0,3736372.0,1416039.0,1592487.0,3.9,16.137477465758337
75678,17.95,,,36.04637353804546,122.45,0.33421,0.9503,0.0,82692285060.0,11856.0,0.31667741666666666,19.0,13.200336,2.73,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1604523.9166666667,846682.0,3598816.0,808555.7224257395,957268.0,1414104.0,846682.0,950715.0,2699243.0,3598816.0,1305330.0,1485282.0,1269819.0,2321489.0,1485552.0,919987.0,3.9,18.09637353804546
75679,20.52,,,36.64714869404803,122.58,0.31354,0.9416,0.0,82707265152.0,19524.0,0.33334511666666666,20.0,14.980092,2.73,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1604523.9166666667,846682.0,3598816.0,808555.7224257395,957268.0,1414104.0,846682.0,950715.0,2699243.0,3598816.0,1305330.0,1485282.0,1269819.0,2321489.0,1485552.0,919987.0,3.9,16.127148694048028
75680,20.9,,,39.30977030948918,122.55,0.32894,0.9523,0.0,82722653148.0,23568.0,0.35001195,21.0,15.387996,2.73,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1815377.5833333333,957425.0,3579852.0,948051.3644611122,3579852.0,1219744.0,2109950.0,1802728.0,999529.0,1144320.0,1008137.0,957425.0,3489873.0,2954848.0,1311914.0,1206211.0,3.9,18.409770309489183
75681,20.09,,,40.44387075213142,122.47,0.35836,0.9554,0.0,82737535884.0,18144.0,0.36668433333333333,22.0,14.882736,2.73,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1815377.5833333333,957425.0,3579852.0,948051.3644611122,3579852.0,1219744.0,2109950.0,1802728.0,999529.0,1144320.0,1008137.0,957425.0,3489873.0,2954848.0,1311914.0,1206211.0,3.9,20.353870752131417
75682,20.28,,,39.12284966735656,122.55,0.31545,0.9474,0.0,82752341184.0,13824.0,0.38334121666666665,23.0,14.8053,2.73,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335166.333333333,846081.0,3872207.0,1215633.3329483946,940879.0,3872207.0,1379605.0,848960.0,3394856.0,3818523.0,2683823.0,3552701.0,1409865.0,846081.0,1607338.0,3667158.0,4.0,18.84284966735656
75683,19.13,,,39.80455820516083,122.43,0.34502,0.9566,0.0,82766379444.0,14316.0,0.40001335,24.0,14.03826,2.73,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335166.333333333,846081.0,3872207.0,1215633.3329483946,940879.0,3872207.0,1379605.0,848960.0,3394856.0,3818523.0,2683823.0,3552701.0,1409865.0,846081.0,1607338.0,3667158.0,3.9,20.67455820516083
75684,19.64,,,37.069316925031636,122.54,0.28643,0.9432,0.0,82780947576.0,9024.0,0.41667574999999996,25.0,14.568132,2.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092068.6666666667,859520.0,3745004.0,1027341.4985946602,1659289.0,3090730.0,1503534.0,1697179.0,2218944.0,3211111.0,992275.0,859520.0,1234353.0,1169312.0,3723573.0,3745004.0,3.9,17.429316925031635
75685,19.78,,,35.87911559369722,122.56,0.30257,0.9296,0.0,82795421364.0,34800.0,0.43333828333333335,26.0,14.473788,2.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092068.6666666667,859520.0,3745004.0,1027341.4985946602,1659289.0,3090730.0,1503534.0,1697179.0,2218944.0,3211111.0,992275.0,859520.0,1234353.0,1169312.0,3723573.0,3745004.0,4.0,16.09911559369722
75686,17.96,,,36.43653935404703,122.53,0.29831,0.9424,0.0,82808580180.0,16248.0,0.45000891666666665,27.0,13.158816,2.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152785.333333333,1007046.0,3856909.0,886923.7566784169,2264196.0,2497445.0,1205781.0,1170449.0,2083133.0,3079090.0,1007046.0,2015767.0,3856909.0,3424545.0,1339421.0,1889642.0,4.0,18.476539354047027
75687,19.43,,,34.78761269890646,122.46,0.30249,0.9421,0.0,82822975836.0,19812.0,0.4666679,28.0,14.395656,2.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152785.333333333,1007046.0,3856909.0,886923.7566784169,2264196.0,2497445.0,1205781.0,1170449.0,2083133.0,3079090.0,1007046.0,2015767.0,3856909.0,3424545.0,1339421.0,1889642.0,4.0,15.357612698906458
75688,21.53,,,35.58074160900747,122.46,0.29597,0.9387,0.0,82838600784.0,18614.0,0.48333865000000004,29.0,15.624948,2.55,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135827.1666666665,914191.0,3996593.0,1017446.1865637606,1802606.0,1765093.0,1701913.0,952044.0,3188479.0,3996593.0,3874984.0,1252848.0,914191.0,1700938.0,1737060.0,2743177.0,4.0,14.050741609007467
75689,19.87,,,38.06401516032272,122.47,0.30823,0.9495,0.0,82853275188.0,18984.0,0.50000135,30.0,14.674404,2.55,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135827.1666666665,914191.0,3996593.0,1017446.1865637606,1802606.0,1765093.0,1701913.0,952044.0,3188479.0,3996593.0,3874984.0,1252848.0,914191.0,1700938.0,1737060.0,2743177.0,4.0,18.194015160322717
75690,18.92,,,36.20690613999348,122.56,0.28845,0.902,0.0,82867336212.0,10596.0,0.5166811833333333,31.0,14.061024,2.55,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780796.1666666667,910254.0,3159143.0,835939.0305314171,1308155.0,1104598.0,1370045.0,923314.0,1072973.0,910254.0,2248947.0,3004860.0,2458007.0,3159143.0,1057450.0,2751808.0,4.0,17.286906139993476
75691,18.56,,,34.88117666421243,122.46,0.2666,0.9235,0.0,82880826612.0,12708.0,0.5333361333333334,32.0,13.4904,2.55,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780796.1666666667,910254.0,3159143.0,835939.0305314171,1308155.0,1104598.0,1370045.0,923314.0,1072973.0,910254.0,2248947.0,3004860.0,2458007.0,3159143.0,1057450.0,2751808.0,4.0,16.321176664212434
75692,20.1,,,35.370570717077406,122.52,0.30982,0.9501,0.0,82895552520.0,16884.0,0.5500132833333333,33.0,14.725908,2.55,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653116.3333333333,920136.0,3828149.0,984315.9803501732,1644564.0,3828149.0,920136.0,1034379.0,940746.0,1614234.0,1031299.0,1500623.0,3720240.0,1004866.0,1061601.0,1536559.0,4.0,15.270570717077405
75693,18.69,,,37.52138602917029,122.5,0.31002,0.9494,0.0,82909435920.0,9828.0,0.5666672833333333,34.0,13.8834,2.55,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653116.3333333333,920136.0,3828149.0,984315.9803501732,1644564.0,3828149.0,920136.0,1034379.0,940746.0,1614234.0,1031299.0,1500623.0,3720240.0,1004866.0,1061601.0,1536559.0,4.0,18.831386029170286
75694,18.97,,,36.9362921856038,122.55,0.27518,0.9402,0.0,82923290676.0,15048.0,0.5833367166666666,35.0,13.854756,2.34,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135126.1666666665,1087405.0,3522326.0,874967.117384308,3522326.0,1087405.0,1215364.0,3390422.0,1693304.0,2419855.0,1237602.0,1354601.0,1775113.0,3251511.0,1791774.0,2882237.0,4.0,17.9662921856038
75695,18.44,,,38.815548253763474,122.54,0.3646,0.8935,0.0,82936767876.0,20252.0,0.60000665,36.0,13.4772,2.34,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135126.1666666665,1087405.0,3522326.0,874967.117384308,3522326.0,1087405.0,1215364.0,3390422.0,1693304.0,2419855.0,1237602.0,1354601.0,1775113.0,3251511.0,1791774.0,2882237.0,4.0,20.375548253763473
75696,19.45,,,37.69902993572861,122.56,0.31781,0.9484,0.0,82951208844.0,15540.0,0.6166786833333333,37.0,14.440968,2.34,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440946.4166666665,831576.0,3998357.0,1087368.4317915938,1113943.0,2279729.0,1528105.0,3615801.0,1408495.0,831576.0,2317732.0,2155479.0,3738028.0,2340901.0,3963211.0,3998357.0,4.0,18.24902993572861
75697,18.97,,,38.43097418756844,122.54,0.33132,0.954,0.0,82965115380.0,5700.0,0.6333503833333334,38.0,13.906536,2.34,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440946.4166666665,831576.0,3998357.0,1087368.4317915938,1113943.0,2279729.0,1528105.0,3615801.0,1408495.0,831576.0,2317732.0,2155479.0,3738028.0,2340901.0,3963211.0,3998357.0,4.0,19.46097418756844
75698,19.17,,,36.598151902435184,122.42,0.29178,0.9092,0.0,82979311284.0,15396.0,0.6500052333333334,39.0,14.195904,2.24,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2169703.6666666665,834393.0,4019559.0,1115710.5899107775,1971208.0,2887468.0,1301528.0,2341245.0,1053609.0,4019559.0,1140343.0,1257524.0,1722992.0,3607323.0,3899252.0,834393.0,4.0,17.428151902435182
75699,16.2,,,38.27776197177469,122.42,0.34219,0.9511,0.0,82991145684.0,7176.0,0.6666780333333333,40.0,11.8344,2.24,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2169703.6666666665,834393.0,4019559.0,1115710.5899107775,1971208.0,2887468.0,1301528.0,2341245.0,1053609.0,4019559.0,1140343.0,1257524.0,1722992.0,3607323.0,3899252.0,834393.0,4.0,22.077761971774688
75700,17.61,,,32.0619374494231,122.56,0.24758,0.9239,0.0,83004258336.0,14965.0,0.6833387666666667,41.0,13.112652,2.24,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712170.5833333333,847501.0,3564185.0,876875.9857073537,865989.0,1178755.0,1449989.0,2926312.0,970463.0,847501.0,1177132.0,1386207.0,1464322.0,3564185.0,1779380.0,2935812.0,4.0,14.451937449423099
75701,16.29,,,33.103265481606485,122.54,0.27093,0.92,0.0,83016060887.0,24073.0,0.7000083666666667,42.0,11.802551,2.24,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712170.5833333333,847501.0,3564185.0,876875.9857073537,865989.0,1178755.0,1449989.0,2926312.0,970463.0,847501.0,1177132.0,1386207.0,1464322.0,3564185.0,1779380.0,2935812.0,4.0,16.813265481606486
75702,17.35,,,31.24567884213372,122.56,0.24878,0.9243,0.0,83028883095.0,17733.0,0.7166763833333333,43.0,12.822208,2.24,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716026.4166666667,926970.0,3686426.0,768724.6657751242,3686426.0,1442611.0,1456897.0,2782540.0,1002144.0,1438237.0,1305805.0,1210235.0,1416581.0,2168454.0,1755417.0,926970.0,4.1,13.89567884213372
75703,18.77,,,33.84669938999631,122.5,0.29564,0.906,0.0,83042572212.0,14252.0,0.7333501833333333,44.0,13.689117,2.24,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716026.4166666667,926970.0,3686426.0,768724.6657751242,3686426.0,1442611.0,1456897.0,2782540.0,1002144.0,1438237.0,1305805.0,1210235.0,1416581.0,2168454.0,1755417.0,926970.0,4.1,15.07669938999631
75704,16.3,,,36.03774712353812,122.54,0.28199,0.9361,0.0,83054581092.0,11232.0,0.7500022833333334,45.0,12.00888,2.14,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944516.5833333333,968670.0,4017197.0,1045380.8860180628,1279754.0,3037595.0,1031591.0,4017197.0,3580374.0,2216149.0,1179071.0,1716355.0,971930.0,993770.0,968670.0,2341743.0,4.1,19.737747123538117
75705,19.13,,,35.0638713843615,122.53,0.32386,0.9083,0.0,83068406844.0,21696.0,0.7666741166666667,46.0,13.825752,2.14,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944516.5833333333,968670.0,4017197.0,1045380.8860180628,1279754.0,3037595.0,1031591.0,4017197.0,3580374.0,2216149.0,1179071.0,1716355.0,971930.0,993770.0,968670.0,2341743.0,4.1,15.933871384361499
75706,20.68,,,37.930501519385196,122.47,0.36862,0.9599,0.0,83083651308.0,10992.0,0.7833434166666666,47.0,15.244464,2.14,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450108.25,856758.0,4068564.0,1317557.6808157284,4052729.0,4068564.0,856758.0,1276596.0,1502479.0,993919.0,1583996.0,2693215.0,972885.0,4006417.0,3391131.0,4002610.0,4.1,17.250501519385196
75707,20.74,,,38.22423801480438,122.5,0.32608,0.9373,0.0,83099149944.0,7584.0,0.8000124333333333,48.0,15.498636,2.14,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450108.25,856758.0,4068564.0,1317557.6808157284,4052729.0,4068564.0,856758.0,1276596.0,1502479.0,993919.0,1583996.0,2693215.0,972885.0,4006417.0,3391131.0,4002610.0,4.1,17.48423801480438
75708,19.14,,,36.99515994735453,122.52,0.2806,0.9154,0.0,83112938196.0,16800.0,0.8166727166666666,49.0,13.788252,2.04,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2265437.583333333,861862.0,4060383.0,1329408.3966033824,861862.0,2127445.0,905963.0,1705081.0,981885.0,4024155.0,4060383.0,977337.0,1047801.0,4019068.0,2533998.0,3940273.0,4.1,17.85515994735453
75709,22.15,,,34.83247670335982,122.59,0.25392,0.9261,0.0,83129206763.0,18781.0,0.8333420166666666,50.0,16.268567,2.04,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2265437.583333333,861862.0,4060383.0,1329408.3966033824,861862.0,2127445.0,905963.0,1705081.0,981885.0,4024155.0,4060383.0,977337.0,1047801.0,4019068.0,2533998.0,3940273.0,4.1,12.682476703359825
75710,17.68,,,38.74112615647669,122.5,0.35152,0.9575,0.0,83142401868.0,18360.0,0.8500057333333333,51.0,13.195105,2.04,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590667.1666666667,921215.0,3477139.0,732411.1156488357,943247.0,1106359.0,1886039.0,1899216.0,979757.0,3477139.0,1601755.0,1473208.0,1005207.0,2478772.0,1316092.0,921215.0,4.1,21.06112615647669
75711,19.56,,,35.68133899017005,122.51,0.32342,0.9514,0.0,83156814912.0,7812.0,0.86668315,52.0,14.413044,2.04,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590667.1666666667,921215.0,3477139.0,732411.1156488357,943247.0,1106359.0,1886039.0,1899216.0,979757.0,3477139.0,1601755.0,1473208.0,1005207.0,2478772.0,1316092.0,921215.0,4.1,16.12133899017005
75712,21.58,,,36.350831691539824,122.49,0.31746,0.9232,0.0,83172391620.0,29328.0,0.8833432499999999,53.0,15.576708,2.04,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487225.9166666665,898928.0,4076050.0,1270781.30282853,980904.0,898928.0,2069379.0,3906448.0,3997194.0,4076050.0,1032023.0,1288060.0,1541281.0,3883688.0,2598898.0,3573858.0,4.1,14.770831691539826
