minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1085,1.3942413500000002,1.4018563999999998,1.1123327333333335,0.0
1087,0.5998785000000001,0.7500653166666668,0.5477589833333334,0.0
1088,0.6451091333333333,0.8835033833333333,0.5685835666666667,0.0
1089,0.7166050833333334,0.5922216333333332,0.5400083,0.0
1090,0.69020515,0.6036405000000001,0.6865756166666664,0.0
1091,1.047472033333333,0.7500290833333333,0.7829908333333332,0.0
1092,0.6597655333333332,0.6808045499999998,0.6537027,0.0
1093,0.5284441166666668,0.6757159833333335,0.4637882,0.0
1094,0.7373817,0.5740257333333333,0.5427198666666668,0.0
1095,0.7841651166666667,0.5763682166666667,0.5817941166666667,0.0
1096,0.6610700833333334,0.6875199666666666,0.42231071666666664,0.0
1097,0.6680871499999999,0.7568526666666668,0.785239233333333,0.0
1098,0.8709952333333334,0.9224388833333337,0.5753289000000001,0.0
1099,0.47916749999999997,0.4503241333333333,0.4618541333333334,0.0
