minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1085,1.3942413500000002,1.4018563999999998,1.1123327333333335,0.0
1087,1.0833333333333333,1.2666666666666666,1.4,0.0
1088,1.1,1.4666666666666666,1.6,0.0
1089,1.2333333333333334,1.0333333333333334,1.4833333333333334,0.0
1090,1.1333333333333333,1.05,1.8,0.0
1091,1.7166666666666666,1.1833333333333333,2.0,0.0
1092,1.1666666666666667,1.1666666666666667,1.7333333333333334,0.0
1093,0.8833333333333333,1.1666666666666667,1.2666666666666666,0.0
1094,1.2,1.0166666666666666,1.3833333333333333,0.0
1095,1.3666666666666667,1.0833333333333333,1.4333333333333333,0.0
1096,1.2,1.2,1.2833333333333334,0.0
1097,1.1166666666666667,1.45,1.9333333333333333,0.0
1098,1.5833333333333333,1.6833333333333333,1.5166666666666666,0.0
1099,0.8,0.8666666666666667,1.1833333333333333,0.0
