minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1085,12.18060217993365,11.37733787893813,7.842331242608252,0.0
1087,17.431936067169364,16.726923496107652,12.486475299856092,0.0
1088,17.08686573494183,16.641081906057586,12.593091265306127,0.0
1089,17.355463516120718,16.25338878287909,12.12748967300975,0.0
1090,18.454859634026377,17.101980833619898,13.11178213259315,0.0
1091,15.610726828533117,14.232219186481656,10.591880546966737,0.0
1092,17.374287991216775,15.79613820640412,11.985253707882324,0.0
1093,20.164461792392785,18.300516172820796,13.631660132296046,0.0
1094,18.142707079887103,17.621895603169225,12.523941654349384,0.0
1095,16.620182390635293,16.556897937183855,11.645301526373357,0.0
1096,15.718168024040864,15.27840271466519,12.055251703674426,0.0
1097,16.47280230088381,16.06649061644454,11.527651207358582,0.0
1098,17.536306144880335,16.29948084997581,11.864798113519415,0.0
1099,17.28378472804548,15.971811588029723,12.123200235674842,0.0
