minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1232,,,,,
1234,,6.164713464067342,9.82102500895399,21.339439189936567,51.71308232645774
1235,,5.693207705393252,16.637475253745205,19.6079944089183,35.88179426158933
1236,,6.3445455552224646,12.157926856945034,26.953697944952104,34.11062731233173
1237,,8.405174813165921,18.67646383634167,23.367433167394164,31.86841560293409
1238,,6.4279053087801845,14.368442240947521,20.936288324906,35.873538270930936
1239,,5.860753596820346,14.135769218887496,26.159361827731168,46.70010102789001
1240,,6.557361194218303,13.507872812731515,27.54921296400123,24.947982776641783
1241,,4.0274345079549025,15.098226826117887,17.810431746006312,41.1769210354646
1242,,5.392065555319242,13.768390880452523,25.408442176824703,36.18680361672534
1243,,5.480783446155662,15.8839188865407,26.44489317184144,41.895652944446255
1244,,7.106810191128015,15.240209589474853,25.510268387772857,31.647937602843403
1245,,7.202323058747421,17.650157520369984,21.3411635993392,46.33748949971208
1246,,,,,
