minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1232,,,,,
1234,,5.016774068735949,4.400449049571924,7.767898460456893,6.363124161848914
1235,,4.633068017000792,7.454655914313483,7.137624762581055,4.41513639807922
1236,,5.163119389875716,5.447530948514194,9.811578781740044,4.197200148633822
1237,,6.8400361657786695,8.368253564476708,8.506120826803699,3.9213033955843706
1238,,5.230956614178542,6.437983606126751,7.621145073175766,4.414120525667926
1239,,4.769414967809455,6.333731170372683,9.52242768235428,5.746293352529835
1240,,5.336306349068363,6.052393311933303,10.028355809405898,3.069766969087062
1241,,3.2774806356871364,6.764973903094462,6.483283094202358,5.066684277244418
1242,,4.388001942429677,6.169122113912122,9.249080873739274,4.452666792902793
1243,,4.460199558227289,7.117014334453877,9.62636567569069,5.155121867312282
1244,,5.78344172622034,6.828591286768785,9.286147249299479,3.8941743051024558
1245,,5.861169017244747,7.9084025154701365,7.768526173164087,5.701675200361918
1246,,,,,
