timestamp,sensor,target,power,socket,INSTRUCTIONS_RETIRED,LLC_MISSES,cpu-cycles,formula,predict,ratio,scope,time_enabled,time_running
1677612654124,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,0.12612248708065596,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.12612248708065596,0.00839264981417615,cpu,0,0
1677612655125,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,0.7210827763260469,0,0,0,0,52828ed4efa4a14b7b5afd21a0dd1ed6422cbe0f,0.7650082644758344,0.12875165834139585,cpu,0,0
1677612656125,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,3.315400489336973e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.056306042221956454,6.931092555484319e-05,cpu,0,0
1677612657126,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.272108282758338e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.056286939176633896,4.567992650053318e-05,cpu,0,0
1677612658127,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.2434958180311909e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.056284412981466775,8.548444568299752e-05,cpu,0,0
1677612659127,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.5595911363222806e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628660808090399,0.00010264700534683713,cpu,0,0
1677612660172,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.0750435995715971e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.056286619488285575,1.634352479110608e-05,cpu,0,0
1677612661172,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.257263524604134e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628814333607923,2.1645025871004632e-05,cpu,0,0
1677612662173,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.0773095286046941e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.056286678872391395,1.5690949968277277e-05,cpu,0,0
1677612663180,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,9.736123253842116e-06,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628546194418971,1.8888647869615794e-05,cpu,0,0
1677612664181,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.6913338698376317e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05629261038221154,1.94000029648231e-05,cpu,0,0
1677612665181,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,9.913549087332856e-06,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.0562862283981784,8.422020906310578e-06,cpu,0,0
1677612666182,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.7010346747909365e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05629277726797927,1.8158323763269918e-05,cpu,0,0
1677612667183,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.748079191930967e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.0562931094434202,2.0615282189494616e-05,cpu,0,0
1677612668184,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.2298970326898114e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.056287975464488396,1.9765150872139473e-05,cpu,0,0
1677612669186,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,2.815765806030798e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05630367310127002,2.2626916000946223e-05,cpu,0,0
1677612670186,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.0635132320696235e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628697485404134,7.980051311001373e-06,cpu,0,0
1677612671188,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,9.808515419529503e-06,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628609737759394,8.883790619948764e-06,cpu,0,0
1677612672188,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.1102389980072532e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.056287057240686174,1.4818945687506639e-05,cpu,0,0
1677612673189,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.5188041452259124e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05629042589210865,2.7559545583657315e-05,cpu,0,0
1677612674190,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,2.5578408421353098e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.056300715491136515,2.9350122895424172e-05,cpu,0,0
1677612675191,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,2.049868713901374e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05629642068238306,1.5402764749472254e-05,cpu,0,0
1677612676192,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,8.876622978384675e-06,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.0562852163334058,7.980251983922502e-06,cpu,0,0
1677612677193,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,9.659509543269744e-06,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628570633443073,1.3184627466811681e-05,cpu,0,0
1677612678193,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.0412989631333022e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628555540960843,2.9255283405653265e-05,cpu,0,0
1677612679194,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.2569083965729227e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628825111940489,1.966668616257218e-05,cpu,0,0
1677612680195,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,2.2689588465490057e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05629800851479033,2.611888647425175e-05,cpu,0,0
1677612681196,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.132921125382315e-05,0,225327,225327,225327,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628736655441996,1.3353111161858248e-05,cpu,75800,75800
1677612682197,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.2710843472234967e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.056288695725623235,1.4285307476589354e-05,cpu,75800,75800
1677612683198,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.2654718094619084e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628737087326402,3.68297171408687e-05,cpu,75800,75800
1677612684198,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.1376015558561557e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.056286433214663534,3.076959994579676e-05,cpu,75800,75800
1677612685199,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.1180844652729375e-05,0,201184,201184,201184,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628623318646203,3.085591076367888e-05,cpu,131288,131288
1677612686200,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.4576936468738927e-05,0,261433,261433,261433,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628906151293749,4.094471207093162e-05,cpu,205161,205161
1677612687201,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,0.07976098723566759,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.12753955186467825,0.1510076243431893,cpu,205161,205161
1677612688202,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,0.081762516605281,0,636716856,636716856,636716856,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.13319341217449915,0.08610820457851803,cpu,155967072,155967072
1677612689202,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,0.06326114802451348,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.11518547698826162,0.07734023105099068,cpu,155967072,155967072
1677612690203,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,0.03566382256428946,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.08796493258109053,0.07064508975033197,cpu,155967072,155967072
1677612691204,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,1.2442328890290362e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628553606869808,6.565892711928653e-05,cpu,155967072,155967072
1677612692204,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,0.0638679730725279,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.11338072762737564,0.12019225689946815,cpu,155967072,155967072
1677612693205,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,0.11976598981632114,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.1682275313145189,0.13887159306656657,cpu,155967072,155967072
1677612694206,sensor,/gzip_compression-0-0.0.1-95659B6F-DDF0-5AE4-705B-3C68703B404B,0.10371658671899478,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.15261113237173637,0.13117740575286435,cpu,155967072,155967072
