minutes,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1175,8.1064037845415,3.367648740936941,5.290136604299562
1176,6.93149068885508,3.0401014642882234,7.57176844467354
1177,6.246130604231478,3.553998696868006,8.136057637160345
