minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1131,49.43491871566724,,3.8632472158171,11.18888546398453,6.6800845341255775
1133,72.88665174034912,,5.250088226356485,13.818403823787222,12.958616562006288
1134,67.32231136540229,,4.757994794279727,15.447214028380863,11.929627667257272
1135,60.12618014449648,,4.1273262610338355,14.513354589946747,10.629683501859933
1136,99.60338867982955,,6.909037209782787,16.259551009998606,12.324856540836267
1137,69.25867653521647,,5.325926589291978,12.75246100548093,9.988732407928872
1138,78.33908306043772,,4.501404754297906,13.890445587847351,10.214718800882174
1139,63.554363263646586,,3.3740684591528685,13.102837155370521,10.128960135587047
1140,75.61774759269733,,3.8704676378876846,12.662065333595358,8.497307049117268
1141,54.36186423330468,,4.821448828552144,11.451012743381993,9.483640977125658
1142,70.22257246261486,,3.560897662615711,11.341081393614767,6.656478598854861
1143,,,,,
