minutes,cnn_image_classification-0-0.0.1,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1158,36.0959564731933,3.2418331132902707,10.673528943305843,17.221132960951554
1159,32.92958940197984,2.5523661085017944,9.458916316413362,19.822362418236064
1160,38.18751638886098,2.932460950095922,11.03093222455761,12.211931864326699
1161,44.752517222807654,3.3807355884528056,11.466596903832132,20.35372704750968
1162,30.191831589310162,3.707839176015643,10.980605078451662,16.273212767658425
1163,26.4811746909152,4.3768137393424915,11.715906377430056,12.330087919499128
1164,27.83608459773158,5.596886949551023,12.507991648526158,14.107999186314466
1165,26.038535830742884,6.450417151869243,11.19872363552037,12.45778051361778
1166,40.4518273562686,4.4609933599941245,14.621088923456732,14.08037453170612
1167,41.97618772455179,4.4580482631411,13.654330280640718,16.67838330180206
1168,58.313635806154,4.149768824448775,15.049486908698812,20.44810818921042
