minutes,cnn_image_classification-0-0.0.1,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1158,3.122221438652939,1.6054327753086695,3.9199877050442438,3.6784558147082356
1159,6.035349162888634,1.3966552992084842,6.018732232529016,6.986335927780185
1160,2.8998631077682973,1.3957325105634029,1.440038880108653,1.3657312946638038
1161,6.825111098720592,1.1742716481274635,3.2436060009444456,3.6729667989888894
1162,-4.336119445402691,-0.5811200262085797,-0.4111971662788022,2.623588166431488
1163,6.364198125545504,1.4924357847923995,6.066050275434538,9.094493093423555
1164,12.940310043342173,3.80298526130327,10.0880996011804,11.706908493175742
1165,15.437668568816433,3.9045766277072116,7.7789113118575655,12.534568674286598
1166,14.617786702759695,3.6681339712984586,9.305351397007051,12.31694312752629
1167,19.4281294418308,4.070783061412131,10.862505425130813,9.60553820831733
1168,19.247921012611243,3.9568125207381915,10.682879278830974,16.273057483661546
1169,,,,
