minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,pyaes-0-0.0.1
1158,6.621521822543961,4.073438377775281,13.170053791641607,11.408747620840424
1159,5.8680143314765285,3.207107120314378,12.01476581131247,13.132023926141937
1160,6.843243582875311,3.684705090609804,13.933185158398484,8.09022547581006
1161,7.113516254308606,4.24797255437291,16.328506478930894,13.484045187679722
1162,6.812022203519246,4.658985786862874,11.015861191950906,10.780764417034883
1163,7.268180014416826,5.49956781708506,9.66198237202046,8.16850212673616
1164,7.759564816550885,7.032618058870877,10.156337920372584,9.34634222479113
1165,6.94733609953281,8.105098523229078,9.500480138298807,8.253096594629381
1166,9.070463938428128,5.6053414597760325,14.759346871661549,9.32804129689898
1167,8.470717267524686,5.601640877380783,15.315528505553026,11.049183944247593
1168,9.336228581320054,5.2142806238562525,21.27644743043719,13.546571307666838
