minutes,cnn_image_classification-0-0.0.1,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1158,1.1391809031854727,2.0172634590814176,2.431837143172182,2.436922943431031
1159,2.2020713922794295,1.7549297257146168,3.7338322717281307,4.628344928012799
1160,1.0580507305871871,1.7537702204131131,0.8933548520455805,0.9047769211255217
1161,2.4902257506553425,1.4754995184070556,2.012231196736332,2.433286551146572
1162,-1.5820865249919926,-0.7301907698910757,-0.2550937955333849,1.7380886216783757
1163,2.3220559819863933,1.875280123833503,3.763186898053053,6.024968082971736
1164,4.721431318156164,4.7785390463187065,6.258339862291502,7.755654910844808
1165,5.632623300059644,4.906190950750158,4.825792039417624,8.303967623110813
1166,5.3334793145892,4.609095277684797,5.77274748295556,8.15979389514149
1167,7.088592042433048,5.115033183532349,6.738756891188845,6.363527964711614
1168,7.022840780008644,4.971826559966883,6.6273224767658805,10.780661543667957
1169,,,,
