minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1
1295,1.7666666666666666,1.0,1.7666666666666666
1296,1.55,1.2,1.1333333333333333
1297,1.4833333333333334,1.3333333333333333,1.2166666666666666
