timestamp,power,voltage,current,power_factor,discard
2023-03-15 23:34:13.466329,42.302,120.97,0.36516,0.9576,0
2023-03-15 23:34:13.716902,38.371,121.0,0.35708,0.8881,0
2023-03-15 23:34:13.967468,39.289,121.02,0.34258,0.9476,0
2023-03-15 23:34:14.218009,31.529,121.08,0.28,0.93,0
2023-03-15 23:34:14.468558,36.313,121.05,0.31654,0.9477,0
2023-03-15 23:34:14.719147,35.554,121.02,0.31128,0.9438,0
2023-03-15 23:34:14.969714,34.922,121.03,0.30533,0.945,0
2023-03-15 23:34:15.220354,34.094,121.04,0.30682,0.9181,0
2023-03-15 23:34:15.470911,40.742,121.02,0.35264,0.9547,0
2023-03-15 23:34:15.721490,35.035,121.05,0.31585,0.9163,0
2023-03-15 23:34:15.972088,34.222,121.05,0.30123,0.9385,0
2023-03-15 23:34:16.222668,37.331,121.04,0.32888,0.9378,0
2023-03-15 23:34:16.473246,37.593,121.05,0.32706,0.9496,0
2023-03-15 23:34:16.723827,39.111,121.03,0.33962,0.9515,0
2023-03-15 23:34:16.974384,35.923,121.04,0.31496,0.9423,0
2023-03-15 23:34:17.224877,29.366,121.1,0.26231,0.9245,0
2023-03-15 23:34:17.475420,38.561,121.06,0.34211,0.931,0
2023-03-15 23:34:17.726014,36.69,121.09,0.32002,0.9468,0
2023-03-15 23:34:17.976561,34.726,121.12,0.32415,0.8845,0
2023-03-15 23:34:18.227122,33.107,121.11,0.29631,0.9225,0
2023-03-15 23:34:18.477681,39.042,121.07,0.33882,0.9517,0
2023-03-15 23:34:18.728225,35.473,121.09,0.31264,0.937,0
2023-03-15 23:34:18.978791,33.934,121.07,0.29917,0.9368,0
2023-03-15 23:34:19.229359,35.273,121.08,0.31184,0.9342,0
2023-03-15 23:34:19.479924,32.607,121.08,0.28786,0.9355,0
2023-03-15 23:34:19.730500,38.364,121.03,0.33264,0.9529,0
2023-03-15 23:34:19.981060,41.629,121.03,0.38445,0.8947,0
2023-03-15 23:34:20.231619,31.37,121.09,0.28896,0.8965,0
2023-03-15 23:34:20.482166,38.897,121.03,0.33873,0.9487,0
2023-03-15 23:34:20.732719,39.666,121.03,0.34588,0.9476,0
2023-03-15 23:34:20.983266,34.513,121.07,0.30624,0.9308,0
2023-03-15 23:34:21.233817,40.46,121.04,0.36758,0.9094,0
2023-03-15 23:34:21.484385,33.138,121.07,0.29101,0.9406,0
2023-03-15 23:34:21.734962,38.077,120.98,0.33431,0.9415,0
2023-03-15 23:34:21.985521,37.777,120.97,0.34738,0.8989,0
2023-03-15 23:34:22.236087,35.488,121.03,0.31302,0.9367,0
2023-03-15 23:34:22.486654,30.994,121.13,0.27657,0.9252,0
2023-03-15 23:34:22.737222,25.882,121.15,0.23357,0.9146,0
2023-03-15 23:34:22.987790,31.892,121.12,0.29061,0.9061,0
2023-03-15 23:34:23.238381,28.894,121.12,0.26083,0.9146,0
2023-03-15 23:34:23.488965,28.866,121.12,0.25671,0.9284,0
2023-03-15 23:34:23.739535,40.439,121.05,0.37308,0.8955,0
2023-03-15 23:34:23.990111,37.832,121.05,0.32952,0.9484,0
2023-03-15 23:34:24.240646,39.86,121.03,0.34521,0.954,0
2023-03-15 23:34:24.491203,36.359,121.05,0.32762,0.9168,0
2023-03-15 23:34:24.741793,43.048,121.03,0.38825,0.9162,0
2023-03-15 23:34:24.992337,40.211,121.06,0.35243,0.9425,0
2023-03-15 23:34:25.242883,38.756,121.05,0.33797,0.9473,0
2023-03-15 23:34:25.493456,38.676,121.01,0.33618,0.9507,0
2023-03-15 23:34:25.744009,31.157,121.04,0.27729,0.9283,0
2023-03-15 23:34:25.994576,39.657,120.96,0.34348,0.9546,0
2023-03-15 23:34:26.245128,40.819,120.95,0.35351,0.9546,0
2023-03-15 23:34:26.495710,39.598,120.98,0.34383,0.9519,0
2023-03-15 23:34:26.746255,42.168,120.97,0.38858,0.8971,0
2023-03-15 23:34:26.996838,39.913,120.98,0.34625,0.9528,0
2023-03-15 23:34:27.247380,39.299,121.03,0.34024,0.9543,0
2023-03-15 23:34:27.497933,33.109,121.11,0.29447,0.9283,0
2023-03-15 23:34:27.748468,39.064,121.05,0.34048,0.9478,0
2023-03-15 23:34:27.999053,39.868,121.02,0.3466,0.9504,0
2023-03-15 23:34:28.249622,39.77,121.01,0.34704,0.947,0
