minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1
1203,1.75,6.45,1.6833333333333333
1204,1.6166666666666667,6.883333333333334,1.85
1205,1.3,5.816666666666666,1.3333333333333333
