minutes,1_pyaes_2000-0-0.0.1,2_pyaes_1500-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
836,9.63654664279139,8.730947753821448,15.19353533911518,18.32570217644897
837,12.87291225434772,11.444248768252082,11.42160862397533,13.985112331569171
838,11.330590508707804,5.954930374992805,12.34513941860817,13.226928748614037
839,12.211264170649715,11.47412214796281,10.314549851330938,8.974305818196186
840,11.176878621849715,9.675096788518923,11.053925582203687,15.016506883322108
841,2.972342997281678,0.00275528113311089,12.84316661651388,15.089479670892967
